
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==110.225.77.68   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     19 |  18546 |
|  0.5 <>  1.0 |    103 |  98419 |
|  1.0 <>  1.5 |     67 |  70427 |
|  1.5 <>  2.0 |     20 |  25111 |
|  2.0 <>  2.5 |    140 | 143193 |
|  2.5 <>  3.0 |     31 |  27264 |
|  3.0 <>  3.5 |     46 |  38867 |
|  3.5 <>  4.0 |     52 |  68632 |
|  4.0 <>  4.5 |     32 |  11376 |
|  4.5 <>  5.0 |     81 |  83292 |
|  5.0 <>  5.5 |     77 |  81088 |
|  5.5 <>  6.0 |     37 |  27542 |
|  6.0 <>  6.5 |    103 | 135352 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |     63 |  67151 |
|  7.5 <>  8.0 |     34 |  20696 |
|  8.0 <>  8.5 |     25 |   8690 |
|  8.5 <>  9.0 |     84 |  85872 |
|  9.0 <>  9.5 |     51 |  60482 |
|  9.5 <> 10.0 |     17 |   7059 |
| 10.0 <> 10.5 |     38 |  37937 |
| 10.5 <> 11.0 |     26 |  21883 |
| 11.0 <> 11.5 |     10 |   7286 |
| 11.5 <> 12.0 |     21 |   9629 |
| 12.0 <> 12.5 |      7 |   1411 |
| 12.5 <> 13.0 |      7 |    544 |
| 13.0 <> 13.5 |     35 |  15962 |
| 13.5 <> 14.0 |    133 | 128461 |
| 14.0 <> 14.5 |      0 |      0 |
| 14.5 <> 15.0 |      5 |    367 |
| 15.0 <> 15.5 |      1 |     68 |
| 15.5 <> 16.0 |      0 |      0 |
| 16.0 <> 16.5 |      0 |      0 |
| 16.5 <> 17.0 |      3 |    204 |
| 17.0 <> 17.5 |     21 |   1428 |
| 17.5 <> 18.0 |      1 |     76 |
| 18.0 <> 18.5 |      4 |    878 |
| 18.5 <> 19.0 |      3 |    622 |
| 19.0 <> 19.5 |      0 |      0 |
| 19.5 <> 20.0 |      0 |      0 |
| 20.0 <> 20.5 |      0 |      0 |
| 20.5 <> 21.0 |      1 |     68 |
| 21.0 <> 21.5 |      0 |      0 |
| 21.5 <> 22.0 |      0 |      0 |
| 22.0 <> 22.8 |      0 |      0 |
==================================
