
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==110.225.77.68   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |      0 |      0 |
|  0.5 <>  1.0 |      0 |      0 |
|  1.0 <>  1.5 |      2 |    281 |
|  1.5 <>  2.0 |     41 |  43602 |
|  2.0 <>  2.5 |    133 | 139795 |
|  2.5 <>  3.0 |     61 |  70993 |
|  3.0 <>  3.5 |    122 | 125286 |
|  3.5 <>  4.0 |     36 |  29387 |
|  4.0 <>  4.5 |     62 |  81520 |
|  4.5 <>  5.0 |      5 |   2967 |
|  5.0 <>  5.5 |     93 |  82187 |
|  5.5 <>  6.0 |    103 | 111984 |
|  6.0 <>  6.5 |     22 |  12897 |
|  6.5 <>  7.0 |    117 | 158233 |
|  7.0 <>  7.5 |     41 |  48712 |
|  7.5 <>  8.0 |     29 |  11518 |
|  8.0 <>  8.5 |     28 |  11086 |
|  8.5 <>  9.0 |    103 | 114709 |
|  9.0 <>  9.5 |     50 |  46255 |
|  9.5 <> 10.0 |      8 |   1619 |
| 10.0 <> 10.5 |     38 |  29582 |
| 10.5 <> 11.0 |     28 |  33038 |
| 11.0 <> 11.5 |     15 |  17915 |
| 11.5 <> 12.0 |      5 |   6467 |
| 12.0 <> 12.5 |     30 |  10532 |
| 12.5 <> 13.0 |      4 |    915 |
| 13.0 <> 13.5 |      8 |    552 |
| 13.5 <> 14.0 |     63 |  45650 |
| 14.0 <> 14.5 |    113 | 117532 |
| 14.5 <> 15.0 |      0 |      0 |
| 15.0 <> 15.5 |      4 |    299 |
| 15.5 <> 16.0 |      0 |      0 |
| 16.0 <> 16.5 |      6 |    408 |
| 16.5 <> 17.0 |      0 |      0 |
| 17.0 <> 17.5 |      0 |      0 |
| 17.5 <> 18.0 |      1 |     68 |
| 18.0 <> 18.5 |     22 |   2102 |
| 18.5 <> 19.4 |      1 |     68 |
==================================
