
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==110.225.77.68   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     24 |  30505 |
|  0.5 <>  1.0 |     77 |  78993 |
|  1.0 <>  1.5 |     75 |  73680 |
|  1.5 <>  2.0 |     35 |  42357 |
|  2.0 <>  2.5 |    126 | 127232 |
|  2.5 <>  3.0 |     27 |  24769 |
|  3.0 <>  3.5 |     15 |  13348 |
|  3.5 <>  4.0 |     20 |  10006 |
|  4.0 <>  4.5 |     18 |  14835 |
|  4.5 <>  5.0 |     42 |  26225 |
|  5.0 <>  5.5 |     37 |  51067 |
|  5.5 <>  6.0 |     46 |  32794 |
|  6.0 <>  6.5 |     82 |  89447 |
|  6.5 <>  7.0 |     72 |  78522 |
|  7.0 <>  7.5 |     86 | 104206 |
|  7.5 <>  8.0 |     30 |  38789 |
|  8.0 <>  8.5 |     39 |  42537 |
|  8.5 <>  9.0 |     67 |  62390 |
|  9.0 <>  9.5 |     14 |   6601 |
|  9.5 <> 10.0 |     88 |  76150 |
| 10.0 <> 10.5 |     60 |  73525 |
| 10.5 <> 11.0 |      3 |    204 |
| 11.0 <> 11.5 |     30 |  16537 |
| 11.5 <> 12.0 |     20 |  20735 |
| 12.0 <> 12.5 |      9 |  11794 |
| 12.5 <> 13.0 |     19 |  23659 |
| 13.0 <> 13.5 |      4 |   1130 |
| 13.5 <> 14.0 |      8 |    544 |
| 14.0 <> 14.5 |     15 |   1223 |
| 14.5 <> 15.0 |      6 |   1063 |
| 15.0 <> 15.5 |      1 |    271 |
| 15.5 <> 16.0 |      2 |    136 |
| 16.0 <> 16.5 |      2 |    136 |
| 16.5 <> 17.0 |      2 |    791 |
| 17.0 <> 17.5 |      0 |      0 |
| 17.5 <> 18.0 |      0 |      0 |
| 18.0 <> 18.5 |      4 |    284 |
| 18.5 <> 19.0 |      3 |    204 |
| 19.0 <> 19.5 |      7 |    428 |
| 19.5 <> 20.0 |      3 |    432 |
| 20.0 <> 20.5 |     14 |   1178 |
| 20.5 <> 21.3 |     20 |   1398 |
==================================
