
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==110.225.77.68  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     20 |  2138 |
|  0.5 <>  1.0 |    118 | 17394 |
|  1.0 <>  1.5 |     66 |  7017 |
|  1.5 <>  2.0 |     40 | 10712 |
|  2.0 <>  2.5 |    129 | 19319 |
|  2.5 <>  3.0 |     41 |  8810 |
|  3.0 <>  3.5 |     59 |  9090 |
|  3.5 <>  4.0 |     37 |  3323 |
|  4.0 <>  4.5 |     59 |  9695 |
|  4.5 <>  5.0 |     93 | 19375 |
|  5.0 <>  5.5 |     90 | 16617 |
|  5.5 <>  6.0 |     39 |  9594 |
|  6.0 <>  6.5 |     69 |  5192 |
|  6.5 <>  7.0 |      9 |  2184 |
|  7.0 <>  7.5 |     49 |  5790 |
|  7.5 <>  8.0 |     48 |  5580 |
|  8.0 <>  8.5 |     39 |  7656 |
|  8.5 <>  9.0 |     82 | 10259 |
|  9.0 <>  9.5 |     43 |  3981 |
|  9.5 <> 10.0 |     29 |  4070 |
| 10.0 <> 10.5 |     39 |  4464 |
| 10.5 <> 11.0 |     32 |  2551 |
| 11.0 <> 11.5 |      8 |  1141 |
| 11.5 <> 12.0 |     30 |  3869 |
| 12.0 <> 12.5 |      8 |  1474 |
| 12.5 <> 13.0 |     15 |  1786 |
| 13.0 <> 13.5 |     72 | 18119 |
| 13.5 <> 14.0 |    118 | 21732 |
| 14.0 <> 14.5 |      0 |     0 |
| 14.5 <> 15.0 |      7 |   452 |
| 15.0 <> 15.5 |      0 |     0 |
| 15.5 <> 16.0 |      0 |     0 |
| 16.0 <> 16.5 |      0 |     0 |
| 16.5 <> 17.0 |     27 |  1836 |
| 17.0 <> 17.5 |     21 |  1428 |
| 17.5 <> 18.0 |      3 |   971 |
| 18.0 <> 18.5 |      6 |  1800 |
| 18.5 <> 19.0 |      5 |   340 |
| 19.0 <> 19.5 |      0 |     0 |
| 19.5 <> 20.0 |      0 |     0 |
| 20.0 <> 20.5 |      0 |     0 |
| 20.5 <> 21.0 |      2 |   136 |
| 21.0 <> 21.5 |      0 |     0 |
| 21.5 <> 22.0 |      0 |     0 |
| 22.0 <> 22.8 |      0 |     0 |
=================================
