
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==110.225.77.68   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     22 |  27633 |
|  0.5 <>  1.0 |     73 |  74446 |
|  1.0 <>  1.5 |    114 | 123762 |
|  1.5 <>  2.0 |    117 | 120347 |
|  2.0 <>  2.5 |     21 |  20159 |
|  2.5 <>  3.0 |      7 |   6938 |
|  3.0 <>  3.5 |      6 |   5322 |
|  3.5 <>  4.0 |     46 |  32407 |
|  4.0 <>  4.5 |     19 |   3781 |
|  4.5 <>  5.0 |      0 |      0 |
|  5.0 <>  5.5 |      0 |      0 |
|  5.5 <>  6.0 |      7 |    476 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      5 |    348 |
|  7.0 <>  7.5 |    106 |  90174 |
|  7.5 <>  8.0 |      0 |      0 |
|  8.0 <>  8.5 |      0 |      0 |
|  8.5 <>  9.0 |      0 |      0 |
|  9.0 <>  9.5 |      1 |     68 |
|  9.5 <> 10.0 |      0 |      0 |
| 10.0 <> 10.5 |      0 |      0 |
| 10.5 <> 11.4 |      0 |      0 |
==================================
