
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==110.225.77.68  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     31 |  2872 |
|  0.5 <>  1.0 |     74 | 12966 |
|  1.0 <>  1.5 |     71 |  6920 |
|  1.5 <>  2.0 |     53 | 13433 |
|  2.0 <>  2.5 |    111 | 16694 |
|  2.5 <>  3.0 |     35 |  7313 |
|  3.0 <>  3.5 |     25 |  5637 |
|  3.5 <>  4.0 |     27 |  4148 |
|  4.0 <>  4.5 |     32 |  2200 |
|  4.5 <>  5.0 |     43 |  3731 |
|  5.0 <>  5.5 |     25 |  2535 |
|  5.5 <>  6.0 |     61 | 11911 |
|  6.0 <>  6.5 |     97 | 19133 |
|  6.5 <>  7.0 |     63 | 13861 |
|  7.0 <>  7.5 |     61 | 11108 |
|  7.5 <>  8.0 |     13 |  1328 |
|  8.0 <>  8.5 |     37 |  6109 |
|  8.5 <>  9.0 |     61 |  5983 |
|  9.0 <>  9.5 |     21 |  4922 |
|  9.5 <> 10.0 |     97 | 13834 |
| 10.0 <> 10.5 |     28 |  2440 |
| 10.5 <> 11.0 |     12 |   859 |
| 11.0 <> 11.5 |     39 |  6550 |
| 11.5 <> 12.0 |     18 |  1599 |
| 12.0 <> 12.5 |     10 |  1274 |
| 12.5 <> 13.0 |     30 |  2040 |
| 13.0 <> 13.5 |     11 |   900 |
| 13.5 <> 14.0 |     24 |  1678 |
| 14.0 <> 14.5 |     20 |  1409 |
| 14.5 <> 15.0 |     16 |  1100 |
| 15.0 <> 15.5 |      2 |   148 |
| 15.5 <> 16.0 |      6 |   445 |
| 16.0 <> 16.5 |      5 |   455 |
| 16.5 <> 17.0 |     10 |   724 |
| 17.0 <> 17.5 |      3 |   212 |
| 17.5 <> 18.0 |      2 |   136 |
| 18.0 <> 18.5 |      6 |   408 |
| 18.5 <> 19.0 |      6 |   422 |
| 19.0 <> 19.5 |      3 |   204 |
| 19.5 <> 20.0 |      4 |   321 |
| 20.0 <> 20.5 |      9 |   620 |
| 20.5 <> 21.3 |     13 |   860 |
=================================
