
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: Frames and bytes       |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      1 |    89 |
|  0.5 <>  1.0 |      2 |  1011 |
|  1.0 <>  1.5 |      0 |     0 |
|  1.5 <>  2.0 |      0 |     0 |
|  2.0 <>  2.5 |      0 |     0 |
|  2.5 <>  3.0 |     14 |  7264 |
|  3.0 <>  3.5 |     65 | 38926 |
|  3.5 <>  4.0 |     33 | 18295 |
|  4.0 <>  4.5 |     29 | 16583 |
|  4.5 <>  5.0 |     27 | 15801 |
|  5.0 <>  5.5 |     21 |  5383 |
|  5.5 <>  6.0 |      9 |  1353 |
|  6.0 <>  6.5 |     16 |  9315 |
|  6.5 <>  7.0 |     22 |  9543 |
|  7.0 <>  7.5 |     52 | 31387 |
|  7.5 <>  8.0 |     45 | 32672 |
|  8.0 <>  8.5 |     37 | 17458 |
|  8.5 <>  9.0 |     47 |  5513 |
|  9.0 <>  9.5 |     91 | 43611 |
|  9.5 <> 10.0 |     69 | 40619 |
| 10.0 <> 10.5 |     22 | 15371 |
| 10.5 <> 11.0 |     27 | 15288 |
| 11.0 <> 11.5 |     33 | 16891 |
| 11.5 <> 12.0 |     29 | 16445 |
| 12.0 <> 12.5 |     50 | 23930 |
| 12.5 <> 13.0 |     23 |  8809 |
| 13.0 <> 13.5 |     27 | 24838 |
| 13.5 <> 14.0 |     18 | 10903 |
| 14.0 <> 14.5 |     27 | 16857 |
| 14.5 <> 15.0 |     19 | 13791 |
| 15.0 <> 15.5 |     14 |  5930 |
| 15.5 <> 16.0 |     21 |  8996 |
| 16.0 <> 16.5 |     17 |  6376 |
| 16.5 <> 17.0 |     20 | 12330 |
| 17.0 <> 17.5 |     37 | 11449 |
| 17.5 <> 18.0 |     28 | 12614 |
| 18.0 <> 18.5 |     16 |  6420 |
| 18.5 <> 19.0 |     30 | 15412 |
| 19.0 <> 19.5 |     47 | 10539 |
| 19.5 <> 20.0 |     61 | 21488 |
| 20.0 <> 20.5 |     82 | 50814 |
| 20.5 <> 21.0 |     91 | 67353 |
| 21.0 <> 21.5 |     19 |  6480 |
| 21.5 <> 22.0 |     13 |  3110 |
| 22.0 <> 22.5 |     11 |  2974 |
| 22.5 <> 23.0 |     29 |  3560 |
| 23.0 <> 23.5 |     62 | 20244 |
| 23.5 <> 24.0 |     14 |  8403 |
| 24.0 <> 24.5 |      7 |  3298 |
| 24.5 <> 25.0 |     11 |  5369 |
| 25.0 <> 25.5 |     10 |  5573 |
| 25.5 <> 26.0 |      1 |    56 |
| 26.0 <> 26.5 |     15 |  7962 |
| 26.5 <> 27.0 |      7 |  4293 |
| 27.0 <> 27.5 |     13 |  6994 |
| 27.5 <> 28.0 |     14 |  7209 |
| 28.0 <> 28.5 |      7 |   492 |
| 28.5 <> 29.0 |      1 |    68 |
| 29.0 <> 29.5 |     19 | 10800 |
| 29.5 <> 30.0 |     12 |  7669 |
| 30.0 <> 30.5 |      5 |   340 |
| 30.5 <> 31.0 |      1 |   759 |
| 31.0 <> 31.5 |     12 |  5900 |
| 31.5 <> 32.0 |      7 |  1856 |
| 32.0 <> 32.5 |     10 |  2080 |
| 32.5 <> 33.0 |      0 |     0 |
| 33.0 <> 33.5 |     24 | 14541 |
| 33.5 <> 34.0 |     27 | 12680 |
| 34.0 <> 34.5 |     10 |   708 |
| 34.5 <> 35.0 |      5 |   328 |
| 35.0 <> 35.6 |      6 |  1752 |
=================================
