
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     55 |  33377 |
|  0.5 <>  1.0 |    151 |  91959 |
|  1.0 <>  1.5 |    146 |  80600 |
|  1.5 <>  2.0 |     88 |  55790 |
|  2.0 <>  2.5 |    237 | 143926 |
|  2.5 <>  3.0 |     62 |  32082 |
|  3.0 <>  3.5 |     40 |  18985 |
|  3.5 <>  4.0 |     47 |  14154 |
|  4.0 <>  4.5 |     50 |  17035 |
|  4.5 <>  5.0 |     85 |  29956 |
|  5.0 <>  5.5 |     62 |  53602 |
|  5.5 <>  6.0 |    107 |  44705 |
|  6.0 <>  6.5 |    179 | 108580 |
|  6.5 <>  7.0 |    135 |  92383 |
|  7.0 <>  7.5 |    147 | 115314 |
|  7.5 <>  8.0 |     43 |  40117 |
|  8.0 <>  8.5 |     76 |  48646 |
|  8.5 <>  9.0 |    128 |  68373 |
|  9.0 <>  9.5 |     35 |  11523 |
|  9.5 <> 10.0 |    185 |  89984 |
| 10.0 <> 10.5 |     88 |  75965 |
| 10.5 <> 11.0 |     15 |   1063 |
| 11.0 <> 11.5 |     69 |  23087 |
| 11.5 <> 12.0 |     38 |  22334 |
| 12.0 <> 12.5 |     19 |  13068 |
| 12.5 <> 13.0 |     49 |  25699 |
| 13.0 <> 13.5 |     15 |   2030 |
| 13.5 <> 14.0 |     32 |   2222 |
| 14.0 <> 14.5 |     35 |   2632 |
| 14.5 <> 15.0 |     22 |   2163 |
| 15.0 <> 15.5 |      3 |    419 |
| 15.5 <> 16.0 |      8 |    581 |
| 16.0 <> 16.5 |      7 |    591 |
| 16.5 <> 17.0 |     12 |   1515 |
| 17.0 <> 17.5 |      3 |    212 |
| 17.5 <> 18.0 |      2 |    136 |
| 18.0 <> 18.5 |     10 |    692 |
| 18.5 <> 19.0 |      9 |    626 |
| 19.0 <> 19.5 |     10 |    632 |
| 19.5 <> 20.0 |      7 |    753 |
| 20.0 <> 20.5 |     23 |   1798 |
| 20.5 <> 21.3 |     33 |   2258 |
==================================
