
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     39 |  20684 |
|  0.5 <>  1.0 |    221 | 115813 |
|  1.0 <>  1.5 |    133 |  77444 |
|  1.5 <>  2.0 |     60 |  35823 |
|  2.0 <>  2.5 |    269 | 162512 |
|  2.5 <>  3.0 |     72 |  36074 |
|  3.0 <>  3.5 |    105 |  47957 |
|  3.5 <>  4.0 |     89 |  71955 |
|  4.0 <>  4.5 |     91 |  21071 |
|  4.5 <>  5.0 |    174 | 102667 |
|  5.0 <>  5.5 |    167 |  97705 |
|  5.5 <>  6.0 |     76 |  37136 |
|  6.0 <>  6.5 |    172 | 140544 |
|  6.5 <>  7.0 |      9 |   2184 |
|  7.0 <>  7.5 |    112 |  72941 |
|  7.5 <>  8.0 |     82 |  26276 |
|  8.0 <>  8.5 |     64 |  16346 |
|  8.5 <>  9.0 |    166 |  96131 |
|  9.0 <>  9.5 |     94 |  64463 |
|  9.5 <> 10.0 |     46 |  11129 |
| 10.0 <> 10.5 |     77 |  42401 |
| 10.5 <> 11.0 |     58 |  24434 |
| 11.0 <> 11.5 |     18 |   8427 |
| 11.5 <> 12.0 |     51 |  13498 |
| 12.0 <> 12.5 |     15 |   2885 |
| 12.5 <> 13.0 |     22 |   2330 |
| 13.0 <> 13.5 |    107 |  34081 |
| 13.5 <> 14.0 |    251 | 150193 |
| 14.0 <> 14.5 |      0 |      0 |
| 14.5 <> 15.0 |     12 |    819 |
| 15.0 <> 15.5 |      1 |     68 |
| 15.5 <> 16.0 |      0 |      0 |
| 16.0 <> 16.5 |      0 |      0 |
| 16.5 <> 17.0 |     30 |   2040 |
| 17.0 <> 17.5 |     42 |   2856 |
| 17.5 <> 18.0 |      4 |   1047 |
| 18.0 <> 18.5 |     10 |   2678 |
| 18.5 <> 19.0 |      8 |    962 |
| 19.0 <> 19.5 |      0 |      0 |
| 19.5 <> 20.0 |      0 |      0 |
| 20.0 <> 20.5 |      0 |      0 |
| 20.5 <> 21.0 |      3 |    204 |
| 21.0 <> 21.5 |      0 |      0 |
| 21.5 <> 22.0 |      0 |      0 |
| 22.0 <> 22.8 |      0 |      0 |
==================================
