
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     34 |  19828 |
|  0.5 <>  1.0 |    213 | 118455 |
|  1.0 <>  1.5 |    122 |  75499 |
|  1.5 <>  2.0 |    187 | 123194 |
|  2.0 <>  2.5 |    172 | 104561 |
|  2.5 <>  3.0 |     97 |  51247 |
|  3.0 <>  3.5 |     96 |  72505 |
|  3.5 <>  4.0 |     24 |   6244 |
|  4.0 <>  4.5 |     84 |  21028 |
|  4.5 <>  5.0 |    231 | 141448 |
|  5.0 <>  5.5 |    163 | 102086 |
|  5.5 <>  6.0 |    207 | 190504 |
|  6.0 <>  6.5 |     24 |  12210 |
|  6.5 <>  7.0 |     78 |  35048 |
|  7.0 <>  7.5 |     91 |  27992 |
|  7.5 <>  8.0 |    225 | 145280 |
|  8.0 <>  8.5 |     60 |  36814 |
|  8.5 <>  9.0 |     25 |   4301 |
|  9.0 <>  9.5 |     87 |  51873 |
|  9.5 <> 10.0 |     26 |  24489 |
| 10.0 <> 10.5 |      6 |   1541 |
| 10.5 <> 11.0 |     71 |  12542 |
| 11.0 <> 11.5 |     21 |   4721 |
| 11.5 <> 12.0 |     17 |   1822 |
| 12.0 <> 12.5 |     21 |   2441 |
| 12.5 <> 13.0 |      2 |    136 |
| 13.0 <> 13.5 |      2 |    136 |
| 13.5 <> 14.0 |      2 |    136 |
| 14.0 <> 14.5 |     15 |   1792 |
| 14.5 <> 15.0 |      5 |    961 |
| 15.0 <> 15.5 |     14 |    980 |
| 15.5 <> 16.4 |      0 |      0 |
==================================
