
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |      9 |    932 |
|  0.5 <>  1.0 |      0 |      0 |
|  1.0 <>  1.5 |     95 |  53220 |
|  1.5 <>  2.0 |    184 | 115989 |
|  2.0 <>  2.5 |    352 | 216475 |
|  2.5 <>  3.0 |     88 |  47593 |
|  3.0 <>  3.5 |     12 |   6891 |
|  3.5 <>  4.0 |     26 |  15101 |
|  4.0 <>  4.5 |     62 |  20513 |
|  4.5 <>  5.0 |     34 |  20264 |
|  5.0 <>  5.5 |      0 |      0 |
|  5.5 <>  6.0 |     12 |    816 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |      0 |      0 |
|  7.5 <>  8.0 |      6 |    408 |
|  8.0 <>  8.5 |      0 |      0 |
|  8.5 <>  9.0 |      2 |    144 |
|  9.0 <>  9.5 |     22 |   1628 |
|  9.5 <> 10.0 |    114 |  40837 |
| 10.0 <> 10.5 |     75 |  42044 |
| 10.5 <> 11.0 |     54 |  36321 |
| 11.0 <> 11.5 |      0 |      0 |
| 11.5 <> 12.0 |      1 |     68 |
| 12.0 <> 12.5 |      2 |    136 |
| 12.5 <> 13.0 |      0 |      0 |
| 13.0 <> 13.5 |      0 |      0 |
| 13.5 <> 14.1 |     17 |   1156 |
==================================
