
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==110.225.77.68   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     16 |  17657 |
|  0.5 <>  1.0 |    101 |  99544 |
|  1.0 <>  1.5 |     61 |  67890 |
|  1.5 <>  2.0 |     88 |  99488 |
|  2.0 <>  2.5 |     92 |  93582 |
|  2.5 <>  3.0 |     43 |  41374 |
|  3.0 <>  3.5 |     55 |  68873 |
|  3.5 <>  4.0 |      9 |   3584 |
|  4.0 <>  4.5 |     27 |   8396 |
|  4.5 <>  5.0 |    110 | 117895 |
|  5.0 <>  5.5 |     85 |  87960 |
|  5.5 <>  6.0 |    139 | 182490 |
|  6.0 <>  6.5 |     11 |   8468 |
|  6.5 <>  7.0 |     39 |  29940 |
|  7.0 <>  7.5 |     36 |  19480 |
|  7.5 <>  8.0 |    123 | 131856 |
|  8.0 <>  8.5 |     33 |  34414 |
|  8.5 <>  9.0 |      7 |    516 |
|  9.0 <>  9.5 |     46 |  47407 |
|  9.5 <> 10.0 |     17 |  23282 |
| 10.0 <> 10.5 |      4 |   1405 |
| 10.5 <> 11.0 |     26 |   7869 |
| 11.0 <> 11.5 |     11 |   3084 |
| 11.5 <> 12.0 |      5 |   1014 |
| 12.0 <> 12.5 |     10 |    918 |
| 12.5 <> 13.0 |      1 |     68 |
| 13.0 <> 13.5 |      1 |     68 |
| 13.5 <> 14.0 |      1 |     68 |
| 14.0 <> 14.5 |      5 |    348 |
| 14.5 <> 15.0 |      3 |    825 |
| 15.0 <> 15.5 |      6 |    472 |
| 15.5 <> 16.4 |      0 |      0 |
==================================
