
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==110.225.77.68  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     27 |  2807 |
|  0.5 <>  1.0 |     64 | 14879 |
|  1.0 <>  1.5 |    139 | 31614 |
|  1.5 <>  2.0 |    116 | 19522 |
|  2.0 <>  2.5 |     25 |  8016 |
|  2.5 <>  3.0 |      7 |   476 |
|  3.0 <>  3.5 |     11 |  3629 |
|  3.5 <>  4.0 |     69 |  8419 |
|  4.0 <>  4.5 |     11 |   748 |
|  4.5 <>  5.0 |      0 |     0 |
|  5.0 <>  5.5 |      6 |   408 |
|  5.5 <>  6.0 |      6 |   408 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |     28 |  2758 |
|  7.0 <>  7.5 |    103 | 21798 |
|  7.5 <>  8.0 |      0 |     0 |
|  8.0 <>  8.5 |      0 |     0 |
|  8.5 <>  9.0 |      0 |     0 |
|  9.0 <>  9.5 |      2 |   136 |
|  9.5 <> 10.0 |      0 |     0 |
| 10.0 <> 10.5 |      0 |     0 |
| 10.5 <> 11.4 |      0 |     0 |
=================================
