
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==110.225.77.68  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     50 |  9349 |
|  0.5 <>  1.0 |    108 | 13723 |
|  1.0 <>  1.5 |     31 |  3297 |
|  1.5 <>  2.0 |     56 | 12500 |
|  2.0 <>  2.5 |    115 | 17246 |
|  2.5 <>  3.0 |     59 | 13200 |
|  3.0 <>  3.5 |     36 |  4733 |
|  3.5 <>  4.0 |     35 |  3236 |
|  4.0 <>  4.5 |     38 |  3419 |
|  4.5 <>  5.0 |     69 | 15242 |
|  5.0 <>  5.5 |    114 | 23432 |
|  5.5 <>  6.0 |     34 |  4697 |
|  6.0 <>  6.5 |    115 | 15519 |
|  6.5 <>  7.0 |     30 |  4119 |
|  7.0 <>  7.5 |     55 |  4990 |
|  7.5 <>  8.0 |     29 |  4238 |
|  8.0 <>  8.5 |     45 |  8841 |
|  8.5 <>  9.0 |     97 | 12338 |
|  9.0 <>  9.5 |     28 |  5171 |
|  9.5 <> 10.0 |     17 |  4414 |
| 10.0 <> 10.5 |     56 |  4591 |
| 10.5 <> 11.0 |     40 |  4582 |
| 11.0 <> 11.5 |      7 |   851 |
| 11.5 <> 12.0 |     19 |  1919 |
| 12.0 <> 12.5 |     28 |  3711 |
| 12.5 <> 13.0 |     17 |  2137 |
| 13.0 <> 13.5 |      7 |  1191 |
| 13.5 <> 14.0 |     16 |  2508 |
| 14.0 <> 14.5 |      8 |  1250 |
| 14.5 <> 15.0 |      7 |   476 |
| 15.0 <> 15.5 |      5 |   353 |
| 15.5 <> 16.0 |     79 | 25963 |
| 16.0 <> 16.5 |    124 | 12973 |
| 16.5 <> 17.0 |      2 |   136 |
| 17.0 <> 17.5 |      0 |     0 |
| 17.5 <> 18.0 |      0 |     0 |
| 18.0 <> 18.5 |      0 |     0 |
| 18.5 <> 19.0 |     50 |  3400 |
| 19.0 <> 19.5 |      0 |     0 |
| 19.5 <> 20.0 |      0 |     0 |
| 20.0 <> 20.5 |      0 |     0 |
| 20.5 <> 21.0 |      3 |   973 |
| 21.0 <> 21.5 |      2 |   136 |
| 21.5 <> 22.2 |      5 |   340 |
=================================
