
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==110.225.77.68  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      1 |    89 |
|  0.5 <>  1.0 |      1 |    80 |
|  1.0 <>  1.5 |      0 |     0 |
|  1.5 <>  2.0 |      0 |     0 |
|  2.0 <>  2.5 |      0 |     0 |
|  2.5 <>  3.0 |      7 |  1171 |
|  3.0 <>  3.5 |     37 |  6878 |
|  3.5 <>  4.0 |     20 |  3586 |
|  4.0 <>  4.5 |     16 |  5361 |
|  4.5 <>  5.0 |     13 |   904 |
|  5.0 <>  5.5 |     11 |  2376 |
|  5.5 <>  6.0 |      4 |   997 |
|  6.0 <>  6.5 |      9 |   648 |
|  6.5 <>  7.0 |     11 |  1174 |
|  7.0 <>  7.5 |     25 |  2199 |
|  7.5 <>  8.0 |     21 |  1867 |
|  8.0 <>  8.5 |     23 |  2258 |
|  8.5 <>  9.0 |     35 |  4473 |
|  9.0 <>  9.5 |     50 | 15773 |
|  9.5 <> 10.0 |     34 |  8110 |
| 10.0 <> 10.5 |     10 |  2060 |
| 10.5 <> 11.0 |     12 |  2255 |
| 11.0 <> 11.5 |     16 |  4138 |
| 11.5 <> 12.0 |     15 |  3909 |
| 12.0 <> 12.5 |     26 |  3149 |
| 12.5 <> 13.0 |     13 |  2803 |
| 13.0 <> 13.5 |     11 |  3511 |
| 13.5 <> 14.0 |     10 |  2844 |
| 14.0 <> 14.5 |     15 |  3943 |
| 14.5 <> 15.0 |     10 |  2108 |
| 15.0 <> 15.5 |      6 |  2574 |
| 15.5 <> 16.0 |     10 |  2847 |
| 16.0 <> 16.5 |      8 |   540 |
| 16.5 <> 17.0 |      8 |  1257 |
| 17.0 <> 17.5 |     17 |  2349 |
| 17.5 <> 18.0 |     16 |  1068 |
| 18.0 <> 18.5 |      9 |   600 |
| 18.5 <> 19.0 |     15 |  1957 |
| 19.0 <> 19.5 |     23 |  2248 |
| 19.5 <> 20.0 |     33 |  2749 |
| 20.0 <> 20.5 |     41 |  4623 |
| 20.5 <> 21.0 |     38 |  3277 |
| 21.0 <> 21.5 |     12 |  2432 |
| 21.5 <> 22.0 |      8 |  2152 |
| 22.0 <> 22.5 |      8 |  2152 |
| 22.5 <> 23.0 |     25 |  3082 |
| 23.0 <> 23.5 |     40 | 15978 |
| 23.5 <> 24.0 |      7 |  1869 |
| 24.0 <> 24.5 |      4 |   963 |
| 24.5 <> 25.0 |      5 |   364 |
| 25.0 <> 25.5 |      4 |   272 |
| 25.5 <> 26.0 |      0 |     0 |
| 26.0 <> 26.5 |      7 |   488 |
| 26.5 <> 27.0 |      3 |   216 |
| 27.0 <> 27.5 |      6 |   408 |
| 27.5 <> 28.0 |      6 |   408 |
| 28.0 <> 28.5 |      7 |   492 |
| 28.5 <> 29.0 |      1 |    68 |
| 29.0 <> 29.5 |     11 |  4240 |
| 29.5 <> 30.0 |      7 |  1857 |
| 30.0 <> 30.5 |      5 |   340 |
| 30.5 <> 31.0 |      1 |   759 |
| 31.0 <> 31.5 |      7 |   516 |
| 31.5 <> 32.0 |      6 |   420 |
| 32.0 <> 32.5 |      6 |   384 |
| 32.5 <> 33.0 |      0 |     0 |
| 33.0 <> 33.5 |     12 |   732 |
| 33.5 <> 34.0 |     13 |   812 |
| 34.0 <> 34.5 |      4 |   272 |
| 34.5 <> 35.0 |      2 |   124 |
| 35.0 <> 35.6 |      2 |   112 |
=================================
