
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==110.225.77.68  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      1 |    89 |
|  0.5 <>  1.0 |      0 |     0 |
|  1.0 <>  1.5 |      2 |   144 |
|  1.5 <>  2.0 |     56 | 11927 |
|  2.0 <>  2.5 |    122 | 14208 |
|  2.5 <>  3.0 |     83 | 21051 |
|  3.0 <>  3.5 |    103 | 16199 |
|  3.5 <>  4.0 |     45 |  9242 |
|  4.0 <>  4.5 |     48 |  4120 |
|  4.5 <>  5.0 |     19 |  6102 |
|  5.0 <>  5.5 |    117 | 20773 |
|  5.5 <>  6.0 |    106 | 16944 |
|  6.0 <>  6.5 |     24 |  7545 |
|  6.5 <>  7.0 |     68 |  8481 |
|  7.0 <>  7.5 |     32 |  3409 |
|  7.5 <>  8.0 |     39 |  4976 |
|  8.0 <>  8.5 |     45 |  7353 |
|  8.5 <>  9.0 |     94 | 13401 |
|  9.0 <>  9.5 |     50 |  6741 |
|  9.5 <> 10.0 |     19 |  3242 |
| 10.0 <> 10.5 |     44 |  5575 |
| 10.5 <> 11.0 |     23 |  3106 |
| 11.0 <> 11.5 |      9 |   612 |
| 11.5 <> 12.0 |     17 |  1223 |
| 12.0 <> 12.5 |     30 |  4755 |
| 12.5 <> 13.0 |      4 |   248 |
| 13.0 <> 13.5 |     16 |  1842 |
| 13.5 <> 14.0 |    104 | 30376 |
| 14.0 <> 14.5 |     90 |  6570 |
| 14.5 <> 15.0 |      0 |     0 |
| 15.0 <> 15.5 |      4 |   248 |
| 15.5 <> 16.0 |      0 |     0 |
| 16.0 <> 16.5 |     11 |   748 |
| 16.5 <> 17.0 |      0 |     0 |
| 17.0 <> 17.5 |      0 |     0 |
| 17.5 <> 18.0 |      2 |   136 |
| 18.0 <> 18.5 |     45 |  3828 |
| 18.5 <> 19.4 |      2 |   136 |
=================================
