
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==110.225.77.68  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     18 |  2171 |
|  0.5 <>  1.0 |    112 | 18911 |
|  1.0 <>  1.5 |     61 |  7609 |
|  1.5 <>  2.0 |     99 | 23706 |
|  2.0 <>  2.5 |     80 | 10979 |
|  2.5 <>  3.0 |     54 |  9873 |
|  3.0 <>  3.5 |     41 |  3632 |
|  3.5 <>  4.0 |     15 |  2660 |
|  4.0 <>  4.5 |     57 | 12632 |
|  4.5 <>  5.0 |    121 | 23553 |
|  5.0 <>  5.5 |     78 | 14126 |
|  5.5 <>  6.0 |     68 |  8014 |
|  6.0 <>  6.5 |     13 |  3742 |
|  6.5 <>  7.0 |     39 |  5108 |
|  7.0 <>  7.5 |     55 |  8512 |
|  7.5 <>  8.0 |    102 | 13424 |
|  8.0 <>  8.5 |     27 |  2400 |
|  8.5 <>  9.0 |     18 |  3785 |
|  9.0 <>  9.5 |     41 |  4466 |
|  9.5 <> 10.0 |      9 |  1207 |
| 10.0 <> 10.5 |      2 |   136 |
| 10.5 <> 11.0 |     45 |  4673 |
| 11.0 <> 11.5 |     10 |  1637 |
| 11.5 <> 12.0 |     12 |   808 |
| 12.0 <> 12.5 |     11 |  1523 |
| 12.5 <> 13.0 |      1 |    68 |
| 13.0 <> 13.5 |      1 |    68 |
| 13.5 <> 14.0 |      1 |    68 |
| 14.0 <> 14.5 |     10 |  1444 |
| 14.5 <> 15.0 |      2 |   136 |
| 15.0 <> 15.5 |      8 |   508 |
| 15.5 <> 16.4 |      0 |     0 |
=================================
