0.356138000,0.002339000
1.403004000,0.000192000
1.596303000,0.000201000
4.152416000,0.000684000
5.628870000,5.628870000
5.629493000,0.000623000
6.074154000,0.000572000
6.237002000,0.000488000
6.685739000,0.001291000
7.826258000,0.000214000
8.370181000,8.014043000
8.370900000,6.590325000
8.371320000,0.000420000
8.371408000,6.338784000
8.371672000,0.000264000
8.398840000,0.000404000
8.423651000,0.000559000
8.466806000,0.000341000
8.570432000,2.935149000
8.737472000,0.000494000
12.428906000,4.054001000
12.429959000,0.000256000
12.430311000,0.000222000
12.430544000,0.000189000
12.437777000,0.000500000
13.718606000,3.341112000
13.719498000,0.000892000
13.719866000,0.000221000
13.720140000,0.000196000
13.720177000,4.882364000
13.836800000,0.000570000
15.439865000,0.000943000
15.440219000,0.000209000
15.440466000,0.000209000
15.440675000,0.000177000
15.440889000,0.000174000
15.457866000,0.000536000
15.477840000,0.000528000
15.496469000,0.000292000
15.525343000,0.000300000
15.534324000,0.000184000
15.547664000,0.000421000
15.586736000,0.000332000
15.597072000,0.000306000
15.597255000,0.000110000
15.636665000,0.000227000
15.647001000,0.000216000
15.666445000,0.000157000
15.696473000,0.000180000
15.706449000,0.000222000
15.722329000,0.000164000
15.756481000,0.000183000
15.766600000,0.000185000
15.766647000,0.304367000
15.766762000,0.000115000
15.766854000,0.000075000
16.768965000,0.999781000
16.807176000,0.038211000
17.036364000,0.122994000
17.036450000,0.000086000
17.060116000,0.145218000
17.060275000,0.000159000
17.073941000,0.154605000
17.074073000,0.000132000
17.156942000,0.118973000
17.157064000,0.000122000
17.157085000,0.122875000
17.157137000,0.000052000
17.183944000,0.148868000
17.184068000,0.000124000
17.488355000,0.000154000
17.596204000,0.557892000
17.596376000,0.000172000
17.596443000,0.000041000
18.083145000,0.000158000
18.083333000,1.022454000
18.083433000,0.000041000
18.083498000,0.000042000
18.083544000,0.000035000
18.086229000,0.000123000
18.116531000,0.000148000
18.126249000,0.000148000
18.156405000,0.000155000
18.176623000,0.000232000
18.193018000,0.000136000
18.206255000,0.000144000
18.396307000,1.321746000
18.396432000,0.000125000
18.396492000,0.000037000
18.398005000,1.306199000
18.398129000,0.000124000
18.695981000,1.600425000
18.696241000,0.000260000
18.754092000,1.652534000
18.754209000,0.000117000
18.762012000,1.628646000
18.762141000,0.000129000
18.792156000,1.640531000
18.792330000,0.000174000
18.808097000,1.654635000
18.808240000,0.000143000
19.048260000,1.890741000
19.076478000,0.000111000
19.076536000,0.000033000
19.498194000,2.339933000
19.498422000,0.000228000
19.498545000,0.000085000
19.520475000,0.000227000
19.796550000,2.618967000
19.796743000,0.000056000
20.113418000,0.000500000
20.113540000,0.000082000
20.136213000,2.957079000
20.136458000,0.000245000
20.190188000,2.944937000
20.190401000,0.000213000
20.240130000,2.849395000
20.240279000,0.000149000
20.244042000,3.059583000
20.244175000,0.000133000
20.276482000,0.000102000
20.276513000,2.993507000
20.276576000,0.000063000
20.276586000,2.864457000
20.276631000,0.000045000
20.292011000,2.909984000
20.292144000,0.000133000
20.296055000,2.885991000
20.296142000,0.000087000
20.452097000,2.396427000
20.452225000,0.000128000
20.476204000,2.203362000
20.476407000,0.000203000
20.535986000,2.131618000
20.536129000,0.000143000
20.546652000,0.000164000
20.576357000,2.169256000
20.576527000,0.000079000
20.706237000,2.005582000
20.734176000,2.330814000
20.734350000,0.000174000
20.742038000,0.035801000
20.892124000,2.279100000
20.892252000,0.000128000
20.926231000,2.171642000
20.926347000,0.000116000
20.926402000,0.000035000
21.253023000,2.490431000
21.253232000,0.000209000
21.253354000,0.000081000
21.356415000,2.563171000
21.356597000,0.000182000
21.356687000,0.000059000
21.546739000,2.738134000
21.546929000,0.000190000
21.546976000,0.000034000
21.546982000,2.460496000
21.586996000,0.040014000
21.624436000,2.025871000
21.624649000,0.000077000
21.624673000,2.122231000
21.624724000,1.822956000
21.637663000,0.001442000
21.662009000,0.037285000
21.676108000,1.536581000
21.676249000,0.000047000
21.696394000,0.000144000
21.706269000,0.000125000
21.746452000,0.000111000
21.946887000,1.755681000
21.947086000,0.000060000
22.353240000,2.073514000
22.353442000,0.000202000
22.536279000,2.242800000
22.536455000,0.000176000
22.537805000,0.001320000
23.313077000,2.577969000
23.313354000,0.000109000
23.418229000,1.909541000
23.418465000,0.000236000
23.450436000,1.941536000
23.450839000,0.000403000
23.498566000,1.797423000
23.499198000,0.000632000
23.950244000,0.000871000
23.951078000,0.000291000
23.951328000,0.000202000
24.047136000,2.303298000
24.047696000,0.000560000
24.068914000,0.000452000
24.078411000,1.592654000
24.078873000,0.000462000
24.558588000,0.000253000
24.558720000,0.000089000
24.558738000,2.072267000
24.558883000,0.000145000
