223.188.60.32,107.20.164.42,1391,0.000000000,1.2461,1 objects with url like http://data.mobclix.com/post/config?p=android&a=B2...
223.188.60.32,107.21.253.152,2547,0.722735000,2.4589,1 objects with url like http://ads.mobclix.com/?p=android&i=B2AA25CC-205D-...
223.188.60.32,74.125.128.188,2774,1.457138000,160.4883,No objects fetched
223.188.60.32,23.23.212.172,1081,2.581481000,4.6347,1 objects with url like http://s.mobclix.com/imp?rid=e817a4ccbfdb4fc1b9375...
223.188.60.32,74.125.236.24,3380,8.592393000,124.0082,2 objects with url like http://www.google.co.in/m/gne/suggest/v2?q=t&hl=en...
223.188.60.32,96.17.181.26,93240,9.678875000,32.7991,4 objects with url like http://timesofindia.indiatimes.com/...
223.188.60.32,96.17.181.26,18165,9.743860000,6.4943,1 objects with url like http://timesofindia.indiatimes.com/default_b2_styl...
223.188.60.32,96.17.181.26,17200,10.703693000,20.5867,2 objects with url like http://timesofindia.indiatimes.com/default_b2_glbl...
223.188.60.32,96.17.181.26,4423,10.712289000,6.2459,1 objects with url like http://timesofindia.indiatimes.com/before_body_js....
223.188.60.32,96.17.181.26,2806,10.714971000,7.9619,1 objects with url like http://timesofindia.indiatimes.com/double_google_a...
223.188.60.32,96.17.181.26,2703,10.715957000,7.9615,1 objects with url like http://timesofindia.indiatimes.com/double_google_a...
223.188.60.32,223.165.31.15,1373,16.807186000,9.4624,1 objects with url like http://ads.indiatimes.com/ads.dll/genptypead?sloti...
223.188.60.32,223.165.31.12,2607,16.807681000,10.9422,1 objects with url like http://netspiderads3.indiatimes.com/ads.dll/getjso...
223.188.60.32,223.165.31.19,2631,16.809310000,11.4407,1 objects with url like http://netspideradswc.indiatimes.com/ads.dll/getjs...
223.188.60.32,74.125.236.133,19993,16.925242000,15.0749,2 objects with url like http://www.google-analytics.com/ga.js...
223.188.60.32,96.17.181.17,4055,16.960523000,14.3297,2 objects with url like http://b.scorecardresearch.com/beacon.js...
223.188.60.32,74.125.236.13,14731,16.961365000,11.6089,1 objects with url like http://www.googletagservices.com/tag/js/gpt.js...
223.188.60.32,96.17.181.26,38262,16.998514000,15.0015,1 objects with url like http://timesofindia.indiatimes.com/after_body_js.c...
223.188.60.32,223.165.31.15,720,17.054759000,9.2270,No objects fetched
223.188.60.32,223.165.31.12,720,17.055857000,9.2740,No objects fetched
