223.181.32.61,96.17.182.65,339402,10.729851000,14.6339
223.181.32.61,96.17.182.73,213805,13.119707000,7.4141
223.181.32.61,74.125.236.25,175447,11.517621000,9.0779
223.181.32.61,96.17.182.50,101445,13.598305000,3.3287
223.181.32.61,96.17.182.66,47000,15.231109000,6.1641
223.181.32.61,122.160.120.56,9541,1.786076000,28.4416
223.181.32.61,223.165.25.20,15520,14.476254000,8.8054
223.181.32.61,23.35.65.224,32244,18.805175000,4.5464
223.181.32.61,31.13.79.23,18273,18.917544000,12.1070
223.181.32.61,31.13.79.7,20201,20.461728000,11.5421
223.181.32.61,223.165.31.12,13540,11.305769000,5.6210
223.181.32.61,199.59.150.43,7738,20.595790000,15.2810
223.181.32.61,202.79.210.121,13003,13.065924000,21.6479
223.181.32.61,96.17.182.40,9647,14.986839000,7.4609
223.181.32.61,74.125.236.13,9090,11.856272000,3.0596
223.181.32.61,96.17.182.17,7384,18.716221000,2.6792
223.181.32.61,96.17.182.64,10366,2.970644000,3.6331
223.181.32.61,107.21.120.96,2294,1.909350000,5.0315
223.181.32.61,54.243.68.178,2131,23.356448000,4.3314
223.181.32.61,192.150.16.64,2384,15.285805000,3.3385
223.181.32.61,98.124.156.54,2742,17.851439000,2.9822
223.181.32.61,204.236.220.251,1682,1.939076000,5.0021
223.181.32.61,96.17.182.74,4956,22.500154000,2.8536
223.181.32.61,74.125.236.31,2736,9.000274000,0.9246
223.181.32.61,122.160.242.171,1722,16.066310000,2.2634
223.181.32.61,223.165.31.19,2258,11.306033000,2.3314
223.181.32.61,107.21.253.152,3056,0.000000000,1.8716
223.181.32.61,184.50.127.139,1432,18.805554000,2.5784
223.181.32.61,74.125.236.28,1923,13.095883000,2.5719
223.181.32.61,96.17.182.43,1651,11.770449000,2.5832
223.181.32.61,74.125.236.98,2045,11.748636000,2.6668
223.181.32.61,223.165.31.15,1776,11.306304000,0.2993
223.181.32.61,2.18.154.239,248,20.502372000,0.0923
223.181.32.61,74.125.31.188,452,27.180949000,0.0001
