223.188.60.32,0.142324000
96.17.181.18,0.000065000
96.17.181.18,0.000070000
223.188.60.32,0.206864000
96.17.181.18,0.000225000
96.17.181.18,0.000081000
223.188.60.32,0.087391000
96.17.181.18,0.000264000
96.17.181.18,0.000163000
96.17.181.18,0.036215000
96.17.181.18,0.000099000
96.17.181.18,0.000077000
96.17.181.18,0.000460000
96.17.181.18,0.000124000
96.17.181.18,0.000124000
96.17.181.18,0.000126000
96.17.181.18,0.000098000
96.17.181.18,0.000068000
96.17.181.18,0.000032000
96.17.181.18,0.000079000
96.17.181.18,0.000031000
96.17.181.18,0.000051000
96.17.181.18,0.000198000
96.17.181.18,0.000047000
96.17.181.18,0.000135000
96.17.181.18,0.000150000
96.17.181.18,0.000150000
96.17.181.18,0.000062000
96.17.181.18,0.000091000
96.17.181.18,0.000091000
223.188.60.32,0.092842000
96.17.181.18,0.001503000
223.188.60.32,0.197836000
96.17.181.18,0.000109000
96.17.181.18,0.000140000
223.188.60.32,0.091080000
96.17.181.18,0.039676000
223.188.60.32,0.261107000
96.17.181.18,0.000092000
223.188.60.32,0.231323000
96.17.181.18,0.000122000
223.188.60.32,0.598705000
96.17.181.18,0.000078000
223.188.60.32,0.266699000
96.17.181.18,0.000088000
