223.188.60.32,96.17.181.18,629763,11.828116000,37.7748
223.188.60.32,96.17.181.27,322427,15.528623000,26.6189
223.188.60.32,74.125.236.26,101643,15.279168000,22.9176
223.188.60.32,125.252.226.154,78010,37.361588000,10.2861
223.188.60.32,96.17.181.16,100754,24.848905000,11.7957
223.188.60.32,96.17.181.11,69693,23.119114000,15.0137
223.188.60.32,74.125.236.13,41728,17.039362000,20.5992
223.188.60.32,96.17.181.32,31513,4.754790000,30.8331
223.188.60.32,23.35.65.224,61568,36.634561000,5.9922
223.188.60.32,184.50.127.139,66500,36.633362000,3.6482
223.188.60.32,23.0.131.206,46226,38.244817000,4.2120
223.188.60.32,122.160.120.56,11587,0.000000000,43.3208
223.188.60.32,223.165.31.12,15043,15.411332000,16.9838
223.188.60.32,96.17.181.35,26378,15.249321000,26.9787
223.188.60.32,223.165.25.20,14835,26.488494000,11.7989
223.188.60.32,31.13.79.23,13457,36.981188000,12.4172
223.188.60.32,74.125.236.128,20254,15.195444000,6.7951
223.188.60.32,202.79.210.121,13652,22.399227000,27.6935
223.188.60.32,184.50.114.110,15271,39.001394000,2.7365
223.188.60.32,74.125.236.15,6158,18.379223000,23.8491
223.188.60.32,199.59.148.86,7533,38.843533000,3.5810
223.188.60.32,74.125.236.27,5188,23.085165000,3.2193
223.188.60.32,74.125.236.25,7271,18.281330000,6.6867
223.188.60.32,96.17.181.33,5536,40.759281000,1.4688
223.188.60.32,74.125.236.23,5697,10.685268000,26.3625
223.188.60.32,125.252.226.155,3441,22.209298000,4.0879
223.188.60.32,184.73.220.98,2112,42.811332000,3.2153
223.188.60.32,98.124.156.54,2742,35.917987000,3.1700
223.188.60.32,223.165.31.15,1789,15.393921000,2.8985
223.188.60.32,107.20.176.85,2611,1.899804000,2.8513
223.188.60.32,125.252.226.153,2774,36.565546000,3.7147
223.188.60.32,103.14.124.9,1040,21.429928000,17.5647
223.188.60.32,223.165.31.19,1855,15.411839000,6.5062
223.188.60.32,107.20.164.42,1518,0.002205000,2.0187
223.188.60.32,192.150.16.64,1888,30.841466000,4.9359
223.188.60.32,204.236.220.251,1081,8.205782000,1.6590
223.188.60.32,31.13.79.7,204,49.398183000,0.0004
223.188.60.32,74.125.236.2,124,36.771420000,0.2890
223.188.60.32,74.125.128.188,422,7.894919000,0.0001
