
===================================
| IO Statistics                   |
|                                 |
| Interval size: 0.5 secs         |
| Col 1: ip.src==27.60.1.124      |
|---------------------------------|
|                |1               |
| Interval
| Interval       | Frames | Bytes |
|---------------------------------|
|   0.0 <>   0.5 |      1 |    76 |
|   0.5 <>   1.0 |      0 |     0 |
|   1.0 <>   1.5 |      0 |     0 |
|   1.5 <>   2.0 |      0 |     0 |
|   2.0 <>   2.5 |      4 |   296 |
|   2.5 <>   3.0 |      8 |  1133 |
|   3.0 <>   3.5 |      9 |  1187 |
|   3.5 <>   4.0 |     11 |  1351 |
|   4.0 <>   4.5 |     10 |  1049 |
|   4.5 <>   5.0 |      7 |   958 |
|   5.0 <>   5.5 |      7 |   861 |
|   5.5 <>   6.0 |      1 |    68 |
|   6.0 <>   6.5 |      6 |   750 |
|   6.5 <>   7.0 |     11 |  1354 |
|   7.0 <>   7.5 |      7 |   961 |
|   7.5 <>   8.0 |      7 |   864 |
|   8.0 <>   8.5 |      8 |  1126 |
|   8.5 <>   9.0 |      9 |   981 |
|   9.0 <>   9.5 |      8 |  1032 |
|   9.5 <>  10.0 |      9 |  1011 |
|  10.0 <>  10.5 |      7 |  1053 |
|  10.5 <>  11.0 |      9 |   859 |
|  11.0 <>  11.5 |      7 |   877 |
|  11.5 <>  12.0 |      9 |  1218 |
|  12.0 <>  12.5 |      7 |   818 |
|  12.5 <>  13.0 |      8 |  1037 |
|  13.0 <>  13.5 |      8 |   948 |
|  13.5 <>  14.0 |     10 |  1297 |
|  14.0 <>  14.5 |      8 |  1127 |
|  14.5 <>  15.0 |     11 |  1367 |
|  15.0 <>  15.5 |      7 |   723 |
|  15.5 <>  16.0 |      5 |   723 |
|  16.0 <>  16.5 |      9 |   981 |
|  16.5 <>  17.0 |      8 |  1041 |
|  17.0 <>  17.5 |     31 |  2852 |
|  17.5 <>  18.0 |     45 |  6706 |
|  18.0 <>  18.5 |     17 |  2682 |
|  18.5 <>  19.0 |      6 |   484 |
|  19.0 <>  19.5 |     27 |  5355 |
|  19.5 <>  20.0 |      7 |   476 |
|  20.0 <>  20.5 |     13 |  2793 |
|  20.5 <>  21.0 |      0 |     0 |
|  21.0 <>  21.5 |      0 |     0 |
|  21.5 <>  22.0 |      0 |     0 |
|  22.0 <>  22.5 |     12 |   720 |
|  22.5 <>  23.0 |      1 |    76 |
|  23.0 <>  23.5 |     17 |  5142 |
|  23.5 <>  24.0 |     61 | 11626 |
|  24.0 <>  24.5 |     37 | 11948 |
|  24.5 <>  25.0 |    143 | 17256 |
|  25.0 <>  25.5 |     47 |  3480 |
|  25.5 <>  26.0 |     56 | 12421 |
|  26.0 <>  26.5 |     44 |  7021 |
|  26.5 <>  27.0 |      4 |  2336 |
|  27.0 <>  27.5 |      3 |  1162 |
|  27.5 <>  28.0 |      0 |     0 |
|  28.0 <>  28.5 |      0 |     0 |
|  28.5 <>  29.0 |     13 |   884 |
|  29.0 <>  29.5 |     11 |   748 |
|  29.5 <>  30.0 |      8 |   508 |
|  30.0 <>  30.5 |      7 |   440 |
|  30.5 <>  31.0 |     11 |   748 |
|  31.0 <>  31.5 |     11 |   748 |
|  31.5 <>  32.0 |      5 |   340 |
|  32.0 <>  32.5 |      3 |   204 |
|  32.5 <>  33.0 |      0 |     0 |
|  33.0 <>  33.5 |      0 |     0 |
|  33.5 <>  34.0 |      0 |     0 |
|  34.0 <>  34.5 |      0 |     0 |
|  34.5 <>  35.0 |      0 |     0 |
|  35.0 <>  35.5 |      0 |     0 |
|  35.5 <>  36.0 |      0 |     0 |
|  36.0 <>  36.5 |      0 |     0 |
|  36.5 <>  37.0 |      0 |     0 |
|  37.0 <>  37.5 |      0 |     0 |
|  37.5 <>  38.0 |      0 |     0 |
|  38.0 <>  38.5 |      1 |   792 |
|  38.5 <>  39.0 |      6 |  2321 |
|  39.0 <>  39.5 |     81 | 11306 |
|  39.5 <>  40.0 |     28 |  2477 |
|  40.0 <>  40.5 |    124 | 15797 |
|  40.5 <>  41.0 |     18 |  1229 |
|  41.0 <>  41.5 |      8 |  2198 |
|  41.5 <>  42.0 |     47 |  6375 |
|  42.0 <>  42.5 |     28 |  2886 |
|  42.5 <>  43.0 |     12 |   986 |
|  43.0 <>  43.5 |      0 |     0 |
|  43.5 <>  44.0 |      2 |   148 |
|  44.0 <>  44.5 |      1 |    82 |
|  44.5 <>  45.0 |      0 |     0 |
|  45.0 <>  45.5 |     22 |  1503 |
|  45.5 <>  46.0 |      2 |   136 |
|  46.0 <>  46.5 |      1 |    83 |
|  46.5 <>  47.0 |      0 |     0 |
|  47.0 <>  47.5 |      1 |    85 |
|  47.5 <>  48.0 |     12 |   971 |
|  48.0 <>  48.5 |      9 |   768 |
|  48.5 <>  49.0 |      4 |   327 |
|  49.0 <>  49.5 |      0 |     0 |
|  49.5 <>  50.0 |      0 |     0 |
|  50.0 <>  50.5 |      0 |     0 |
|  50.5 <>  51.0 |      0 |     0 |
|  51.0 <>  51.5 |      0 |     0 |
|  51.5 <>  52.0 |      2 |  1175 |
|  52.0 <>  52.5 |      0 |     0 |
|  52.5 <>  53.0 |      3 |   255 |
|  53.0 <>  53.5 |      3 |   257 |
|  53.5 <>  54.0 |      5 |   404 |
|  54.0 <>  54.5 |      8 |   604 |
|  54.5 <>  55.0 |     19 |  1907 |
|  55.0 <>  55.5 |     17 | 10369 |
|  55.5 <>  56.0 |      7 |  2508 |
|  56.0 <>  56.5 |     11 |  5961 |
|  56.5 <>  57.0 |      2 |   136 |
|  57.0 <>  57.5 |      0 |     0 |
|  57.5 <>  58.0 |      2 |   181 |
|  58.0 <>  58.5 |      4 |   334 |
|  58.5 <>  59.0 |      1 |    79 |
|  59.0 <>  59.5 |      2 |   151 |
|  59.5 <>  60.0 |      3 |   232 |
|  60.0 <>  60.5 |      1 |    76 |
|  60.5 <>  61.0 |      2 |   137 |
|  61.0 <>  61.5 |      1 |   190 |
|  61.5 <>  62.0 |     14 |   881 |
|  62.0 <>  62.5 |      0 |     0 |
|  62.5 <>  63.0 |      0 |     0 |
|  63.0 <>  63.5 |      1 |    88 |
|  63.5 <>  64.0 |      2 |  1186 |
|  64.0 <>  64.5 |      1 |    68 |
|  64.5 <>  65.0 |      0 |     0 |
|  65.0 <>  65.5 |      0 |     0 |
|  65.5 <>  66.0 |      0 |     0 |
|  66.0 <>  66.5 |      0 |     0 |
|  66.5 <>  67.0 |      0 |     0 |
|  67.0 <>  67.5 |      0 |     0 |
