
===================================
| IO Statistics                   |
|                                 |
| Interval size: 0.5 secs         |
| Col 1: ip.src==27.60.1.124      |
|---------------------------------|
|                |1               |
| Interval
| Interval       | Frames | Bytes |
|---------------------------------|
|   0.0 <>   0.5 |      1 |    76 |
|   0.5 <>   1.0 |      0 |     0 |
|   1.0 <>   1.5 |      0 |     0 |
|   1.5 <>   2.0 |      0 |     0 |
|   2.0 <>   2.5 |      2 |   348 |
|   2.5 <>   3.0 |      5 |   690 |
|   3.0 <>   3.5 |     10 |  1283 |
|   3.5 <>   4.0 |     11 |  1353 |
|   4.0 <>   4.5 |     11 |  1354 |
|   4.5 <>   5.0 |     12 |  1423 |
|   5.0 <>   5.5 |     11 |  1356 |
|   5.5 <>   6.0 |     11 |  1357 |
|   6.0 <>   6.5 |     10 |  1290 |
|   6.5 <>   7.0 |     11 |  1359 |
|   7.0 <>   7.5 |     11 |  1360 |
|   7.5 <>   8.0 |     10 |  1049 |
|   8.0 <>   8.5 |      8 |  1035 |
|   8.5 <>   9.0 |      4 |   272 |
|   9.0 <>   9.5 |      3 |   240 |
|   9.5 <>  10.0 |      0 |     0 |
|  10.0 <>  10.5 |      0 |     0 |
|  10.5 <>  11.0 |      0 |     0 |
|  11.0 <>  11.5 |      0 |     0 |
|  11.5 <>  12.0 |      3 |   728 |
|  12.0 <>  12.5 |      0 |     0 |
|  12.5 <>  13.0 |      0 |     0 |
|  13.0 <>  13.5 |      0 |     0 |
|  13.5 <>  14.0 |      0 |     0 |
|  14.0 <>  14.5 |      0 |     0 |
|  14.5 <>  15.0 |      0 |     0 |
|  15.0 <>  15.5 |      0 |     0 |
|  15.5 <>  16.0 |      0 |     0 |
|  16.0 <>  16.5 |      1 |   359 |
|  16.5 <>  17.0 |      1 |    89 |
|  17.0 <>  17.5 |      1 |   113 |
|  17.5 <>  18.0 |      3 |   204 |
|  18.0 <>  18.5 |      1 |    80 |
|  18.5 <>  19.0 |      1 |    80 |
|  19.0 <>  19.5 |      1 |   280 |
|  19.5 <>  20.0 |      0 |     0 |
|  20.0 <>  20.5 |      1 |   113 |
|  20.5 <>  21.0 |      2 |   136 |
|  21.0 <>  21.5 |      2 |   148 |
|  21.5 <>  22.0 |      2 |   157 |
|  22.0 <>  22.5 |      1 |    80 |
|  22.5 <>  23.0 |      0 |     0 |
|  23.0 <>  23.5 |      0 |     0 |
|  23.5 <>  24.0 |      0 |     0 |
|  24.0 <>  24.5 |      1 |    68 |
|  24.5 <>  25.0 |      0 |     0 |
|  25.0 <>  25.5 |      1 |   359 |
|  25.5 <>  26.0 |      0 |     0 |
|  26.0 <>  26.5 |      1 |   113 |
|  26.5 <>  27.0 |      3 |   225 |
|  27.0 <>  27.5 |      0 |     0 |
|  27.5 <>  28.0 |      0 |     0 |
|  28.0 <>  28.5 |      1 |    68 |
|  28.5 <>  29.0 |      0 |     0 |
|  29.0 <>  29.5 |      0 |     0 |
|  29.5 <>  30.0 |      0 |     0 |
|  30.0 <>  30.5 |      0 |     0 |
|  30.5 <>  31.0 |      0 |     0 |
|  31.0 <>  31.5 |      0 |     0 |
|  31.5 <>  32.0 |      1 |    89 |
|  32.0 <>  32.5 |      0 |     0 |
|  32.5 <>  33.0 |      2 |   136 |
|  33.0 <>  33.5 |      2 |   356 |
|  33.5 <>  34.0 |      8 |  1053 |
|  34.0 <>  34.5 |      6 |   689 |
|  34.5 <>  35.0 |      0 |     0 |
|  35.0 <>  35.5 |      0 |     0 |
|  35.5 <>  36.0 |      0 |     0 |
|  36.0 <>  36.5 |      1 |    68 |
|  36.5 <>  37.0 |      1 |    89 |
|  37.0 <>  37.5 |      0 |     0 |
|  37.5 <>  38.0 |      0 |     0 |
|  38.0 <>  38.5 |      2 |   181 |
|  38.5 <>  39.0 |      0 |     0 |
|  39.0 <>  39.5 |      0 |     0 |
|  39.5 <>  40.0 |      0 |     0 |
|  40.0 <>  40.5 |      0 |     0 |
|  40.5 <>  41.0 |      0 |     0 |
|  41.0 <>  41.5 |      0 |     0 |
|  41.5 <>  42.0 |      0 |     0 |
|  42.0 <>  42.5 |      0 |     0 |
|  42.5 <>  43.0 |      0 |     0 |
|  43.0 <>  43.5 |      4 |   563 |
|  43.5 <>  44.0 |    106 | 14435 |
|  44.0 <>  44.5 |    140 | 16619 |
|  44.5 <>  45.0 |     16 |  2042 |
|  45.0 <>  45.5 |     16 |   896 |
|  45.5 <>  46.0 |     21 |  4350 |
|  46.0 <>  46.5 |     15 |  2000 |
|  46.5 <>  47.0 |     30 |  5755 |
|  47.0 <>  47.5 |      7 |  3434 |
|  47.5 <>  48.0 |      7 |  1939 |
|  48.0 <>  48.5 |      8 |  3929 |
|  48.5 <>  49.0 |     24 |  5600 |
|  49.0 <>  49.5 |      5 |  2027 |
|  49.5 <>  50.0 |     53 |  9942 |
|  50.0 <>  50.5 |      3 |  1883 |
|  50.5 <>  51.0 |      8 |   538 |
|  51.0 <>  51.5 |     16 |  5195 |
|  51.5 <>  52.0 |     16 |  3134 |
|  52.0 <>  52.5 |     26 |  2746 |
|  52.5 <>  53.0 |      0 |     0 |
|  53.0 <>  53.5 |      4 |  2295 |
|  53.5 <>  54.0 |     10 |  2500 |
|  54.0 <>  54.5 |     15 |   840 |
|  54.5 <>  55.0 |     35 |  5178 |
|  55.0 <>  55.5 |     31 |  3347 |
|  55.5 <>  56.0 |     22 |  3386 |
|  56.0 <>  56.5 |     11 |  4665 |
|  56.5 <>  57.0 |      2 |  1108 |
|  57.0 <>  57.5 |      0 |     0 |
|  57.5 <>  58.0 |      0 |     0 |
|  58.0 <>  58.5 |      0 |     0 |
|  58.5 <>  59.0 |      0 |     0 |
|  59.0 <>  59.5 |      3 |  3198 |
|  59.5 <>  60.0 |     27 |  4606 |
|  60.0 <>  60.5 |      1 |    89 |
|  60.5 <>  61.0 |     16 |  4044 |
|  61.0 <>  61.5 |     74 | 14837 |
|  61.5 <>  62.0 |    111 | 11130 |
|  62.0 <>  62.5 |     67 |  6207 |
|  62.5 <>  63.0 |      8 |   508 |
|  63.0 <>  63.5 |     24 |  2557 |
|  63.5 <>  64.0 |     19 |  5393 |
|  64.0 <>  64.5 |     45 |  3659 |
|  64.5 <>  65.0 |      6 |   962 |
|  65.0 <>  65.5 |     10 |   835 |
|  65.5 <>  66.0 |      1 |    68 |
|  66.0 <>  66.5 |      3 |   260 |
|  66.5 <>  67.0 |      0 |     0 |
|  67.0 <>  67.5 |     12 |   816 |
