212.15.15.209,223.188.204.169,120,0.000000000,0.0000,No objects fetched
212.15.15.209,223.188.204.169,120,0.030588000,0.0002,No objects fetched
223.188.204.169,74.125.236.56,7802,0.209784000,2.4921,6 objects with url like http://www.google.co.in/m/gne/suggest/v2?q=t&hl=en...
223.188.204.169,74.125.236.56,124,2.749622000,0.1169,No objects fetched
223.188.204.169,66.6.36.14,1671,4.807415000,1.2754,1 objects with url like http://www.tumblr.com/...
223.188.204.169,66.6.36.14,9953,5.756027000,2.6123,No objects fetched
223.188.204.169,66.6.36.14,492,6.008648000,2.8798,No objects fetched
223.188.204.169,12.129.199.106,68,7.052871000,0.0000,No objects fetched
223.188.204.169,96.17.182.42,2441,8.237855000,0.2235,No objects fetched
223.188.204.169,68.232.44.63,54721,8.337360000,5.5451,No objects fetched
223.188.204.169,68.232.44.63,54111,8.337590000,5.5449,No objects fetched
223.188.204.169,68.232.44.63,20787,8.337833000,5.5334,No objects fetched
223.188.204.169,68.232.44.63,26238,8.339573000,1.6721,No objects fetched
223.188.204.169,68.232.44.63,9084,8.378779000,4.3139,No objects fetched
223.188.204.169,68.232.44.63,6573,9.546325000,4.3265,No objects fetched
223.188.204.169,74.125.236.30,23070,9.593318000,18.8597,No objects fetched
223.188.204.169,74.125.236.30,424,9.786406000,2.3816,No objects fetched
223.188.204.169,96.17.182.42,5912,11.948169000,2.7543,No objects fetched
223.188.204.169,203.190.124.13,6068,12.406365000,1.6450,No objects fetched
223.188.204.169,203.190.124.13,420,12.607159000,2.7071,No objects fetched
223.188.204.169,74.125.236.3,2795,13.125925000,4.0765,No objects fetched
223.188.204.169,68.232.44.63,8211,13.753476000,3.4471,No objects fetched
