223.188.204.169,69.171.229.17,2228,0.000000000,132.5108,No objects fetched
223.188.204.169,74.125.236.56,14271,1.727467000,247.8040,11 objects with url like http://www.google.co.in/m/gne/suggest/v2?q=c&hl=en...
223.188.204.169,80.168.92.140,304,7.649778000,21.5355,No objects fetched
223.188.204.169,63.116.58.131,197,18.574631000,3.7515,No objects fetched
223.188.204.169,80.168.92.140,1799,31.660462000,8.6027,1 objects with url like http://cricinfo.com/...
223.188.204.169,80.168.92.140,832,31.918251000,63.4443,No objects fetched
223.188.204.169,80.168.92.140,304,33.556044000,21.0690,No objects fetched
223.188.204.169,96.17.182.42,1965,38.266159000,4.6871,1 objects with url like http://www.espncricinfo.com/...
223.188.204.169,50.17.244.21,21519,41.166955000,58.1894,2 objects with url like http://m.espncricinfo.com/...
223.188.204.169,23.21.52.169,3890,46.943585000,54.5032,2 objects with url like http://miad.mo2do.net/ad/x/?publisher=r_CRICINFOES...
223.188.204.169,12.129.199.106,2313,46.944142000,41.0989,2 objects with url like http://amch.questionmarket.com/adsc/d988694/2/9890...
223.188.204.169,54.240.172.42,75480,47.065470000,103.8417,7 objects with url like http://criccfimg.mo2do.net/s/js?rpsId=6660...
223.188.204.169,54.240.172.42,11521,47.065676000,61.2419,5 objects with url like http://criccfimg.mo2do.net/s/cssDownloader?rpsId=6...
223.188.204.169,54.240.172.42,17103,47.065796000,60.6029,5 objects with url like http://criccfimg.mo2do.net/s/store/-1/common/compo...
223.188.204.169,54.240.172.42,7353,47.065905000,57.9612,4 objects with url like http://criccfimg.mo2do.net/s/store/-1/common/compo...
223.188.204.169,54.240.172.42,5196,47.066003000,52.2900,2 objects with url like http://criccfimg.mo2do.net/s/store/-1/common/compo...
223.188.204.169,54.240.172.42,12459,47.066094000,62.3863,4 objects with url like http://criccfimg.mo2do.net/s/store/-1/common/compo...
223.188.204.169,54.240.172.42,3944,47.066187000,52.2898,2 objects with url like http://criccfimg.mo2do.net/s/imgscale?url=http%3A%...
223.188.204.169,54.240.172.35,16148,47.066364000,57.9608,2 objects with url like http://adimg.mo2do.net/addelivery/p/?publisher=r_C...
