
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     58 |  36557 |
|  0.5 <>  1.0 |    191 | 113160 |
|  1.0 <>  1.5 |    139 |  73375 |
|  1.5 <>  2.0 |    236 | 160395 |
|  2.0 <>  2.5 |    110 |  54887 |
|  2.5 <>  3.0 |    104 |  63293 |
|  3.0 <>  3.5 |    100 |  62301 |
|  3.5 <>  4.0 |     99 |  45652 |
|  4.0 <>  4.5 |    270 | 155546 |
|  4.5 <>  5.0 |    148 |  88006 |
|  5.0 <>  5.5 |    217 | 204990 |
|  5.5 <>  6.0 |     17 |  16019 |
|  6.0 <>  6.5 |    126 |  71535 |
|  6.5 <>  7.0 |     68 |  12262 |
|  7.0 <>  7.5 |    164 |  85893 |
|  7.5 <>  8.0 |    138 | 104201 |
|  8.0 <>  8.5 |     19 |   2328 |
|  8.5 <>  9.0 |     73 |  26736 |
|  9.0 <>  9.5 |     44 |  29108 |
|  9.5 <> 10.0 |     32 |  24538 |
| 10.0 <> 10.5 |     20 |   1861 |
| 10.5 <> 11.0 |     60 |  11918 |
| 11.0 <> 11.5 |     24 |   4869 |
| 11.5 <> 12.0 |     18 |   2694 |
| 12.0 <> 12.5 |      8 |    774 |
| 12.5 <> 13.0 |     11 |    785 |
| 13.0 <> 13.5 |      4 |    272 |
| 13.5 <> 14.0 |      0 |      0 |
| 14.0 <> 14.5 |      3 |    212 |
| 14.5 <> 15.0 |     11 |   2069 |
| 15.0 <> 15.6 |      5 |    340 |
==================================
