
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: Frames and bytes       |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      4 |   438 |
|  0.5 <>  1.0 |      5 |  1964 |
|  1.0 <>  1.5 |      0 |     0 |
|  1.5 <>  2.0 |      3 |   905 |
|  2.0 <>  2.5 |      2 |  1504 |
|  2.5 <>  3.0 |      0 |     0 |
|  3.0 <>  3.5 |      6 |  1808 |
|  3.5 <>  4.0 |      4 |  1656 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |      2 |  1504 |
|  5.0 <>  5.5 |      2 |  1504 |
|  5.5 <>  6.0 |      0 |     0 |
|  6.0 <>  6.5 |      6 |  1808 |
|  6.5 <>  7.0 |      4 |  1656 |
|  7.0 <>  7.5 |     20 |  8007 |
|  7.5 <>  8.0 |     67 | 32679 |
|  8.0 <>  8.5 |     19 | 11622 |
|  8.5 <>  9.0 |      0 |     0 |
|  9.0 <>  9.5 |      0 |     0 |
|  9.5 <> 10.0 |     49 | 26999 |
| 10.0 <> 10.5 |     80 | 43210 |
| 10.5 <> 11.0 |     10 |  1704 |
| 11.0 <> 11.5 |     43 | 28748 |
| 11.5 <> 12.0 |     53 | 29691 |
| 12.0 <> 12.5 |     52 | 22676 |
| 12.5 <> 13.0 |      6 |  1783 |
| 13.0 <> 13.5 |      0 |     0 |
| 13.5 <> 14.0 |      3 |  1579 |
| 14.0 <> 14.5 |      7 |   476 |
| 14.5 <> 15.0 |      1 |    68 |
| 15.0 <> 15.5 |      3 |   645 |
| 15.5 <> 16.0 |      2 |   136 |
| 16.0 <> 16.5 |      5 |  1274 |
| 16.5 <> 17.0 |      2 |   136 |
| 17.0 <> 17.5 |     19 |  9524 |
| 17.5 <> 18.0 |     39 |  8512 |
| 18.0 <> 18.5 |     28 | 10536 |
| 18.5 <> 19.0 |     67 | 14953 |
| 19.0 <> 19.5 |     27 | 12316 |
| 19.5 <> 20.0 |     17 |  8532 |
| 20.0 <> 20.5 |      7 |  4580 |
| 20.5 <> 21.0 |     39 | 20834 |
| 21.0 <> 21.5 |     33 | 17343 |
| 21.5 <> 22.0 |     21 |  8129 |
| 22.0 <> 22.5 |      9 |  7452 |
| 22.5 <> 23.0 |     37 | 28230 |
| 23.0 <> 23.5 |     21 | 15966 |
| 23.5 <> 24.0 |     54 | 30993 |
| 24.0 <> 24.5 |     15 |  6911 |
| 24.5 <> 25.0 |      0 |     0 |
| 25.0 <> 25.5 |      0 |     0 |
| 25.5 <> 26.0 |      1 |    68 |
| 26.0 <> 26.5 |     30 |  4696 |
| 26.5 <> 27.0 |     15 | 10480 |
| 27.0 <> 27.5 |     20 |  7775 |
| 27.5 <> 28.0 |     56 | 20142 |
| 28.0 <> 28.5 |     27 | 13641 |
| 28.5 <> 29.0 |     45 | 22462 |
| 29.0 <> 29.5 |     50 | 25442 |
| 29.5 <> 30.0 |     72 | 56868 |
| 30.0 <> 30.5 |      5 |  2128 |
| 30.5 <> 31.0 |     40 |  6361 |
| 31.0 <> 31.5 |     64 | 26043 |
| 31.5 <> 32.0 |     52 | 27338 |
| 32.0 <> 32.5 |     61 | 30031 |
| 32.5 <> 33.0 |     44 | 29830 |
| 33.0 <> 33.5 |     46 | 22148 |
| 33.5 <> 34.0 |     24 | 11363 |
| 34.0 <> 34.5 |      0 |     0 |
| 34.5 <> 35.0 |     17 |  5632 |
| 35.0 <> 35.5 |     15 |  4041 |
| 35.5 <> 36.0 |      4 |   280 |
| 36.0 <> 36.5 |      4 |   304 |
| 36.5 <> 37.0 |      3 |  1247 |
| 37.0 <> 37.5 |      3 |   867 |
| 37.5 <> 38.0 |      3 |   765 |
| 38.0 <> 38.5 |      0 |     0 |
| 38.5 <> 39.0 |      0 |     0 |
| 39.0 <> 39.5 |      5 |  2662 |
| 39.5 <> 40.0 |      2 |   560 |
| 40.0 <> 40.5 |      5 |   913 |
| 40.5 <> 41.0 |      3 |  1267 |
| 41.0 <> 41.5 |      1 |   532 |
| 41.5 <> 42.0 |      3 |   251 |
| 42.0 <> 42.5 |      7 |  2079 |
| 42.5 <> 43.0 |      6 |  2859 |
| 43.0 <> 43.5 |      2 |   942 |
| 43.5 <> 44.0 |      5 |  2350 |
| 44.0 <> 44.5 |     26 | 10336 |
| 44.5 <> 45.0 |      2 |   136 |
| 45.0 <> 45.5 |      5 |  2020 |
| 45.5 <> 46.0 |     92 | 48549 |
| 46.0 <> 46.5 |     15 |  4323 |
| 46.5 <> 47.0 |      0 |     0 |
| 47.0 <> 47.5 |      5 |   388 |
| 47.5 <> 48.0 |      0 |     0 |
| 48.0 <> 48.5 |     18 |  4473 |
| 48.5 <> 49.0 |      0 |     0 |
| 49.0 <> 49.5 |      9 |  3407 |
| 49.5 <> 50.0 |     54 |  8672 |
| 50.0 <> 50.5 |     53 | 27305 |
| 50.5 <> 51.0 |     10 |  2021 |
| 51.0 <> 51.5 |     46 | 23184 |
| 51.5 <> 52.0 |     85 | 40389 |
| 52.0 <> 52.5 |     21 |  7907 |
| 52.5 <> 53.0 |     48 | 35079 |
| 53.0 <> 53.5 |     43 | 19654 |
| 53.5 <> 54.0 |     64 | 32627 |
| 54.0 <> 54.5 |     50 | 17225 |
| 54.5 <> 55.0 |     65 | 15371 |
| 55.0 <> 55.5 |     91 | 46851 |
| 55.5 <> 56.0 |    109 | 77121 |
| 56.0 <> 56.5 |     10 |   734 |
| 56.5 <> 57.0 |      3 |   767 |
| 57.0 <> 57.5 |      3 |  1584 |
| 57.5 <> 58.0 |      3 |   752 |
| 58.0 <> 58.5 |      0 |     0 |
| 58.5 <> 59.0 |     21 |  1428 |
| 59.0 <> 59.5 |     30 |  3698 |
| 59.5 <> 60.0 |    110 | 43881 |
| 60.0 <> 60.5 |     59 | 30741 |
| 60.5 <> 61.0 |     18 | 12176 |
| 61.0 <> 61.5 |     37 | 28231 |
| 61.5 <> 62.0 |      5 |  1604 |
| 62.0 <> 62.5 |      3 |   204 |
| 62.5 <> 63.0 |     11 |  1805 |
| 63.0 <> 63.5 |      2 |   173 |
| 63.5 <> 64.0 |      5 |   340 |
| 64.0 <> 64.5 |      6 |   408 |
| 64.5 <> 65.0 |      0 |     0 |
| 65.0 <> 65.5 |      1 |    68 |
| 65.5 <> 66.0 |      8 |   544 |
| 66.0 <> 66.5 |      5 |   328 |
| 66.5 <> 67.0 |      0 |     0 |
| 67.0 <> 67.5 |      0 |     0 |
| 67.5 <> 68.0 |      0 |     0 |
| 68.0 <> 68.5 |      3 |   204 |
| 68.5 <> 69.0 |      0 |     0 |
| 69.0 <> 69.5 |      0 |     0 |
| 69.5 <> 70.0 |      0 |     0 |
| 70.0 <> 70.5 |     20 |  3382 |
| 70.5 <> 71.0 |     20 |  3236 |
| 71.0 <> 71.5 |     21 |  9756 |
| 71.5 <> 72.0 |     12 |  2621 |
| 72.0 <> 72.5 |      6 |  1064 |
| 72.5 <> 73.0 |      6 |   630 |
| 73.0 <> 73.5 |      7 |   513 |
| 73.5 <> 74.0 |      2 |   136 |
| 74.0 <> 74.5 |      0 |     0 |
| 74.5 <> 75.0 |      0 |     0 |
| 75.0 <> 75.5 |      3 |   204 |
| 75.5 <> 76.0 |     19 |  1446 |
| 76.0 <> 76.5 |      1 |    68 |
| 76.5 <> 77.0 |     64 | 21697 |
| 77.0 <> 77.5 |     99 | 48379 |
| 77.5 <> 78.0 |    115 | 70781 |
| 78.0 <> 78.5 |     53 | 32574 |
| 78.5 <> 79.0 |      0 |     0 |
| 79.0 <> 79.5 |      3 |   204 |
