
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.dst==106.205.93.239 |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      0 |     0 |
|  0.5 <>  1.0 |      0 |     0 |
|  1.0 <>  1.5 |     19 | 17188 |
|  1.5 <>  2.0 |     28 | 29250 |
|  2.0 <>  2.5 |     35 | 30764 |
|  2.5 <>  3.0 |     30 | 29256 |
|  3.0 <>  3.5 |     25 | 29149 |
|  3.5 <>  4.0 |     26 | 30240 |
|  4.0 <>  4.5 |     25 | 21540 |
|  4.5 <>  5.0 |     23 | 21348 |
|  5.0 <>  5.5 |     19 | 16264 |
|  5.5 <>  6.0 |     40 | 29146 |
|  6.0 <>  6.5 |     31 | 30690 |
|  6.5 <>  7.0 |     35 | 29082 |
|  7.0 <>  7.5 |     29 | 31695 |
|  7.5 <>  8.0 |     30 | 28361 |
|  8.0 <>  8.5 |     40 | 29210 |
|  8.5 <>  9.0 |     28 | 16460 |
|  9.0 <>  9.5 |     33 | 27397 |
|  9.5 <> 10.0 |     20 | 25326 |
| 10.0 <> 10.5 |     21 | 30156 |
| 10.5 <> 11.0 |     25 | 16039 |
| 11.0 <> 11.5 |     26 |  7997 |
| 11.5 <> 12.0 |     34 | 30220 |
| 12.0 <> 12.5 |     25 | 30710 |
| 12.5 <> 13.0 |     50 | 30418 |
| 13.0 <> 13.5 |     35 | 29879 |
| 13.5 <> 14.0 |     22 | 28802 |
| 14.0 <> 14.5 |     26 | 30038 |
| 14.5 <> 15.0 |     21 | 29272 |
| 15.0 <> 15.5 |     24 | 31025 |
| 15.5 <> 16.0 |     35 | 29537 |
| 16.0 <> 16.5 |     53 | 30482 |
| 16.5 <> 17.0 |     27 | 28638 |
| 17.0 <> 17.5 |     28 | 30543 |
| 17.5 <> 18.0 |     26 | 29349 |
| 18.0 <> 18.5 |     24 | 24640 |
| 18.5 <> 19.0 |     23 | 28770 |
| 19.0 <> 19.5 |     31 | 23290 |
| 19.5 <> 20.0 |     13 |  7563 |
| 20.0 <> 20.5 |     36 | 23443 |
| 20.5 <> 21.0 |     27 | 30047 |
| 21.0 <> 21.5 |     26 | 29537 |
| 21.5 <> 22.0 |     24 | 30798 |
| 22.0 <> 22.5 |     33 | 29798 |
| 22.5 <> 23.0 |     29 |  9694 |
| 23.0 <> 23.5 |     32 | 29261 |
| 23.5 <> 24.0 |     34 | 29736 |
| 24.0 <> 24.5 |     21 | 11203 |
| 24.5 <> 25.0 |      5 |  1203 |
| 25.0 <> 25.5 |     14 |  4123 |
| 25.5 <> 26.0 |     16 |  9501 |
| 26.0 <> 26.5 |      5 |  1015 |
| 26.5 <> 27.0 |     10 |   918 |
| 27.0 <> 27.5 |      6 |  1174 |
| 27.5 <> 28.0 |      6 |  1784 |
| 28.0 <> 28.5 |     10 |  2797 |
| 28.5 <> 29.2 |      1 |    68 |
=================================
