
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.dst==106.205.93.239 |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     11 | 11837 |
|  0.5 <>  1.0 |     26 | 29176 |
|  1.0 <>  1.5 |     35 | 29956 |
|  1.5 <>  2.0 |     29 | 30294 |
|  2.0 <>  2.5 |     25 | 30638 |
|  2.5 <>  3.0 |     28 | 28421 |
|  3.0 <>  3.5 |     25 | 23854 |
|  3.5 <>  4.0 |     21 | 22264 |
|  4.0 <>  4.5 |     21 | 21069 |
|  4.5 <>  5.0 |     44 | 30414 |
|  5.0 <>  5.5 |     36 | 30388 |
|  5.5 <>  6.0 |     36 | 30472 |
|  6.0 <>  6.5 |     24 | 29572 |
|  6.5 <>  7.0 |     38 | 29762 |
|  7.0 <>  7.5 |     30 | 19380 |
|  7.5 <>  8.0 |     25 | 26781 |
|  8.0 <>  8.5 |      8 |  1285 |
|  8.5 <>  9.0 |      1 |   189 |
|  9.0 <>  9.5 |     17 | 21684 |
|  9.5 <> 10.0 |     33 | 29592 |
| 10.0 <> 10.5 |     14 | 18039 |
| 10.5 <> 11.0 |     26 |  7255 |
| 11.0 <> 11.5 |     31 | 30195 |
| 11.5 <> 12.0 |     25 | 29691 |
| 12.0 <> 12.5 |     39 | 30344 |
| 12.5 <> 13.0 |     37 | 29607 |
| 13.0 <> 13.5 |     30 | 31110 |
| 13.5 <> 14.0 |     23 | 29106 |
| 14.0 <> 14.5 |     22 | 30236 |
| 14.5 <> 15.0 |     25 | 28176 |
| 15.0 <> 15.5 |     24 | 30023 |
| 15.5 <> 16.0 |     39 | 29821 |
| 16.0 <> 16.5 |     43 | 30412 |
| 16.5 <> 17.0 |     21 | 29028 |
| 17.0 <> 17.5 |     27 | 29821 |
| 17.5 <> 18.0 |     31 | 12974 |
| 18.0 <> 18.5 |     23 | 27556 |
| 18.5 <> 19.0 |     29 | 29750 |
| 19.0 <> 19.5 |     21 | 30156 |
| 19.5 <> 20.0 |     22 | 27687 |
| 20.0 <> 20.5 |     31 | 22548 |
| 20.5 <> 21.0 |     32 | 13265 |
| 21.0 <> 21.5 |     30 | 30502 |
| 21.5 <> 22.0 |     24 | 30376 |
| 22.0 <> 22.5 |     26 | 28606 |
| 22.5 <> 23.0 |     27 | 29849 |
| 23.0 <> 23.5 |     27 | 18516 |
| 23.5 <> 24.0 |     25 | 15651 |
| 24.0 <> 24.5 |     20 | 17638 |
| 24.5 <> 25.0 |     18 |  3605 |
| 25.0 <> 25.5 |      1 |    68 |
| 25.5 <> 26.0 |      1 |   105 |
| 26.0 <> 26.5 |      0 |     0 |
| 26.5 <> 27.0 |      8 |   571 |
| 27.0 <> 27.5 |      0 |     0 |
| 27.5 <> 28.0 |      3 |   622 |
| 28.0 <> 28.5 |     44 | 21540 |
| 28.5 <> 29.0 |     32 | 29121 |
| 29.0 <> 29.5 |     34 | 30771 |
| 29.5 <> 30.0 |     26 | 28110 |
| 30.0 <> 30.5 |     26 | 29002 |
| 30.5 <> 31.0 |     18 | 20999 |
| 31.0 <> 31.5 |     10 | 13696 |
| 31.5 <> 32.0 |     17 |  1156 |
| 32.0 <> 32.5 |     22 | 10011 |
| 32.5 <> 33.0 |      5 |  1049 |
| 33.0 <> 33.5 |      1 |    76 |
| 33.5 <> 34.0 |     12 |  1812 |
| 34.0 <> 34.5 |     11 |  3158 |
| 34.5 <> 35.0 |      3 |   680 |
| 35.0 <> 35.5 |      0 |     0 |
| 35.5 <> 36.0 |      1 |   105 |
| 36.0 <> 36.5 |      2 |   144 |
| 36.5 <> 37.0 |      3 |   825 |
| 37.0 <> 37.6 |      6 |   472 |
=================================
