
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==106.204.32.66   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     15 |  17581 |
|  0.5 <>  1.0 |     92 |  87371 |
|  1.0 <>  1.5 |     56 |  52098 |
|  1.5 <>  2.0 |     18 |  17281 |
|  2.0 <>  2.5 |      1 |     76 |
|  2.5 <>  3.0 |      0 |      0 |
|  3.0 <>  3.5 |      0 |      0 |
|  3.5 <>  4.0 |      0 |      0 |
|  4.0 <>  4.5 |      0 |      0 |
|  4.5 <>  5.0 |      1 |     76 |
|  5.0 <>  5.5 |      0 |      0 |
|  5.5 <>  6.0 |      1 |     76 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |      0 |      0 |
|  7.5 <>  8.0 |     86 |  33591 |
|  8.0 <>  8.5 |     64 |  61712 |
|  8.5 <>  9.0 |     43 |  43424 |
|  9.0 <>  9.5 |     88 |  79517 |
|  9.5 <> 10.0 |     64 |  66670 |
| 10.0 <> 10.5 |     31 |  25295 |
| 10.5 <> 11.0 |     52 |  49668 |
| 11.0 <> 11.5 |     22 |  24396 |
| 11.5 <> 12.0 |     38 |  34468 |
| 12.0 <> 12.5 |     24 |  12514 |
| 12.5 <> 13.0 |    112 | 106662 |
| 13.0 <> 13.5 |     95 | 108072 |
| 13.5 <> 14.0 |     57 |  54211 |
| 14.0 <> 14.5 |     91 | 120647 |
| 14.5 <> 15.0 |     24 |  26842 |
| 15.0 <> 15.5 |     67 |  52427 |
| 15.5 <> 16.0 |     36 |  29591 |
| 16.0 <> 16.5 |     55 |  35612 |
| 16.5 <> 17.0 |     78 |  97797 |
| 17.0 <> 17.5 |     15 |  15529 |
| 17.5 <> 18.0 |     25 |  11754 |
| 18.0 <> 18.5 |     29 |  26049 |
| 18.5 <> 19.0 |      9 |  11794 |
| 19.0 <> 19.5 |     19 |  22882 |
| 19.5 <> 20.0 |     26 |   7992 |
| 20.0 <> 20.5 |     11 |   2864 |
| 20.5 <> 21.0 |      9 |   1584 |
| 21.0 <> 21.5 |      1 |     68 |
| 21.5 <> 22.0 |     11 |   1648 |
| 22.0 <> 22.5 |     11 |   3635 |
| 22.5 <> 23.0 |      0 |      0 |
| 23.0 <> 23.5 |      2 |    173 |
| 23.5 <> 24.0 |      0 |      0 |
| 24.0 <> 24.5 |      4 |    561 |
| 24.5 <> 25.0 |      0 |      0 |
| 25.0 <> 25.5 |      0 |      0 |
| 25.5 <> 26.0 |      5 |    387 |
| 26.0 <> 26.5 |     10 |   1724 |
| 26.5 <> 27.0 |      5 |    404 |
| 27.0 <> 27.5 |      0 |      0 |
| 27.5 <> 28.0 |      0 |      0 |
| 28.0 <> 28.6 |      2 |    163 |
==================================
