
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: Frames and bytes       |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     23 | 13112 |
|  0.5 <>  1.0 |     63 | 34543 |
|  1.0 <>  1.5 |     73 | 34816 |
|  1.5 <>  2.0 |     57 | 32678 |
|  2.0 <>  2.5 |     46 | 32090 |
|  2.5 <>  3.0 |     55 | 32191 |
|  3.0 <>  3.5 |     54 | 26942 |
|  3.5 <>  4.0 |     46 | 24897 |
|  4.0 <>  4.5 |     60 | 24775 |
|  4.5 <>  5.0 |     95 | 43562 |
|  5.0 <>  5.5 |     66 | 33343 |
|  5.5 <>  6.0 |     61 | 32355 |
|  6.0 <>  6.5 |     55 | 33887 |
|  6.5 <>  7.0 |     80 | 34562 |
|  7.0 <>  7.5 |     71 | 25079 |
|  7.5 <>  8.0 |     57 | 30795 |
|  8.0 <>  8.5 |     18 |  2481 |
|  8.5 <>  9.0 |      1 |   189 |
|  9.0 <>  9.5 |     47 | 24183 |
|  9.5 <> 10.0 |     58 | 31292 |
| 10.0 <> 10.5 |     29 | 19546 |
| 10.5 <> 11.0 |     67 | 14622 |
| 11.0 <> 11.5 |     76 | 37951 |
| 11.5 <> 12.0 |     59 | 33844 |
| 12.0 <> 12.5 |     80 | 39122 |
| 12.5 <> 13.0 |     68 | 32697 |
| 13.0 <> 13.5 |     55 | 33258 |
| 13.5 <> 14.0 |     47 | 31685 |
| 14.0 <> 14.5 |     35 | 31600 |
| 14.5 <> 15.0 |     54 | 30148 |
| 15.0 <> 15.5 |     49 | 31763 |
| 15.5 <> 16.0 |     93 | 35809 |
| 16.0 <> 16.5 |     78 | 32800 |
| 16.5 <> 17.0 |     36 | 30088 |
| 17.0 <> 17.5 |     51 | 36636 |
| 17.5 <> 18.0 |     64 | 15742 |
| 18.0 <> 18.5 |     51 | 31037 |
| 18.5 <> 19.0 |     54 | 32865 |
| 19.0 <> 19.5 |     36 | 31743 |
| 19.5 <> 20.0 |     37 | 29193 |
| 20.0 <> 20.5 |     64 | 26157 |
| 20.5 <> 21.0 |     82 | 21311 |
| 21.0 <> 21.5 |     65 | 35095 |
| 21.5 <> 22.0 |     45 | 32287 |
| 22.0 <> 22.5 |     54 | 31031 |
| 22.5 <> 23.0 |     45 | 31073 |
| 23.0 <> 23.5 |     57 | 21008 |
| 23.5 <> 24.0 |     59 | 19953 |
| 24.0 <> 24.5 |     39 | 21390 |
| 24.5 <> 25.0 |     31 |  5084 |
| 25.0 <> 25.5 |      1 |    68 |
| 25.5 <> 26.0 |      3 |   278 |
| 26.0 <> 26.5 |      1 |    68 |
| 26.5 <> 27.0 |     23 |  1567 |
| 27.0 <> 27.5 |      1 |    83 |
| 27.5 <> 28.0 |      9 |  2303 |
| 28.0 <> 28.5 |    133 | 39051 |
| 28.5 <> 29.0 |     59 | 32258 |
| 29.0 <> 29.5 |     60 | 32551 |
| 29.5 <> 30.0 |     48 | 29606 |
| 30.0 <> 30.5 |     50 | 30634 |
| 30.5 <> 31.0 |     34 | 22171 |
| 31.0 <> 31.5 |     20 | 14376 |
| 31.5 <> 32.0 |     55 |  4198 |
| 32.0 <> 32.5 |     50 | 13482 |
| 32.5 <> 33.0 |     10 |  1409 |
| 33.0 <> 33.5 |      5 |  1132 |
| 33.5 <> 34.0 |     24 |  3152 |
| 34.0 <> 34.5 |     25 |  5001 |
| 34.5 <> 35.0 |      5 |   816 |
| 35.0 <> 35.5 |      1 |   105 |
| 35.5 <> 36.0 |      2 |   173 |
| 36.0 <> 36.5 |      8 |  1318 |
| 36.5 <> 37.0 |      5 |   961 |
| 37.0 <> 37.6 |     15 |  1048 |
=================================
