
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.204.32.66  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      2 |   165 |
|  0.5 <>  1.0 |      3 |  1131 |
|  1.0 <>  1.5 |      0 |     0 |
|  1.5 <>  2.0 |      1 |    80 |
|  2.0 <>  2.5 |      1 |    68 |
|  2.5 <>  3.0 |      0 |     0 |
|  3.0 <>  3.5 |      5 |   372 |
|  3.5 <>  4.0 |      3 |   220 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |      1 |    68 |
|  5.0 <>  5.5 |      1 |    68 |
|  5.5 <>  6.0 |      0 |     0 |
|  6.0 <>  6.5 |      5 |   372 |
|  6.5 <>  7.0 |      3 |   220 |
|  7.0 <>  7.5 |     12 |  4679 |
|  7.5 <>  8.0 |     33 |  4279 |
|  8.0 <>  8.5 |      8 |   544 |
|  8.5 <>  9.0 |      0 |     0 |
|  9.0 <>  9.5 |      0 |     0 |
|  9.5 <> 10.0 |     30 |  4955 |
| 10.0 <> 10.5 |     40 |  6190 |
| 10.5 <> 11.0 |      5 |   352 |
| 11.0 <> 11.5 |     18 |  1248 |
| 11.5 <> 12.0 |     28 |  3938 |
| 12.0 <> 12.5 |     28 |  2383 |
| 12.5 <> 13.0 |      6 |  1783 |
| 13.0 <> 13.5 |      0 |     0 |
| 13.5 <> 14.0 |      3 |  1579 |
| 14.0 <> 14.5 |      7 |   476 |
| 14.5 <> 15.0 |      1 |    68 |
| 15.0 <> 15.5 |      3 |   645 |
| 15.5 <> 16.0 |      2 |   136 |
| 16.0 <> 16.5 |      5 |  1274 |
| 16.5 <> 17.0 |      2 |   136 |
| 17.0 <> 17.5 |      9 |   612 |
| 17.5 <> 18.0 |     13 |   884 |
| 18.0 <> 18.5 |      9 |   636 |
| 18.5 <> 19.0 |     51 | 13636 |
| 19.0 <> 19.5 |     16 |  6048 |
| 19.5 <> 20.0 |      9 |  2739 |
| 20.0 <> 20.5 |      3 |   204 |
| 20.5 <> 21.0 |     19 |  1531 |
| 21.0 <> 21.5 |     14 |   964 |
| 21.5 <> 22.0 |     10 |   680 |
| 22.0 <> 22.5 |      5 |  1708 |
| 22.5 <> 23.0 |     16 |  1088 |
| 23.0 <> 23.5 |      7 |   476 |
| 23.5 <> 24.0 |     28 |  1904 |
| 24.0 <> 24.5 |     13 |  4060 |
| 24.5 <> 25.0 |      0 |     0 |
| 25.0 <> 25.5 |      0 |     0 |
| 25.5 <> 26.0 |      1 |    68 |
| 26.0 <> 26.5 |     15 |  1223 |
| 26.5 <> 27.0 |      7 |  1704 |
| 27.0 <> 27.5 |     10 |   871 |
| 27.5 <> 28.0 |     31 |  7070 |
| 28.0 <> 28.5 |     13 |   916 |
| 28.5 <> 29.0 |     26 |  3949 |
| 29.0 <> 29.5 |     26 |  2436 |
| 29.5 <> 30.0 |     31 |  2108 |
| 30.0 <> 30.5 |      3 |   204 |
| 30.5 <> 31.0 |     30 |  3428 |
| 31.0 <> 31.5 |     39 |  9199 |
| 31.5 <> 32.0 |     36 | 12522 |
| 32.0 <> 32.5 |     28 |  2489 |
| 32.5 <> 33.0 |     25 |  4147 |
| 33.0 <> 33.5 |     24 |  4363 |
| 33.5 <> 34.0 |     13 |  1348 |
| 34.0 <> 34.5 |      0 |     0 |
| 34.5 <> 35.0 |     11 |  2115 |
| 35.0 <> 35.5 |      8 |  1411 |
| 35.5 <> 36.0 |      4 |   280 |
| 36.0 <> 36.5 |      4 |   304 |
| 36.5 <> 37.0 |      1 |    68 |
| 37.0 <> 37.5 |      3 |   867 |
| 37.5 <> 38.0 |      3 |   765 |
| 38.0 <> 38.5 |      0 |     0 |
| 38.5 <> 39.0 |      0 |     0 |
| 39.0 <> 39.5 |      3 |   228 |
| 39.5 <> 40.0 |      2 |   560 |
| 40.0 <> 40.5 |      3 |   750 |
| 40.5 <> 41.0 |      2 |   156 |
| 41.0 <> 41.5 |      1 |   532 |
| 41.5 <> 42.0 |      2 |   156 |
| 42.0 <> 42.5 |      7 |  2079 |
| 42.5 <> 43.0 |      5 |  2779 |
| 43.0 <> 43.5 |      2 |   942 |
| 43.5 <> 44.0 |      3 |   228 |
| 44.0 <> 44.5 |     14 |  2629 |
| 44.5 <> 45.0 |      2 |   136 |
| 45.0 <> 45.5 |      5 |  2020 |
| 45.5 <> 46.0 |     45 |  5530 |
| 46.0 <> 46.5 |      6 |   408 |
| 46.5 <> 47.0 |      0 |     0 |
| 47.0 <> 47.5 |      3 |   236 |
| 47.5 <> 48.0 |      0 |     0 |
| 48.0 <> 48.5 |     14 |  1000 |
| 48.5 <> 49.0 |      0 |     0 |
| 49.0 <> 49.5 |      5 |   383 |
| 49.5 <> 50.0 |     22 |  2416 |
| 50.0 <> 50.5 |     24 |  1752 |
| 50.5 <> 51.0 |      3 |   225 |
| 51.0 <> 51.5 |     17 |  1156 |
| 51.5 <> 52.0 |     39 |  2692 |
| 52.0 <> 52.5 |     11 |  5835 |
| 52.5 <> 53.0 |     21 |  3011 |
| 53.0 <> 53.5 |     23 |  3309 |
| 53.5 <> 54.0 |     33 |  3471 |
| 54.0 <> 54.5 |     27 |  4827 |
| 54.5 <> 55.0 |     43 |  9050 |
| 55.0 <> 55.5 |     46 |  4819 |
