
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==106.204.32.66   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     26 |  33377 |
|  0.5 <>  1.0 |     95 |  94473 |
|  1.0 <>  1.5 |     71 |  65289 |
|  1.5 <>  2.0 |    120 | 135135 |
|  2.0 <>  2.5 |     51 |  44174 |
|  2.5 <>  3.0 |     50 |  54638 |
|  3.0 <>  3.5 |     55 |  58536 |
|  3.5 <>  4.0 |     34 |  31566 |
|  4.0 <>  4.5 |    130 | 129820 |
|  4.5 <>  5.0 |     77 |  73439 |
|  5.0 <>  5.5 |    145 | 197859 |
|  5.5 <>  6.0 |     10 |  14313 |
|  6.0 <>  6.5 |     67 |  63319 |
|  6.5 <>  7.0 |     27 |   8217 |
|  7.0 <>  7.5 |     75 |  72186 |
|  7.5 <>  8.0 |     82 |  98192 |
|  8.0 <>  8.5 |      6 |    664 |
|  8.5 <>  9.0 |     33 |  20921 |
|  9.0 <>  9.5 |     24 |  26780 |
|  9.5 <> 10.0 |     19 |  23654 |
| 10.0 <> 10.5 |      1 |    502 |
| 10.5 <> 11.0 |     30 |   8301 |
| 11.0 <> 11.5 |      9 |   2938 |
| 11.5 <> 12.0 |      9 |   1329 |
| 12.0 <> 12.5 |      4 |    465 |
| 12.5 <> 13.0 |      5 |    377 |
| 13.0 <> 13.5 |      2 |    136 |
| 13.5 <> 14.0 |      0 |      0 |
| 14.0 <> 14.5 |      0 |      0 |
| 14.5 <> 15.0 |      6 |   1030 |
| 15.0 <> 15.6 |      1 |     68 |
==================================
