
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.204.32.66  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     22 |  2380 |
|  0.5 <>  1.0 |     95 | 17203 |
|  1.0 <>  1.5 |     67 |  7226 |
|  1.5 <>  2.0 |     22 |  3158 |
|  2.0 <>  2.5 |      4 |  2566 |
|  2.5 <>  3.0 |      4 |  2566 |
|  3.0 <>  3.5 |      1 |    68 |
|  3.5 <>  4.0 |      1 |   943 |
|  4.0 <>  4.5 |      2 |   868 |
|  4.5 <>  5.0 |     17 |  1863 |
|  5.0 <>  5.5 |     14 |   952 |
|  5.5 <>  6.0 |      7 |   488 |
|  6.0 <>  6.5 |      8 |  1419 |
|  6.5 <>  7.0 |      9 |   620 |
|  7.0 <>  7.5 |      4 |  1012 |
|  7.5 <>  8.0 |     52 |  5051 |
|  8.0 <>  8.5 |     63 | 11740 |
|  8.5 <>  9.0 |     42 |  4111 |
|  9.0 <>  9.5 |    105 | 24619 |
|  9.5 <> 10.0 |     59 |  9727 |
| 10.0 <> 10.5 |     40 |  7858 |
| 10.5 <> 11.0 |     60 |  6200 |
| 11.0 <> 11.5 |     23 |  2232 |
| 11.5 <> 12.0 |     43 |  2924 |
| 12.0 <> 12.5 |     44 | 12691 |
| 12.5 <> 13.0 |    138 | 24336 |
| 13.0 <> 13.5 |     86 | 10963 |
| 13.5 <> 14.0 |     56 | 12063 |
| 14.0 <> 14.5 |     64 |  5329 |
| 14.5 <> 15.0 |     25 |  4737 |
| 15.0 <> 15.5 |     88 |  8371 |
| 15.5 <> 16.0 |     36 |  4928 |
| 16.0 <> 16.5 |     66 | 10547 |
| 16.5 <> 17.0 |     73 |  7856 |
| 17.0 <> 17.5 |     12 |   816 |
| 17.5 <> 18.0 |     38 |  4468 |
| 18.0 <> 18.5 |     31 |  4482 |
| 18.5 <> 19.0 |      9 |  1205 |
| 19.0 <> 19.5 |     32 |  2198 |
| 19.5 <> 20.0 |     28 |  3526 |
| 20.0 <> 20.5 |     18 |  1467 |
| 20.5 <> 21.0 |      9 |  2048 |
| 21.0 <> 21.5 |      0 |     0 |
| 21.5 <> 22.0 |     14 |  1739 |
| 22.0 <> 22.5 |     14 |  1881 |
| 22.5 <> 23.0 |      0 |     0 |
| 23.0 <> 23.5 |      2 |   173 |
| 23.5 <> 24.0 |      2 |   136 |
| 24.0 <> 24.5 |      2 |   136 |
| 24.5 <> 25.0 |      0 |     0 |
| 25.0 <> 25.5 |      0 |     0 |
| 25.5 <> 26.0 |      8 |  1250 |
| 26.0 <> 26.5 |     15 |  2429 |
| 26.5 <> 27.0 |      4 |   236 |
| 27.0 <> 27.5 |      0 |     0 |
| 27.5 <> 28.0 |      0 |     0 |
| 28.0 <> 28.6 |      2 |   136 |
=================================
