
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==106.204.32.66   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     10 |  10401 |
|  0.5 <>  1.0 |     57 |  59408 |
|  1.0 <>  1.5 |     99 |  99030 |
|  1.5 <>  2.0 |     36 |  41841 |
|  2.0 <>  2.5 |    130 | 140691 |
|  2.5 <>  3.0 |     54 |  51124 |
|  3.0 <>  3.5 |     29 |  25578 |
|  3.5 <>  4.0 |     19 |  17874 |
|  4.0 <>  4.5 |     28 |  39260 |
|  4.5 <>  5.0 |    118 | 103442 |
|  5.0 <>  5.5 |     95 | 106152 |
|  5.5 <>  6.0 |    131 | 166647 |
|  6.0 <>  6.5 |     46 |  54317 |
|  6.5 <>  7.0 |     20 |  28673 |
|  7.0 <>  7.5 |     72 |  49482 |
|  7.5 <>  8.0 |     15 |   9085 |
|  8.0 <>  8.5 |     67 |  48742 |
|  8.5 <>  9.0 |     72 |  88066 |
|  9.0 <>  9.5 |     27 |  33162 |
|  9.5 <> 10.0 |     18 |   7233 |
| 10.0 <> 10.5 |     14 |   7481 |
| 10.5 <> 11.0 |     31 |  32239 |
| 11.0 <> 11.5 |     41 |  27888 |
| 11.5 <> 12.0 |      1 |    582 |
| 12.0 <> 12.5 |     15 |   7281 |
| 12.5 <> 13.0 |     11 |   3134 |
| 13.0 <> 13.5 |      9 |   1268 |
| 13.5 <> 14.0 |      4 |    465 |
| 14.0 <> 14.5 |      3 |    241 |
| 14.5 <> 15.0 |      1 |     68 |
| 15.0 <> 15.5 |      6 |    408 |
| 15.5 <> 16.0 |      0 |      0 |
| 16.0 <> 16.5 |      0 |      0 |
| 16.5 <> 17.0 |      3 |    803 |
| 17.0 <> 17.8 |      0 |      0 |
==================================
