
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.205.93.239 |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      2 |   408 |
|  0.5 <>  1.0 |      0 |     0 |
|  1.0 <>  1.5 |     22 |  2234 |
|  1.5 <>  2.0 |     37 |  5814 |
|  2.0 <>  2.5 |     34 |  4101 |
|  2.5 <>  3.0 |     32 |  3104 |
|  3.0 <>  3.5 |     20 |  1778 |
|  3.5 <>  4.0 |     25 |  2560 |
|  4.0 <>  4.5 |     31 |  3429 |
|  4.5 <>  5.0 |     26 |  3143 |
|  5.0 <>  5.5 |     42 |  5908 |
|  5.5 <>  6.0 |     50 | 11047 |
|  6.0 <>  6.5 |     31 |  3651 |
|  6.5 <>  7.0 |     30 |  3355 |
|  7.0 <>  7.5 |     26 |  3500 |
|  7.5 <>  8.0 |     31 |  3714 |
|  8.0 <>  8.5 |     40 |  2901 |
|  8.5 <>  9.0 |     41 |  7030 |
|  9.0 <>  9.5 |     43 |  4370 |
|  9.5 <> 10.0 |     19 |  1292 |
| 10.0 <> 10.5 |     22 |  1496 |
| 10.5 <> 11.0 |     23 |  2059 |
| 11.0 <> 11.5 |     43 |  7487 |
| 11.5 <> 12.0 |     55 |  9339 |
| 12.0 <> 12.5 |     26 |  2718 |
| 12.5 <> 13.0 |     54 |  9226 |
| 13.0 <> 13.5 |     31 |  3554 |
| 13.5 <> 14.0 |     23 |  1564 |
| 14.0 <> 14.5 |     29 |  3399 |
| 14.5 <> 15.0 |     13 |   885 |
| 15.0 <> 15.5 |     23 |  1605 |
| 15.5 <> 16.0 |     57 |  6232 |
| 16.0 <> 16.5 |     52 |  7772 |
| 16.5 <> 17.0 |     17 |  1156 |
| 17.0 <> 17.5 |     26 |  3745 |
| 17.5 <> 18.0 |     19 |  1292 |
| 18.0 <> 18.5 |     25 |  3679 |
| 18.5 <> 19.0 |     18 |  1240 |
| 19.0 <> 19.5 |     33 |  4193 |
| 19.5 <> 20.0 |     23 |  3907 |
| 20.0 <> 20.5 |     45 |  6987 |
| 20.5 <> 21.0 |     28 |  2385 |
| 21.0 <> 21.5 |     24 |  1647 |
| 21.5 <> 22.0 |     23 |  2506 |
| 22.0 <> 22.5 |     25 |  2344 |
| 22.5 <> 23.0 |     39 |  4790 |
| 23.0 <> 23.5 |     36 |  4526 |
| 23.5 <> 24.0 |     26 |  2674 |
| 24.0 <> 24.5 |     15 |  1613 |
| 24.5 <> 25.0 |      5 |   830 |
| 25.0 <> 25.5 |     22 |  2961 |
| 25.5 <> 26.0 |     14 |  2078 |
| 26.0 <> 26.5 |     11 |   732 |
| 26.5 <> 27.0 |     11 |  1531 |
| 27.0 <> 27.5 |      7 |   992 |
| 27.5 <> 28.0 |     10 |   903 |
| 28.0 <> 28.5 |     14 |  2395 |
| 28.5 <> 29.2 |      6 |   408 |
=================================
