
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.205.93.239 |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     30 |  3687 |
|  0.5 <>  1.0 |     37 |  6397 |
|  1.0 <>  1.5 |     21 |  2849 |
|  1.5 <>  2.0 |      1 |    68 |
|  2.0 <>  2.5 |      0 |     0 |
|  2.5 <>  3.0 |      2 |   136 |
|  3.0 <>  3.5 |      0 |     0 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |     16 |  1088 |
|  5.0 <>  5.5 |      0 |     0 |
|  5.5 <>  6.0 |      4 |   726 |
|  6.0 <>  6.5 |     14 |  1423 |
|  6.5 <>  7.0 |     17 |  1196 |
|  7.0 <>  7.5 |     82 | 18606 |
|  7.5 <>  8.0 |     28 |  3475 |
|  8.0 <>  8.5 |     21 |  2166 |
|  8.5 <>  9.0 |     21 |  1623 |
|  9.0 <>  9.5 |     30 |  3844 |
|  9.5 <> 10.0 |     28 |  2832 |
| 10.0 <> 10.5 |     55 |  7582 |
| 10.5 <> 11.0 |     28 |  2847 |
| 11.0 <> 11.5 |     16 |  2992 |
| 11.5 <> 12.0 |     19 |  1292 |
| 12.0 <> 12.5 |     19 |  1292 |
| 12.5 <> 13.0 |     22 |  1991 |
| 13.0 <> 13.5 |     52 |  9967 |
| 13.5 <> 14.0 |     37 |  6730 |
| 14.0 <> 14.5 |     33 |  3206 |
| 14.5 <> 15.0 |     39 |  7289 |
| 15.0 <> 15.5 |     41 |  5111 |
| 15.5 <> 16.0 |     29 |  3375 |
| 16.0 <> 16.5 |     26 |  2704 |
| 16.5 <> 17.0 |     29 |  2447 |
| 17.0 <> 17.5 |     35 |  2412 |
| 17.5 <> 18.0 |     26 |  1816 |
| 18.0 <> 18.5 |     40 |  7074 |
| 18.5 <> 19.0 |     34 |  4642 |
| 19.0 <> 19.5 |     15 |  1020 |
| 19.5 <> 20.0 |     25 |  2151 |
| 20.0 <> 20.5 |     27 |  3496 |
| 20.5 <> 21.0 |     20 |  2791 |
| 21.0 <> 21.5 |     19 |  2804 |
| 21.5 <> 22.0 |     37 |  4545 |
| 22.0 <> 22.5 |     53 |  9961 |
| 22.5 <> 23.0 |     29 |  2448 |
| 23.0 <> 23.5 |     35 |  2900 |
| 23.5 <> 24.0 |     28 |  4067 |
| 24.0 <> 24.5 |     23 |  2070 |
| 24.5 <> 25.0 |     24 |  2889 |
| 25.0 <> 25.5 |     35 |  2970 |
| 25.5 <> 26.0 |     25 |  2379 |
| 26.0 <> 26.5 |     20 |  2355 |
| 26.5 <> 27.0 |      5 |   933 |
| 27.0 <> 27.5 |     15 |  1678 |
| 27.5 <> 28.0 |     10 |  1585 |
| 28.0 <> 28.5 |     12 |   836 |
| 28.5 <> 29.0 |      7 |  1325 |
| 29.0 <> 29.5 |      8 |  1060 |
| 29.5 <> 30.0 |      8 |   950 |
| 30.0 <> 30.5 |     10 |  1366 |
| 30.5 <> 31.0 |     13 |  1729 |
| 31.0 <> 31.5 |      3 |   241 |
| 31.5 <> 32.0 |      0 |     0 |
| 32.0 <> 32.5 |      3 |   204 |
| 32.5 <> 33.0 |      0 |     0 |
| 33.0 <> 33.5 |      3 |   180 |
| 33.5 <> 34.0 |      4 |   743 |
| 34.0 <> 34.5 |     47 |  8368 |
| 34.5 <> 35.0 |     22 |  6412 |
| 35.0 <> 35.5 |      8 |  1918 |
| 35.5 <> 36.0 |      3 |   650 |
| 36.0 <> 36.5 |     12 |  1731 |
| 36.5 <> 37.0 |      4 |  1172 |
| 37.0 <> 37.5 |     16 |  4268 |
| 37.5 <> 38.0 |     19 |  4926 |
| 38.0 <> 38.5 |      8 |  1456 |
| 38.5 <> 39.0 |      4 |   706 |
| 39.0 <> 39.5 |      7 |   909 |
| 39.5 <> 40.0 |     16 |  1522 |
| 40.0 <> 40.5 |     25 |  1700 |
| 40.5 <> 41.0 |     27 |  2594 |
| 41.0 <> 41.7 |     55 |  3704 |
=================================
