
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.204.32.66  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     32 |  3180 |
|  0.5 <>  1.0 |     96 | 18687 |
|  1.0 <>  1.5 |     68 |  8086 |
|  1.5 <>  2.0 |    116 | 25260 |
|  2.0 <>  2.5 |     59 | 10713 |
|  2.5 <>  3.0 |     54 |  8655 |
|  3.0 <>  3.5 |     45 |  3765 |
|  3.5 <>  4.0 |     65 | 14086 |
|  4.0 <>  4.5 |    140 | 25726 |
|  4.5 <>  5.0 |     71 | 14567 |
|  5.0 <>  5.5 |     72 |  7131 |
|  5.5 <>  6.0 |      7 |  1706 |
|  6.0 <>  6.5 |     59 |  8216 |
|  6.5 <>  7.0 |     41 |  4045 |
|  7.0 <>  7.5 |     89 | 13707 |
|  7.5 <>  8.0 |     56 |  6009 |
|  8.0 <>  8.5 |     13 |  1664 |
|  8.5 <>  9.0 |     40 |  5815 |
|  9.0 <>  9.5 |     20 |  2328 |
|  9.5 <> 10.0 |     13 |   884 |
| 10.0 <> 10.5 |     19 |  1359 |
| 10.5 <> 11.0 |     30 |  3617 |
| 11.0 <> 11.5 |     15 |  1931 |
| 11.5 <> 12.0 |      9 |  1365 |
| 12.0 <> 12.5 |      4 |   309 |
| 12.5 <> 13.0 |      6 |   408 |
| 13.0 <> 13.5 |      2 |   136 |
| 13.5 <> 14.0 |      0 |     0 |
| 14.0 <> 14.5 |      3 |   212 |
| 14.5 <> 15.0 |      5 |  1039 |
| 15.0 <> 15.6 |      4 |   272 |
=================================
