
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: Frames and bytes       |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     55 | 34029 |
|  0.5 <>  1.0 |     70 | 27776 |
|  1.0 <>  1.5 |     43 | 26105 |
|  1.5 <>  2.0 |      2 |   384 |
|  2.0 <>  2.5 |      0 |     0 |
|  2.5 <>  3.0 |      3 |   204 |
|  3.0 <>  3.5 |      0 |     0 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |     26 |  1768 |
|  5.0 <>  5.5 |      0 |     0 |
|  5.5 <>  6.0 |      6 |  1120 |
|  6.0 <>  6.5 |     28 | 14991 |
|  6.5 <>  7.0 |     34 | 22850 |
|  7.0 <>  7.5 |    125 | 39741 |
|  7.5 <>  8.0 |     64 | 33993 |
|  8.0 <>  8.5 |     47 | 31874 |
|  8.5 <>  9.0 |     47 | 31640 |
|  9.0 <>  9.5 |     53 | 33110 |
|  9.5 <> 10.0 |     59 | 33342 |
| 10.0 <> 10.5 |     94 | 24824 |
| 10.5 <> 11.0 |     55 | 28197 |
| 11.0 <> 11.5 |     29 | 13465 |
| 11.5 <> 12.0 |     38 | 26550 |
| 12.0 <> 12.5 |     41 | 31516 |
| 12.5 <> 13.0 |     44 | 17826 |
| 13.0 <> 13.5 |     85 | 22461 |
| 13.5 <> 14.0 |     60 | 31116 |
| 14.0 <> 14.5 |     58 | 34035 |
| 14.5 <> 15.0 |     75 | 36443 |
| 15.0 <> 15.5 |     83 | 34941 |
| 15.5 <> 16.0 |     57 | 33441 |
| 16.0 <> 16.5 |     52 | 32471 |
| 16.5 <> 17.0 |     55 | 31669 |
| 17.0 <> 17.5 |     58 | 32953 |
| 17.5 <> 18.0 |     54 | 32876 |
| 18.0 <> 18.5 |     83 | 36700 |
| 18.5 <> 19.0 |     74 | 35371 |
| 19.0 <> 19.5 |     40 | 29838 |
| 19.5 <> 20.0 |     51 | 30881 |
| 20.0 <> 20.5 |     54 | 34281 |
| 20.5 <> 21.0 |     43 | 26186 |
| 21.0 <> 21.5 |     43 | 33033 |
| 21.5 <> 22.0 |     64 | 17318 |
| 22.0 <> 22.5 |     91 | 26477 |
| 22.5 <> 23.0 |     60 | 32648 |
| 23.0 <> 23.5 |     62 | 31907 |
| 23.5 <> 24.0 |     56 | 34821 |
| 24.0 <> 24.5 |     47 | 31491 |
| 24.5 <> 25.0 |     58 | 26337 |
| 25.0 <> 25.5 |     57 | 12798 |
| 25.5 <> 26.0 |     51 | 27900 |
| 26.0 <> 26.5 |     43 | 20748 |
| 26.5 <> 27.0 |     10 |  1933 |
| 27.0 <> 27.5 |     24 |  2908 |
| 27.5 <> 28.0 |     21 |  8188 |
| 28.0 <> 28.5 |     19 |  2057 |
| 28.5 <> 29.0 |     11 |  1613 |
| 29.0 <> 29.5 |     18 |  2728 |
| 29.5 <> 30.0 |     14 |  3768 |
| 30.0 <> 30.5 |     18 |  2827 |
| 30.5 <> 31.0 |     24 | 15416 |
| 31.0 <> 31.5 |      6 |  1685 |
| 31.5 <> 32.0 |      0 |     0 |
| 32.0 <> 32.5 |      4 |   272 |
| 32.5 <> 33.0 |      1 |    68 |
| 33.0 <> 33.5 |      5 |   343 |
| 33.5 <> 34.0 |      5 |   819 |
| 34.0 <> 34.5 |     61 | 11747 |
| 34.5 <> 35.0 |     33 |  7248 |
| 35.0 <> 35.5 |     13 |  2298 |
| 35.5 <> 36.0 |      6 |  3359 |
| 36.0 <> 36.5 |     24 |  8996 |
| 36.5 <> 37.0 |      7 |  3843 |
| 37.0 <> 37.5 |     26 | 15892 |
| 37.5 <> 38.0 |     30 | 13898 |
| 38.0 <> 38.5 |     16 |  9241 |
| 38.5 <> 39.0 |      8 |  3837 |
| 39.0 <> 39.5 |     14 |  8756 |
| 39.5 <> 40.0 |     37 | 18758 |
| 40.0 <> 40.5 |     55 | 31781 |
| 40.5 <> 41.0 |     76 | 27919 |
| 41.0 <> 41.7 |     85 |  6429 |
=================================
