
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     37 |  19961 |
|  0.5 <>  1.0 |    187 | 104574 |
|  1.0 <>  1.5 |    123 |  59324 |
|  1.5 <>  2.0 |     40 |  20439 |
|  2.0 <>  2.5 |      5 |   2642 |
|  2.5 <>  3.0 |      4 |   2566 |
|  3.0 <>  3.5 |      1 |     68 |
|  3.5 <>  4.0 |      1 |    943 |
|  4.0 <>  4.5 |      2 |    868 |
|  4.5 <>  5.0 |     18 |   1939 |
|  5.0 <>  5.5 |     14 |    952 |
|  5.5 <>  6.0 |      8 |    564 |
|  6.0 <>  6.5 |      8 |   1419 |
|  6.5 <>  7.0 |      9 |    620 |
|  7.0 <>  7.5 |      4 |   1012 |
|  7.5 <>  8.0 |    138 |  38642 |
|  8.0 <>  8.5 |    127 |  73452 |
|  8.5 <>  9.0 |     85 |  47535 |
|  9.0 <>  9.5 |    193 | 104136 |
|  9.5 <> 10.0 |    123 |  76397 |
| 10.0 <> 10.5 |     71 |  33153 |
| 10.5 <> 11.0 |    112 |  55868 |
| 11.0 <> 11.5 |     45 |  26628 |
| 11.5 <> 12.0 |     81 |  37392 |
| 12.0 <> 12.5 |     68 |  25205 |
| 12.5 <> 13.0 |    250 | 130998 |
| 13.0 <> 13.5 |    181 | 119035 |
| 13.5 <> 14.0 |    113 |  66274 |
| 14.0 <> 14.5 |    155 | 125976 |
| 14.5 <> 15.0 |     49 |  31579 |
| 15.0 <> 15.5 |    155 |  60798 |
| 15.5 <> 16.0 |     72 |  34519 |
| 16.0 <> 16.5 |    121 |  46159 |
| 16.5 <> 17.0 |    151 | 105653 |
| 17.0 <> 17.5 |     27 |  16345 |
| 17.5 <> 18.0 |     63 |  16222 |
| 18.0 <> 18.5 |     60 |  30531 |
| 18.5 <> 19.0 |     18 |  12999 |
| 19.0 <> 19.5 |     51 |  25080 |
| 19.5 <> 20.0 |     54 |  11518 |
| 20.0 <> 20.5 |     29 |   4331 |
| 20.5 <> 21.0 |     18 |   3632 |
| 21.0 <> 21.5 |      1 |     68 |
| 21.5 <> 22.0 |     25 |   3387 |
| 22.0 <> 22.5 |     25 |   5516 |
| 22.5 <> 23.0 |      0 |      0 |
| 23.0 <> 23.5 |      4 |    346 |
| 23.5 <> 24.0 |      2 |    136 |
| 24.0 <> 24.5 |      6 |    697 |
| 24.5 <> 25.0 |      0 |      0 |
| 25.0 <> 25.5 |      0 |      0 |
| 25.5 <> 26.0 |     13 |   1637 |
| 26.0 <> 26.5 |     25 |   4153 |
| 26.5 <> 27.0 |      9 |    640 |
| 27.0 <> 27.5 |      0 |      0 |
| 27.5 <> 28.0 |      0 |      0 |
| 28.0 <> 28.6 |      4 |    299 |
==================================
