name,first_dns_addr,first_get_addr,dns_lookup_time,tcp_handshake_time,redirection_time,peak_bandwidth,total_page_size,num_objects,rtt_mean,rtt_std_deviation,pageLoadTime,signalStrength
withoutads_toi,,,5.067878,0.04520999999999997,-3.536211999999999,169.362,1050575,151,0.11279642966948492,0.5137041292589587,0,0
withads_toi,,,0.08973399999999998,0.045938999999997066,1.6594599999999957,239.502,987989,136,0.22051964480874328,0.5849784943724263,0,0
