0,106.195.235.161,180.149.52.3,945,0.000000000,6.4525,0,
1,106.195.235.161,180.149.52.3,136,0.004001000,0.0004,0,
2,106.195.235.161,223.165.25.18,1635,3.750365000,6.9448,1,'http://timesofindia.com/'::4.963340000
3,106.195.235.161,223.165.25.18,424,4.005945000,3.3259,0,
4,106.195.235.161,96.17.182.65,1412,6.435182000,4.8600,1,'http://www.timesofindia.com/'::6.614265000
5,106.195.235.161,96.17.182.65,424,6.461154000,4.2335,0,
6,106.195.235.161,125.252.226.152,70989,13.436908000,7.1110,5,"'http://timesofindia.indiatimes.com/'::13.498941000, 'http://timesofindia.indiatimes.com/timestrendstopcommoncssnewv.cms?version=1'::14.477928000, 'http://timesofindia.indiatimes.com/thumb/19947334.cms?width=238&height=160'::15.875576000, 'http://timesofindia.indiatimes.com/photo.cms?msid=1748421'::16.222576000, 'http://timesofindia.indiatimes.com/configspace/ads/toigoogleads.html'::16.786923000"
7,106.195.235.161,125.252.226.152,29084,14.147800000,6.3886,4,"'http://timesofindia.indiatimes.com/css_min.cms?version=3'::14.317649000, 'http://timesofindia.indiatimes.com/photo/13820331.cms'::15.875098000, 'http://timesofindia.indiatimes.com/photo/4580293.cms'::16.031825000, 'http://timesofindia.indiatimes.com/niftysensexhome1.cms'::16.439686000"
8,106.195.235.161,125.252.226.152,67637,14.151169000,6.4983,6,"'http://timesofindia.indiatimes.com/double_google_ads/msid-4719157,subid-0.cms'::14.318359000, 'http://timesofindia.indiatimes.com/after_body_js.cms?version=15'::14.708592000, 'http://timesofindia.indiatimes.com/photo/19928334.cms'::15.868997000, 'http://timesofindia.indiatimes.com/photo/19949983.cms'::16.008369000, 'http://timesofindia.indiatimes.com/assemblywidget_karnataka.cms'::16.383489000, 'http://timesofindia.indiatimes.com/breakingnews/karnatakaepolling.htm'::17.358099000"
9,106.195.235.161,125.252.226.152,24666,14.162358000,6.4941,6,"'http://timesofindia.indiatimes.com/before_body_js.cms?version=11'::14.318104000, 'http://timesofindia.indiatimes.com/tpoint_js_v12.cms?version=6'::14.690926000, 'http://timesofindia.indiatimes.com/photo/14649051.cms'::15.874567000, 'http://timesofindia.indiatimes.com/photo/19913639.cms'::16.017940000, 'http://timesofindia.indiatimes.com/shadiadcodenri.cms?section=homepage'::16.427446000, 'http://timesofindia.indiatimes.com/photo/17663799.cms'::17.368943000"
10,106.195.235.161,125.252.226.152,12546,14.162679000,6.4040,4,"'http://timesofindia.indiatimes.com/double_google_ads_call/msid-4719157,subid-0.cms'::14.318580000, 'http://timesofindia.indiatimes.com/thumb/19945617.cms?width=77&height=50'::15.877540000, 'http://timesofindia.indiatimes.com/photo/11350517.cms'::16.257403000, 'http://timesofindia.indiatimes.com/configspace/ads/TOIHP_Right.html'::16.807937000"
11,106.195.235.161,125.252.226.152,11175,14.440033000,6.2093,3,"'http://timesofindia.indiatimes.com/thumb/19948760.cms?width=77&height=50'::15.879290000, 'http://timesofindia.indiatimes.com/photo/17489305.cms'::16.277926000, 'http://timesofindia.indiatimes.com/poll.cms'::16.827783000"
12,106.195.235.161,125.252.226.152,18272,14.462118000,6.1870,3,"'http://timesofindia.indiatimes.com/photo/19949717.cms'::15.880722000, 'http://timesofindia.indiatimes.com/photo.cms?msid=9649288'::16.305037000, 'http://timesofindia.indiatimes.com/photo/12502589.cms'::17.147760000"
13,106.195.235.161,125.252.226.152,40323,14.490946000,6.1589,4,"'http://timesofindia.indiatimes.com/photo/19943720.cms'::15.881258000, 'http://timesofindia.indiatimes.com/assemblyresult_karnataka.cms'::16.348126000, 'http://timesofindia.indiatimes.com/photo/11339010.cms'::17.247799000, 'http://timesofindia.indiatimes.com/photo/19947985.cms?width=130&height=98'::17.526069000"
14,106.195.235.161,96.17.182.73,2465,14.719775000,2.7376,1,'http://static.rewards.indiatimes.com/js/lb.js'::14.913236000
15,106.195.235.161,74.125.135.95,37232,14.743056000,3.3138,1,'http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js'::15.019218000
16,106.195.235.161,74.125.236.9,20219,14.958458000,4.7313,2,"'http://www.google-analytics.com/ga.js'::15.145124000, 'http://www.google-analytics.com/__utm.gif?utmwv=5.4.1&utms=3&utmn=1534564198&utmhn=timesofindia.indiatimes.com&utmcs=UTF-8&utmsr=720x1280&utmvp=340x423&utmsc=32-bit&utmul=en-gb&utmje=0&utmfl=-&utmdt=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&utmhid=1245297093&utmr=-&utmp=%2F&utmht=1368015347450&utmac=UA-198011-4&utmcc=__utma%3D1.1623862784.1365488234.1368008266.1368015062.31%3B%2B__utmz%3D1.1365488234.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=qh~'::15.774282000"
17,106.195.235.161,173.194.36.77,15758,15.143157000,2.8932,1,'http://www.googletagservices.com/tag/js/gpt.js'::15.405837000
18,106.195.235.161,96.17.182.58,3911,15.146324000,2.8817,2,"'http://b.scorecardresearch.com/beacon.js'::15.288624000, 'http://b.scorecardresearch.com/b?c1=2&c2=6036484&ns__t=1368015347136&ns_c=UTF-8&c8=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&c7=http%3A%2F%2Ftimesofindia.indiatimes.com%2F&c9='::15.467379000"
19,106.195.235.161,96.17.182.58,424,15.210915000,2.4262,0,
20,106.195.235.161,173.194.36.77,424,15.217817000,2.4687,0,
21,106.195.235.161,125.252.226.152,14418,15.882668000,4.7668,3,"'http://timesofindia.indiatimes.com/photo/4467783.cms'::16.305831000, 'http://timesofindia.indiatimes.com/photo/11339279.cms'::17.227944000, 'http://timesofindia.indiatimes.com/thumb.cms?msid=19947334&width=77&height=51'::17.526368000"
22,106.195.235.161,125.252.226.152,12456,15.882827000,4.7664,2,"'http://timesofindia.indiatimes.com/photo/16627036.cms'::16.305624000, 'http://timesofindia.indiatimes.com/photo/17572538.cms'::17.197393000"
23,106.195.235.161,125.252.226.152,15904,15.885623000,4.7633,2,"'http://timesofindia.indiatimes.com/photo/18728895.cms'::16.304176000, 'http://timesofindia.indiatimes.com/tmoney.cms?msid=-2128958273'::16.957637000"
24,106.195.235.161,125.252.226.152,8424,15.885809000,4.7633,2,"'http://timesofindia.indiatimes.com/photo/17767460.cms'::16.304409000, 'http://timesofindia.indiatimes.com/photo/5711192.cms'::17.017693000"
25,106.195.235.161,125.252.226.152,8570,15.885939000,4.7634,2,"'http://timesofindia.indiatimes.com/photo/11964050.cms'::16.304611000, 'http://timesofindia.indiatimes.com/photo/4583284.cms'::17.059625000"
26,106.195.235.161,125.252.226.152,26884,15.888275000,4.7617,4,"'http://timesofindia.indiatimes.com/photo/9719649.cms'::16.348797000, 'http://timesofindia.indiatimes.com/photo/11788630.cms'::17.328359000, 'http://timesofindia.indiatimes.com/thumb.cms?msid=19949112&width=91&height=59'::17.524853000, 'http://timesofindia.indiatimes.com/photo/4156181.cms'::17.807280000"
27,106.195.235.161,125.252.226.152,10947,15.888452000,4.7608,2,"'http://timesofindia.indiatimes.com/photo/5539187.cms'::16.349405000, 'http://timesofindia.indiatimes.com/photo/5715878.cms'::17.332155000"
28,106.195.235.161,125.252.226.152,8969,15.888572000,4.7610,3,"'http://timesofindia.indiatimes.com/configspace/ads/TOI_home_top.html'::16.349890000, 'http://timesofindia.indiatimes.com/horoscopeshow.cms?msid=121233212&contenttype=1&popup=1&arc=1&sunsign=1&timetype=1&astroid=1&B1=Go'::17.347786000, 'http://timesofindia.indiatimes.com/configspace/xml/TOI-R2I-Thumbnail2.gif'::17.613173000"
29,106.195.235.161,125.252.226.152,6268,15.888684000,4.7607,2,"'http://timesofindia.indiatimes.com/photo/4748680.cms'::16.349606000, 'http://timesofindia.indiatimes.com/latestnewstab/1221656.cms'::17.338038000"
30,106.195.235.161,125.252.226.152,10915,15.888784000,4.7612,3,"'http://timesofindia.indiatimes.com/photo/9783775.cms'::16.349032000, 'http://timesofindia.indiatimes.com/photo/4410559.cms'::17.331650000, 'http://timesofindia.indiatimes.com/photo/19801235.cms'::17.524499000"
31,106.195.235.161,173.194.36.79,6625,16.007718000,19.0498,0,
32,106.195.235.161,173.194.36.79,580,16.118985000,3.5713,0,
33,106.195.235.161,96.17.182.43,7764,17.384002000,3.1065,1,'http://in-cdn.effectivemeasure.net/em.js'::17.638613000
34,106.195.235.161,96.17.182.27,15066,17.488010000,3.0303,1,'http://ipl.indiatimes.com/interface/skins/default/images/loader.gif'::17.639437000
35,106.195.235.161,96.17.182.27,492,17.558313000,2.9521,0,
36,106.195.235.161,98.124.156.54,2307,18.663088000,4.4694,1,'http://www9.effectivemeasure.net/v4/em_js?flag=0&v=&vt=&hl=&sv=0&pv=&pn=&p=aHR0cDovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS8%3D&r=&f=0&ns=_em&rnd=0.815935093909502&u=&sf=0&'::19.891529000
37,106.195.235.161,98.124.156.54,424,18.915377000,4.2040,0,
