name,first_dns_addr,first_get_addr,dns_lookup_time,tcp_handshake_time,redirection_time,peak_bandwidth,total_page_size,num_objects,rtt_mean,rtt_std_deviation,pageLoadTime,signalStrength
withoutads_toi,,,0.04597400000000107,0.07664899999999975,12.483008000000002,211.158,711444,120,0.08019030711610492,0.15793906420213685,0,0
withads_toi,,,0.054085000000000605,0.07223499999999916,6.7163850000000025,195.69,1203408,193,0.11426808988015955,0.26180951148127135,0,0
