
====================================
| IO Statistics                    |
|                                  |
| Interval size: 0.5 secs          |
| Col 1: Frames and bytes          |
|----------------------------------|
|                |1                |
| Interval
| Interval       | Frames |  Bytes |
|----------------------------------|
|   0.0 <>   0.5 |      4 |    632 |
|   0.5 <>   1.0 |      1 |     78 |
|   1.0 <>   1.5 |      0 |      0 |
|   1.5 <>   2.0 |      0 |      0 |
|   2.0 <>   2.5 |      2 |    322 |
|   2.5 <>   3.0 |      2 |    170 |
|   3.0 <>   3.5 |      3 |    638 |
|   3.5 <>   4.0 |     12 |   1927 |
|   4.0 <>   4.5 |      5 |    786 |
|   4.5 <>   5.0 |     10 |   2698 |
|   5.0 <>   5.5 |     29 |  18432 |
|   5.5 <>   6.0 |     36 |  19766 |
|   6.0 <>   6.5 |     14 |   7832 |
|   6.5 <>   7.0 |      0 |      0 |
|   7.0 <>   7.5 |     30 |  18109 |
|   7.5 <>   8.0 |     31 |  19910 |
|   8.0 <>   8.5 |     18 |   9198 |
|   8.5 <>   9.0 |     14 |   2016 |
|   9.0 <>   9.5 |     28 |   9685 |
|   9.5 <>  10.0 |     33 |  19504 |
|  10.0 <>  10.5 |     48 |  31180 |
|  10.5 <>  11.0 |     60 |  29354 |
|  11.0 <>  11.5 |     43 |  32233 |
|  11.5 <>  12.0 |    110 |  53988 |
|  12.0 <>  12.5 |     21 |  13512 |
|  12.5 <>  13.0 |     26 |  15688 |
|  13.0 <>  13.5 |     13 |   6306 |
|  13.5 <>  14.0 |      0 |      0 |
|  14.0 <>  14.5 |     12 |   4419 |
|  14.5 <>  15.0 |      5 |   2218 |
|  15.0 <>  15.5 |     10 |   7781 |
|  15.5 <>  16.0 |     12 |   5083 |
|  16.0 <>  16.5 |      9 |   4335 |
|  16.5 <>  17.0 |      3 |   2362 |
|  17.0 <>  17.5 |      1 |    848 |
|  17.5 <>  18.0 |      0 |      0 |
|  18.0 <>  18.5 |      1 |     56 |
|  18.5 <>  19.0 |      1 |     68 |
|  19.0 <>  19.5 |      2 |    913 |
|  19.5 <>  20.0 |      1 |     68 |
|  20.0 <>  20.5 |     11 |   4845 |
|  20.5 <>  21.0 |      2 |   1041 |
|  21.0 <>  21.5 |      2 |    188 |
|  21.5 <>  22.0 |     14 |  10269 |
|  22.0 <>  22.5 |      5 |   1939 |
|  22.5 <>  23.0 |      7 |   2617 |
|  23.0 <>  23.5 |      2 |    922 |
|  23.5 <>  24.0 |      0 |      0 |
|  24.0 <>  24.5 |     24 |  14787 |
|  24.5 <>  25.0 |     18 |  11735 |
|  25.0 <>  25.5 |      8 |   3623 |
|  25.5 <>  26.0 |      4 |   1072 |
|  26.0 <>  26.5 |     11 |   6420 |
|  26.5 <>  27.0 |      0 |      0 |
|  27.0 <>  27.5 |      1 |     68 |
|  27.5 <>  28.0 |      0 |      0 |
|  28.0 <>  28.5 |      2 |    913 |
|  28.5 <>  29.0 |      1 |   1019 |
|  29.0 <>  29.5 |      8 |   5030 |
|  29.5 <>  30.0 |      0 |      0 |
|  30.0 <>  30.5 |      1 |    271 |
|  30.5 <>  31.0 |      0 |      0 |
|  31.0 <>  31.5 |      5 |   1106 |
|  31.5 <>  32.0 |      1 |     76 |
|  32.0 <>  32.5 |      1 |     76 |
|  32.5 <>  33.0 |     22 |   3575 |
|  33.0 <>  33.5 |      0 |      0 |
|  33.5 <>  34.0 |      3 |   1592 |
|  34.0 <>  34.5 |      8 |   6334 |
