
===================================
| IO Statistics                   |
|                                 |
| Interval size: 0.5 secs         |
| Col 1: Frames and bytes         |
|---------------------------------|
|                |1               |
| Interval
| Interval       | Frames | Bytes |
|---------------------------------|
|   0.0 <>   0.5 |      9 |  1127 |
|   0.5 <>   1.0 |      0 |     0 |
|   1.0 <>   1.5 |      0 |     0 |
|   1.5 <>   2.0 |      1 |    68 |
|   2.0 <>   2.5 |      2 |   310 |
|   2.5 <>   3.0 |      0 |     0 |
|   3.0 <>   3.5 |      0 |     0 |
|   3.5 <>   4.0 |      0 |     0 |
|   4.0 <>   4.5 |      0 |     0 |
|   4.5 <>   5.0 |      0 |     0 |
|   5.0 <>   5.5 |      2 |   152 |
|   5.5 <>   6.0 |      0 |     0 |
|   6.0 <>   6.5 |      1 |    86 |
|   6.5 <>   7.0 |      2 |   322 |
|   7.0 <>   7.5 |     10 |  1228 |
|   7.5 <>   8.0 |      2 |   148 |
|   8.0 <>   8.5 |      7 |  2515 |
|   8.5 <>   9.0 |      0 |     0 |
|   9.0 <>   9.5 |      3 |   342 |
|   9.5 <>  10.0 |      4 |   710 |
|  10.0 <>  10.5 |      7 |   770 |
|  10.5 <>  11.0 |      7 |  2143 |
|  11.0 <>  11.5 |      2 |   144 |
|  11.5 <>  12.0 |      2 |   136 |
|  12.0 <>  12.5 |      2 |  1803 |
|  12.5 <>  13.0 |      2 |  1504 |
|  13.0 <>  13.5 |      1 |    68 |
|  13.5 <>  14.0 |     55 | 35901 |
|  14.0 <>  14.5 |     58 | 35599 |
|  14.5 <>  15.0 |      9 |  4673 |
|  15.0 <>  15.5 |      7 |  4416 |
|  15.5 <>  16.0 |      0 |     0 |
|  16.0 <>  16.5 |      2 |  1043 |
|  16.5 <>  17.0 |      4 |  3032 |
|  17.0 <>  17.5 |      4 |   304 |
|  17.5 <>  18.0 |      1 |    76 |
|  18.0 <>  18.5 |      4 |  2559 |
|  18.5 <>  19.0 |      0 |     0 |
|  19.0 <>  19.5 |      9 |  2722 |
|  19.5 <>  20.0 |      2 |  1516 |
|  20.0 <>  20.5 |      0 |     0 |
|  20.5 <>  21.0 |      0 |     0 |
|  21.0 <>  21.5 |      0 |     0 |
|  21.5 <>  22.0 |      0 |     0 |
|  22.0 <>  22.5 |      2 |  1043 |
|  22.5 <>  23.0 |      1 |  1436 |
|  23.0 <>  23.5 |      5 |  1740 |
|  23.5 <>  24.0 |      5 |  4464 |
|  24.0 <>  24.5 |      1 |    91 |
|  24.5 <>  25.0 |      0 |     0 |
|  25.0 <>  25.5 |      5 |  3088 |
|  25.5 <>  26.0 |      0 |     0 |
|  26.0 <>  26.5 |      1 |    89 |
|  26.5 <>  27.0 |      0 |     0 |
|  27.0 <>  27.5 |      0 |     0 |
|  27.5 <>  28.0 |      0 |     0 |
|  28.0 <>  28.5 |      0 |     0 |
|  28.5 <>  29.0 |      0 |     0 |
|  29.0 <>  29.5 |      2 |   159 |
|  29.5 <>  30.0 |      0 |     0 |
|  30.0 <>  30.5 |      2 |  1043 |
|  30.5 <>  31.0 |      0 |     0 |
|  31.0 <>  31.5 |     38 | 14170 |
|  31.5 <>  32.0 |     28 |  6389 |
|  32.0 <>  32.5 |     72 | 28037 |
|  32.5 <>  33.0 |     65 | 46764 |
|  33.0 <>  33.5 |     60 | 33650 |
|  33.5 <>  34.0 |     95 | 51648 |
|  34.0 <>  34.5 |     11 |  7830 |
|  34.5 <>  35.0 |      8 |  1105 |
|  35.0 <>  35.5 |      6 |  2813 |
|  35.5 <>  36.0 |      5 |  3100 |
|  36.0 <>  36.5 |      5 |   836 |
|  36.5 <>  37.0 |     45 | 28771 |
|  37.0 <>  37.5 |     57 | 35789 |
|  37.5 <>  38.0 |     85 | 40384 |
|  38.0 <>  38.5 |     30 | 15014 |
|  38.5 <>  39.0 |     49 | 33649 |
|  39.0 <>  39.5 |     63 | 44510 |
|  39.5 <>  40.0 |      8 |  1464 |
|  40.0 <>  40.5 |      0 |     0 |
|  40.5 <>  41.0 |      0 |     0 |
|  41.0 <>  41.5 |      1 |  1436 |
|  41.5 <>  42.0 |     43 |  3221 |
|  42.0 <>  42.5 |     66 | 38209 |
|  42.5 <>  43.0 |     12 |  5646 |
