
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |      4 |    431 |
|  0.5 <>  1.0 |      0 |      0 |
|  1.0 <>  1.5 |      0 |      0 |
|  1.5 <>  2.0 |      0 |      0 |
|  2.0 <>  2.5 |      2 |    310 |
|  2.5 <>  3.0 |      0 |      0 |
|  3.0 <>  3.5 |      0 |      0 |
|  3.5 <>  4.0 |      0 |      0 |
|  4.0 <>  4.5 |      0 |      0 |
|  4.5 <>  5.0 |      0 |      0 |
|  5.0 <>  5.5 |      0 |      0 |
|  5.5 <>  6.0 |      0 |      0 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |      3 |    241 |
|  7.5 <>  8.0 |      0 |      0 |
|  8.0 <>  8.5 |     30 |   7698 |
|  8.5 <>  9.0 |    117 |  78109 |
|  9.0 <>  9.5 |    157 |  91220 |
|  9.5 <> 10.0 |     31 |  23323 |
| 10.0 <> 10.5 |     13 |   3977 |
| 10.5 <> 11.0 |      1 |     68 |
| 11.0 <> 11.5 |      0 |      0 |
| 11.5 <> 12.0 |     36 |   2448 |
| 12.0 <> 12.5 |      3 |    168 |
| 12.5 <> 13.0 |      0 |      0 |
| 13.0 <> 13.5 |      0 |      0 |
| 13.5 <> 14.0 |      0 |      0 |
| 14.0 <> 14.5 |     12 |   1535 |
| 14.5 <> 15.0 |    204 |  94649 |
| 15.0 <> 15.5 |    123 |  88335 |
| 15.5 <> 16.0 |     38 |  24375 |
| 16.0 <> 16.5 |    112 |  79002 |
| 16.5 <> 17.0 |      4 |    293 |
| 17.0 <> 17.5 |     31 |   8615 |
| 17.5 <> 18.0 |      9 |   2198 |
| 18.0 <> 18.5 |     18 |   3298 |
| 18.5 <> 19.0 |     20 |   4811 |
| 19.0 <> 19.5 |      4 |    990 |
| 19.5 <> 20.0 |     33 |  13167 |
| 20.0 <> 20.5 |     41 |  26654 |
| 20.5 <> 21.0 |    149 |  96098 |
| 21.0 <> 21.5 |     86 |  53606 |
| 21.5 <> 22.0 |      0 |      0 |
| 22.0 <> 22.5 |     11 |   3593 |
| 22.5 <> 23.0 |      7 |    476 |
| 23.0 <> 23.5 |      9 |    612 |
| 23.5 <> 24.0 |      1 |     68 |
| 24.0 <> 24.5 |      1 |     68 |
| 24.5 <> 25.0 |     23 |   1564 |
| 25.0 <> 25.5 |      0 |      0 |
| 25.5 <> 26.0 |      2 |    442 |
| 26.0 <> 26.5 |      0 |      0 |
| 26.5 <> 27.0 |      0 |      0 |
| 27.0 <> 27.5 |      0 |      0 |
| 27.5 <> 28.0 |      0 |      0 |
| 28.0 <> 28.5 |      0 |      0 |
| 28.5 <> 29.0 |      0 |      0 |
| 29.0 <> 29.5 |      0 |      0 |
| 29.5 <> 30.0 |      0 |      0 |
| 30.0 <> 30.5 |      1 |     68 |
| 30.5 <> 31.0 |      0 |      0 |
| 31.0 <> 31.5 |      1 |     68 |
| 31.5 <> 32.0 |      0 |      0 |
| 32.0 <> 32.5 |      1 |     89 |
| 32.5 <> 33.0 |      6 |   1466 |
| 33.0 <> 33.5 |      0 |      0 |
| 33.5 <> 34.0 |      9 |   2229 |
| 34.0 <> 34.5 |      0 |      0 |
| 34.5 <> 35.0 |      0 |      0 |
