
====================================
| IO Statistics                    |
|                                  |
| Interval size: 0.5 secs          |
| Col 1: Frames and bytes          |
|----------------------------------|
|                |1                |
| Interval
| Interval       | Frames |  Bytes |
|----------------------------------|
|   0.0 <>   0.5 |      4 |    431 |
|   0.5 <>   1.0 |      0 |      0 |
|   1.0 <>   1.5 |      1 |     76 |
|   1.5 <>   2.0 |      4 |   2177 |
|   2.0 <>   2.5 |      2 |    310 |
|   2.5 <>   3.0 |     17 |   1828 |
|   3.0 <>   3.5 |      5 |    861 |
|   3.5 <>   4.0 |      1 |     82 |
|   4.0 <>   4.5 |      0 |      0 |
|   4.5 <>   5.0 |      0 |      0 |
|   5.0 <>   5.5 |      3 |    204 |
|   5.5 <>   6.0 |      0 |      0 |
|   6.0 <>   6.5 |      6 |   1115 |
|   6.5 <>   7.0 |      0 |      0 |
|   7.0 <>   7.5 |      1 |     68 |
|   7.5 <>   8.0 |      2 |    144 |
|   8.0 <>   8.5 |      2 |    136 |
|   8.5 <>   9.0 |     28 |  11055 |
|   9.0 <>   9.5 |    132 |  74935 |
|   9.5 <>  10.0 |    194 | 104347 |
|  10.0 <>  10.5 |     41 |  27084 |
|  10.5 <>  11.0 |     10 |   1631 |
|  11.0 <>  11.5 |     61 |  33825 |
|  11.5 <>  12.0 |     64 |  41681 |
|  12.0 <>  12.5 |     97 |  44255 |
|  12.5 <>  13.0 |    130 |  59900 |
|  13.0 <>  13.5 |     85 |  42617 |
|  13.5 <>  14.0 |    197 | 124163 |
|  14.0 <>  14.5 |    145 |  92602 |
|  14.5 <>  15.0 |     69 |  22528 |
|  15.0 <>  15.5 |     25 |  10916 |
|  15.5 <>  16.0 |     59 |  28118 |
|  16.0 <>  16.5 |     40 |  18482 |
|  16.5 <>  17.0 |     26 |  11506 |
|  17.0 <>  17.5 |     35 |  12110 |
|  17.5 <>  18.0 |     23 |   8256 |
|  18.0 <>  18.5 |     40 |   6507 |
|  18.5 <>  19.0 |     53 |  26610 |
|  19.0 <>  19.5 |    143 |  73588 |
|  19.5 <>  20.0 |    195 | 115580 |
|  20.0 <>  20.5 |     75 |  37922 |
|  20.5 <>  21.0 |     39 |  17472 |
|  21.0 <>  21.5 |     84 |  45344 |
|  21.5 <>  22.0 |     22 |   9815 |
|  22.0 <>  22.5 |     23 |  13905 |
|  22.5 <>  23.0 |    108 |  15129 |
|  23.0 <>  23.5 |    176 |  86659 |
|  23.5 <>  24.0 |    119 |  75559 |
|  24.0 <>  24.5 |     30 |   7562 |
|  24.5 <>  25.0 |     39 |  25295 |
|  25.0 <>  25.5 |     48 |  16232 |
|  25.5 <>  26.0 |     93 |  72031 |
|  26.0 <>  26.5 |     66 |   4689 |
|  26.5 <>  27.0 |     37 |   7376 |
|  27.0 <>  27.5 |      9 |   1870 |
|  27.5 <>  28.0 |      8 |   4380 |
|  28.0 <>  28.5 |      3 |   1029 |
|  28.5 <>  29.0 |      9 |    612 |
|  29.0 <>  29.5 |      6 |    917 |
|  29.5 <>  30.0 |      2 |    173 |
|  30.0 <>  30.5 |      3 |    241 |
|  30.5 <>  31.0 |      3 |    204 |
|  31.0 <>  31.5 |      1 |     76 |
|  31.5 <>  32.0 |      1 |     76 |
|  32.0 <>  32.5 |      2 |    136 |
|  32.5 <>  33.0 |      1 |     68 |
|  33.0 <>  33.5 |      0 |      0 |
|  33.5 <>  34.0 |      0 |      0 |
|  34.0 <>  34.5 |     20 |   3035 |
