
======================================
| IO Statistics                      |
|                                    |
| Interval size: 0.5 secs            |
| Col 1: Frames and bytes            |
|------------------------------------|
|                  |1                |
| Interval
| Interval         | Frames |  Bytes |
|------------------------------------|
|    0.0 <>    0.5 |     42 |  13906 |
|    0.5 <>    1.0 |     13 |   1864 |
|    1.0 <>    1.5 |      4 |   1171 |
|    1.5 <>    2.0 |      0 |      0 |
|    2.0 <>    2.5 |      2 |    310 |
|    2.5 <>    3.0 |      9 |   1142 |
|    3.0 <>    3.5 |     42 |  15759 |
|    3.5 <>    4.0 |     76 |  35904 |
|    4.0 <>    4.5 |     10 |   1330 |
|    4.5 <>    5.0 |     10 |    608 |
|    5.0 <>    5.5 |      2 |    136 |
|    5.5 <>    6.0 |      0 |      0 |
|    6.0 <>    6.5 |      0 |      0 |
|    6.5 <>    7.0 |      9 |    612 |
|    7.0 <>    7.5 |     19 |   1292 |
|    7.5 <>    8.0 |      1 |     78 |
|    8.0 <>    8.5 |     11 |   3172 |
|    8.5 <>    9.0 |     31 |  11135 |
|    9.0 <>    9.5 |     83 |  54517 |
|    9.5 <>   10.0 |    202 | 121153 |
|   10.0 <>   10.5 |     62 |  39457 |
|   10.5 <>   11.0 |     59 |  29615 |
|   11.0 <>   11.5 |      0 |      0 |
|   11.5 <>   12.0 |      3 |    204 |
|   12.0 <>   12.5 |      0 |      0 |
|   12.5 <>   13.0 |      0 |      0 |
|   13.0 <>   13.5 |      0 |      0 |
|   13.5 <>   14.0 |     12 |    804 |
|   14.0 <>   14.5 |      1 |     56 |
|   14.5 <>   15.0 |      1 |     56 |
|   15.0 <>   15.5 |     15 |   1020 |
|   15.5 <>   16.0 |     69 |   4416 |
|   16.0 <>   16.5 |      0 |      0 |
|   16.5 <>   17.0 |      0 |      0 |
|   17.0 <>   17.5 |      0 |      0 |
|   17.5 <>   18.0 |      0 |      0 |
|   18.0 <>   18.5 |      0 |      0 |
|   18.5 <>   19.0 |      0 |      0 |
|   19.0 <>   19.5 |      1 |     76 |
|   19.5 <>   20.0 |      0 |      0 |
|   20.0 <>   20.5 |      0 |      0 |
|   20.5 <>   21.0 |      3 |    363 |
|   21.0 <>   21.5 |      1 |     68 |
|   21.5 <>   22.0 |      0 |      0 |
|   22.0 <>   22.5 |      0 |      0 |
|   22.5 <>   23.0 |      0 |      0 |
|   23.0 <>   23.5 |      2 |    310 |
|   23.5 <>   24.0 |     13 |   1991 |
|   24.0 <>   24.5 |      7 |   1221 |
|   24.5 <>   25.0 |      0 |      0 |
|   25.0 <>   25.5 |      0 |      0 |
|   25.5 <>   26.0 |      1 |     68 |
|   26.0 <>   26.5 |      2 |    136 |
|   26.5 <>   27.0 |      0 |      0 |
|   27.0 <>   27.5 |      0 |      0 |
|   27.5 <>   28.0 |      1 |     68 |
|   28.0 <>   28.5 |      2 |    136 |
|   28.5 <>   29.0 |      2 |    136 |
|   29.0 <>   29.5 |      2 |    145 |
|   29.5 <>   30.0 |      6 |   2521 |
|   30.0 <>   30.5 |    134 |  82219 |
|   30.5 <>   31.0 |    176 | 107635 |
|   31.0 <>   31.5 |      4 |    421 |
|   31.5 <>   32.0 |     38 |  24492 |
|   32.0 <>   32.5 |      1 |     68 |
|   32.5 <>   33.0 |      2 |    136 |
|   33.0 <>   33.5 |      0 |      0 |
|   33.5 <>   34.0 |      0 |      0 |
|   34.0 <>   34.5 |     14 |    928 |
|   34.5 <>   35.0 |     29 |   1912 |
|   35.0 <>   35.5 |      2 |    160 |
|   35.5 <>   36.0 |      2 |    171 |
|   36.0 <>   36.5 |      0 |      0 |
|   36.5 <>   37.0 |      0 |      0 |
|   37.0 <>   37.5 |      0 |      0 |
|   37.5 <>   38.0 |      0 |      0 |
|   38.0 <>   38.5 |      0 |      0 |
|   38.5 <>   39.0 |      0 |      0 |
|   39.0 <>   39.5 |    121 |  77859 |
|   39.5 <>   40.0 |      5 |   1679 |
|   40.0 <>   40.5 |     73 |  24653 |
|   40.5 <>   41.0 |    190 | 115435 |
|   41.0 <>   41.5 |     29 |   7843 |
|   41.5 <>   42.0 |     40 |  24503 |
|   42.0 <>   42.5 |    101 |  50064 |
|   42.5 <>   43.0 |    125 |  53873 |
|   43.0 <>   43.5 |     88 |  44955 |
|   43.5 <>   44.0 |     32 |  21459 |
|   44.0 <>   44.5 |    191 | 149235 |
|   44.5 <>   45.0 |     56 |  27964 |
|   45.0 <>   45.5 |     60 |  24490 |
|   45.5 <>   46.0 |     10 |   2902 |
|   46.0 <>   46.5 |     60 |  16963 |
|   46.5 <>   47.0 |     35 |  10888 |
|   47.0 <>   47.5 |     17 |   2163 |
|   47.5 <>   48.0 |     22 |   8423 |
|   48.0 <>   48.5 |     20 |   6386 |
|   48.5 <>   49.0 |     74 |  29113 |
|   49.0 <>   49.5 |    173 | 114956 |
|   49.5 <>   50.0 |     17 |   6153 |
|   50.0 <>   50.5 |     27 |  17274 |
|   50.5 <>   51.0 |     64 |  42209 |
|   51.0 <>   51.5 |     80 |  46006 |
|   51.5 <>   52.0 |     75 |  55821 |
|   52.0 <>   52.5 |      3 |   1840 |
|   52.5 <>   53.0 |     10 |    726 |
|   53.0 <>   53.5 |     66 |  21562 |
|   53.5 <>   54.0 |     23 |   4920 |
|   54.0 <>   54.5 |      3 |   2815 |
|   54.5 <>   55.0 |      3 |   2073 |
|   55.0 <>   55.5 |      9 |   1797 |
|   55.5 <>   56.0 |      4 |   1015 |
|   56.0 <>   56.5 |      0 |      0 |
|   56.5 <>   57.0 |      2 |   2594 |
|   57.0 <>   57.5 |     42 |  18361 |
|   57.5 <>   58.0 |     23 |   6016 |
|   58.0 <>   58.5 |      0 |      0 |
|   58.5 <>   59.0 |      0 |      0 |
|   59.0 <>   59.5 |      6 |    863 |
|   59.5 <>   60.0 |     46 |  14023 |
|   60.0 <>   60.5 |     68 |  24191 |
|   60.5 <>   61.0 |     33 |  16630 |
|   61.0 <>   61.5 |      3 |    442 |
|   61.5 <>   62.0 |      0 |      0 |
