106.195.235.161,125.252.226.152,912,0.000000000,7.5333,0 objects
106.195.235.161,180.149.52.3,1267,0.019039000,37.8415,0 objects
106.195.235.161,180.149.52.3,136,0.036172000,0.0002,0 objects
106.195.235.161,223.165.25.18,1635,5.184555000,5.5299,1 objects with urls like: http://timesofindia.com/	7.375273000...
106.195.235.161,223.165.25.18,424,5.433143000,4.6207,0 objects
106.195.235.161,63.116.58.121,3267,7.477691000,24.3806,1 objects with urls like: http://samsungvuiasr.vlingo.com/voicepad/lmtt	8.26...
106.195.235.161,96.17.182.40,1412,9.433962000,4.2955,1 objects with urls like: http://www.timesofindia.com/	9.615494000...
106.195.235.161,125.252.226.152,78111,10.366852000,31.6304,6 objects with urls like: http://timesofindia.indiatimes.com/	10.716164000...
106.195.235.161,125.252.226.152,72573,10.619576000,31.4179,7 objects with urls like: http://timesofindia.indiatimes.com/breakingnews/br...
106.195.235.161,125.252.226.152,25954,13.898764000,58.3715,4 objects with urls like: http://timesofindia.indiatimes.com/double_google_a...
106.195.235.161,125.252.226.152,67904,13.903941000,45.8574,8 objects with urls like: http://timesofindia.indiatimes.com/double_google_a...
106.195.235.161,125.252.226.152,41243,13.904229000,28.0928,6 objects with urls like: http://timesofindia.indiatimes.com/before_body_js....
106.195.235.161,125.252.226.152,10567,14.162205000,70.6042,4 objects with urls like: http://timesofindia.indiatimes.com/thumb/19945617....
106.195.235.161,125.252.226.152,16192,14.298797000,27.7089,4 objects with urls like: http://timesofindia.indiatimes.com/thumb/19948760....
106.195.235.161,74.125.135.95,37520,14.315711000,23.5663,1 objects with urls like: http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/...
106.195.235.161,125.252.226.152,17886,14.318932000,27.7191,4 objects with urls like: http://timesofindia.indiatimes.com/photo/19949717....
106.195.235.161,74.125.135.95,860,14.570592000,23.2153,0 objects
106.195.235.161,173.194.36.77,424,31.448588000,6.4119,0 objects
106.195.235.161,173.194.36.77,15758,31.699075000,6.1616,1 objects with urls like: http://www.googletagservices.com/tag/js/gpt.js	32....
106.195.235.161,96.17.182.73,3314,31.861879000,5.9983,1 objects with urls like: http://static.rewards.indiatimes.com/js/lb.js	32.3...
106.195.235.161,96.17.182.40,20559,32.217318000,9.8206,4 objects with urls like: http://timesofindia.indiatimes.com/photo/19943720....
106.195.235.161,96.17.182.58,3911,32.303934000,5.5564,2 objects with urls like: http://b.scorecardresearch.com/beacon.js	32.468781...
106.195.235.161,173.194.36.67,21527,32.307228000,5.7349,1 objects with urls like: http://www.google-analytics.com/ga.js	32.478795000...
106.195.235.161,173.194.36.79,2690,32.965559000,62.0313,0 objects
