
====================================
| IO Statistics                    |
|                                  |
| Interval size: 0.5 secs          |
| Col 1: Frames and bytes          |
|----------------------------------|
|                |1                |
| Interval
| Interval       | Frames |  Bytes |
|----------------------------------|
|   0.0 <>   0.5 |      2 |    310 |
|   0.5 <>   1.0 |      0 |      0 |
|   1.0 <>   1.5 |      0 |      0 |
|   1.5 <>   2.0 |      1 |     78 |
|   2.0 <>   2.5 |      2 |    170 |
|   2.5 <>   3.0 |      3 |    674 |
|   3.0 <>   3.5 |      0 |      0 |
|   3.5 <>   4.0 |     18 |   2640 |
|   4.0 <>   4.5 |     37 |  18741 |
|   4.5 <>   5.0 |    170 |  88955 |
|   5.0 <>   5.5 |    216 | 142791 |
|   5.5 <>   6.0 |     67 |  37972 |
|   6.0 <>   6.5 |     52 |  27875 |
|   6.5 <>   7.0 |      0 |      0 |
|   7.0 <>   7.5 |      0 |      0 |
|   7.5 <>   8.0 |     21 |   1428 |
|   8.0 <>   8.5 |     18 |   1224 |
|   8.5 <>   9.0 |      0 |      0 |
|   9.0 <>   9.5 |      0 |      0 |
|   9.5 <>  10.0 |     11 |    724 |
|  10.0 <>  10.5 |     11 |    700 |
|  10.5 <>  11.0 |      0 |      0 |
|  11.0 <>  11.5 |      0 |      0 |
|  11.5 <>  12.0 |      0 |      0 |
|  12.0 <>  12.5 |      1 |     83 |
|  12.5 <>  13.0 |      2 |    191 |
|  13.0 <>  13.5 |      0 |      0 |
|  13.5 <>  14.0 |      0 |      0 |
|  14.0 <>  14.5 |      3 |    831 |
|  14.5 <>  15.0 |      0 |      0 |
|  15.0 <>  15.5 |      0 |      0 |
|  15.5 <>  16.0 |     43 |  12255 |
|  16.0 <>  16.5 |     25 |  11055 |
|  16.5 <>  17.0 |      1 |     68 |
|  17.0 <>  17.5 |      3 |   1578 |
|  17.5 <>  18.0 |      9 |   1199 |
|  18.0 <>  18.5 |      8 |    585 |
|  18.5 <>  19.0 |      0 |      0 |
|  19.0 <>  19.5 |      8 |    950 |
|  19.5 <>  20.0 |     52 |  25861 |
|  20.0 <>  20.5 |    174 |  98369 |
|  20.5 <>  21.0 |    160 |  91865 |
|  21.0 <>  21.5 |     42 |  25858 |
|  21.5 <>  22.0 |     39 |  12956 |
|  22.0 <>  22.5 |    215 | 125345 |
|  22.5 <>  23.0 |     64 |  11262 |
|  23.0 <>  23.5 |     59 |  30631 |
|  23.5 <>  24.0 |     93 |  41849 |
|  24.0 <>  24.5 |    168 |  95945 |
|  24.5 <>  25.0 |    167 |  99310 |
|  25.0 <>  25.5 |     43 |  16096 |
|  25.5 <>  26.0 |    110 |  64422 |
|  26.0 <>  26.5 |     62 |  18777 |
|  26.5 <>  27.0 |     43 |  12634 |
|  27.0 <>  27.5 |     40 |  14596 |
|  27.5 <>  28.0 |     12 |   1429 |
|  28.0 <>  28.5 |      6 |    544 |
|  28.5 <>  29.0 |      6 |   1699 |
|  29.0 <>  29.5 |     81 |  28663 |
|  29.5 <>  30.0 |    185 | 114018 |
|  30.0 <>  30.5 |     98 |  61489 |
|  30.5 <>  31.0 |     55 |  39056 |
|  31.0 <>  31.5 |     49 |  30396 |
|  31.5 <>  32.0 |     81 |  38727 |
|  32.0 <>  32.5 |     28 |  13821 |
|  32.5 <>  33.0 |     42 |   4292 |
|  33.0 <>  33.5 |    161 |  74714 |
|  33.5 <>  34.0 |    177 | 111569 |
|  34.0 <>  34.5 |      1 |     81 |
|  34.5 <>  35.0 |     58 |  23860 |
|  35.0 <>  35.5 |     97 |  36890 |
|  35.5 <>  36.0 |    114 |  38094 |
|  36.0 <>  36.5 |     60 |  30362 |
|  36.5 <>  37.0 |     31 |  22702 |
|  37.0 <>  37.5 |      8 |   6401 |
|  37.5 <>  38.0 |     16 |   1088 |
|  38.0 <>  38.5 |      0 |      0 |
|  38.5 <>  39.0 |      0 |      0 |
|  39.0 <>  39.5 |      0 |      0 |
|  39.5 <>  40.0 |     12 |    816 |
|  40.0 <>  40.5 |      6 |    408 |
|  40.5 <>  41.0 |      0 |      0 |
|  41.0 <>  41.5 |      0 |      0 |
|  41.5 <>  42.0 |      9 |   2754 |
|  42.0 <>  42.5 |      1 |     76 |
|  42.5 <>  43.0 |      6 |   1105 |
|  43.0 <>  43.5 |      7 |   1091 |
|  43.5 <>  44.0 |      1 |     68 |
|  44.0 <>  44.5 |      2 |    136 |
|  44.5 <>  45.0 |      4 |    296 |
|  45.0 <>  45.5 |      8 |   1333 |
|  45.5 <>  46.0 |      7 |    660 |
|  46.0 <>  46.5 |      5 |    340 |
|  46.5 <>  47.0 |      2 |    136 |
|  47.0 <>  47.5 |      5 |    514 |
|  47.5 <>  48.0 |      1 |     68 |
