0,106.195.235.161,180.149.52.3,582,0.000000000,8.5583,0,
1,106.195.235.161,223.165.25.18,1635,5.150047000,3.3140,1,'http://timesofindia.com/'::5.462522000
2,106.195.235.161,96.17.182.40,1412,6.423604000,2.2309,1,'http://www.timesofindia.com/'::6.469542000
3,106.195.235.161,96.17.182.65,73002,6.634532000,5.0603,4,"'http://timesofindia.indiatimes.com/'::6.681713000, 'http://timesofindia.indiatimes.com/css_min.cms?version=3'::7.203187000, 'http://timesofindia.indiatimes.com/photo/19949717.cms'::8.685796000, 'http://timesofindia.indiatimes.com/photo/17489305.cms'::9.005737000"
4,106.195.235.161,96.17.182.65,20671,7.196257000,4.4982,2,"'http://timesofindia.indiatimes.com/double_google_ads_call/msid-4719157,subid-0.cms'::7.257580000, 'http://timesofindia.indiatimes.com/thumb/19947334.cms?width=238&height=160'::8.677509000"
5,106.195.235.161,96.17.182.65,12016,7.196614000,4.4980,3,"'http://timesofindia.indiatimes.com/double_google_ads/msid-4719157,subid-0.cms'::7.256910000, 'http://timesofindia.indiatimes.com/thumb/19945617.cms?width=77&height=50'::8.681927000, 'http://timesofindia.indiatimes.com/photo.cms?msid=1748421'::8.985794000"
6,106.195.235.161,96.17.182.65,11990,7.196911000,4.4978,3,"'http://timesofindia.indiatimes.com/before_body_js.cms?version=11'::7.255789000, 'http://timesofindia.indiatimes.com/thumb/19948760.cms?width=77&height=50'::8.684118000, 'http://timesofindia.indiatimes.com/photo/11350517.cms'::8.996223000"
7,106.195.235.161,96.17.182.65,7982,7.197208000,4.4976,3,"'http://timesofindia.indiatimes.com/timestrendstopcommoncssnewv.cms?version=1'::7.258764000, 'http://timesofindia.indiatimes.com/photo/13820331.cms'::8.675431000, 'http://timesofindia.indiatimes.com/photo/4580293.cms'::8.785512000"
8,106.195.235.161,96.17.182.65,18027,7.197510000,4.4970,3,"'http://timesofindia.indiatimes.com/tpoint_js_v12.cms?version=6'::7.259617000, 'http://timesofindia.indiatimes.com/photo/14649051.cms'::8.673482000, 'http://timesofindia.indiatimes.com/photo/19913639.cms'::8.765165000"
9,106.195.235.161,96.17.182.65,55367,7.197810000,4.4967,3,"'http://timesofindia.indiatimes.com/after_body_js.cms?version=15'::7.260425000, 'http://timesofindia.indiatimes.com/photo/19928334.cms'::8.668575000, 'http://timesofindia.indiatimes.com/photo/19945047.cms'::8.756536000"
10,106.195.235.161,96.17.182.65,39475,7.232095000,9.4725,8,"'http://timesofindia.indiatimes.com/photo/19943720.cms'::8.687135000, 'http://timesofindia.indiatimes.com/photo/16627036.cms'::9.032027000, 'http://timesofindia.indiatimes.com/assemblyresult_karnataka.cms'::10.070412000, 'http://timesofindia.indiatimes.com/breakingnews/karnatakaepolling.htm'::10.369248000, 'http://timesofindia.indiatimes.com/configspace/ads/TOI_home_top.html'::10.621612000, 'http://timesofindia.indiatimes.com/thumb.cms?msid=19947334&width=77&height=51'::10.931155000, 'http://timesofindia.indiatimes.com/niftysensexhome1.cms'::11.832794000, 'http://timesofindia.indiatimes.com/photo/17572538.cms'::12.284136000"
11,106.195.235.161,96.17.182.73,2944,7.267793000,2.7563,1,'http://static.rewards.indiatimes.com/js/lb.js'::7.486236000
12,106.195.235.161,223.165.31.15,2014,7.394426000,0.4239,1,'http://ads.indiatimes.com/ads.dll/genptypead?slotid=3736'::7.569135000
13,106.195.235.161,223.165.31.12,2564,7.395885000,2.6588,1,'http://netspiderads3.indiatimes.com/ads.dll/getjsonad?slotid=1556'::7.568589000
14,106.195.235.161,96.17.182.66,3702,7.398856000,2.6019,1,'http://adscontent2.indiatimes.com/nsjsonrequest_v1.js'::7.567506000
15,106.195.235.161,96.17.182.73,424,7.445440000,2.5785,0,
16,106.195.235.161,223.165.31.15,416,7.453388000,2.6010,0,
17,106.195.235.161,223.165.31.12,416,7.459594000,2.5949,0,
