106.195.235.161,180.149.52.3,945,0.000000000,2.3799,0 objects
106.195.235.161,223.165.25.18,1635,3.523503000,4.0486,1 objects with urls like: http://timesofindia.com/	5.232499000...
106.195.235.161,223.165.25.18,492,3.774592000,3.5989,0 objects
106.195.235.161,96.17.182.40,1412,5.511611000,2.2764,1 objects with urls like: http://www.timesofindia.com/	5.570110000...
106.195.235.161,96.17.182.65,71582,5.812044000,5.7266,4 objects with urls like: http://timesofindia.indiatimes.com/	5.879054000...
106.195.235.161,96.17.182.65,9739,6.348523000,5.1897,3 objects with urls like: http://timesofindia.indiatimes.com/before_body_js....
106.195.235.161,96.17.182.65,9765,6.354291000,5.1841,3 objects with urls like: http://timesofindia.indiatimes.com/double_google_a...
106.195.235.161,96.17.182.65,18441,6.363834000,5.1646,2 objects with urls like: http://timesofindia.indiatimes.com/double_google_a...
106.195.235.161,96.17.182.65,7247,6.369764000,5.1592,3 objects with urls like: http://timesofindia.indiatimes.com/timestrendstopc...
106.195.235.161,96.17.182.65,15844,6.580279000,4.9485,3 objects with urls like: http://timesofindia.indiatimes.com/tpoint_js_v12.c...
106.195.235.161,96.17.182.65,54316,6.584880000,4.9230,3 objects with urls like: http://timesofindia.indiatimes.com/after_body_js.c...
106.195.235.161,223.165.31.15,1478,6.593504000,0.5747,1 objects with urls like: http://ads.indiatimes.com/ads.dll/genptypead?sloti...
106.195.235.161,223.165.31.12,2028,6.593940000,2.8459,1 objects with urls like: http://netspiderads3.indiatimes.com/ads.dll/getjso...
106.195.235.161,74.125.135.95,37232,6.598749000,4.8652,1 objects with urls like: http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/...
106.195.235.161,96.17.182.65,12556,6.598974000,4.9499,2 objects with urls like: http://timesofindia.indiatimes.com/photo/19943720....
106.195.235.161,96.17.182.66,3166,6.811387000,2.5725,1 objects with urls like: http://adscontent2.indiatimes.com/nsjsonrequest_v1...
106.195.235.161,96.17.182.66,424,6.846965000,2.5332,0 objects
106.195.235.161,74.125.135.95,368,6.847698000,2.6245,0 objects
106.195.235.161,173.194.36.77,15757,6.981639000,4.6274,1 objects with urls like: http://www.googletagservices.com/tag/js/gpt.js	7.0...
106.195.235.161,96.17.182.58,3911,7.079551000,4.3268,2 objects with urls like: http://b.scorecardresearch.com/beacon.js	7.1701500...
106.195.235.161,173.194.36.64,20220,7.080572000,4.5281,2 objects with urls like: http://www.google-analytics.com/ga.js	7.298759000...
106.195.235.161,173.194.36.64,424,7.225505000,4.3833,0 objects
106.195.235.161,74.125.236.26,24629,7.528488000,3.8835,1 objects with urls like: http://partner.googleadservices.com/gampad/google_...
106.195.235.161,173.194.36.79,2037,7.936220000,242.1920,0 objects
106.195.235.161,96.17.182.65,13788,7.972438000,3.5661,1 objects with urls like: http://timesofindia.indiatimes.com/photo/18728895....
106.195.235.161,96.17.182.65,9879,7.972926000,3.5756,1 objects with urls like: http://timesofindia.indiatimes.com/photo.cms?msid=...
106.195.235.161,96.17.182.65,6796,7.984003000,3.5647,1 objects with urls like: http://timesofindia.indiatimes.com/photo/11964050....
106.195.235.161,96.17.182.65,7284,7.984488000,3.5645,1 objects with urls like: http://timesofindia.indiatimes.com/photo/4467783.c...
106.195.235.161,96.17.182.65,10594,7.984755000,3.5644,1 objects with urls like: http://timesofindia.indiatimes.com/photo/16627036....
106.195.235.161,96.17.182.65,424,7.985367000,3.4547,0 objects
106.195.235.161,96.17.182.65,492,7.985616000,3.4723,0 objects
106.195.235.161,96.17.182.65,424,7.985857000,3.5023,0 objects
106.195.235.161,96.17.182.65,424,7.986161000,3.5139,0 objects
106.195.235.161,96.17.182.65,424,7.988576000,3.4793,0 objects
106.195.235.161,173.194.36.109,7789,8.359374000,3.1005,1 objects with urls like: http://pubads.g.doubleclick.net/gampad/ads?gdfp_re...
106.195.235.161,125.252.226.154,2083,11.649249000,2.3093,1 objects with urls like: http://static.rewards.indiatimes.com/js/lb.js	11.6...
106.195.235.161,74.125.236.92,3199,14.031050000,3.0773,2 objects with urls like: http://ad.doubleclick.net/N7176/adj/IPL2013_MKT/IP...
106.195.235.161,96.17.182.40,34636,14.461278000,4.3566,7 objects with urls like: http://timesofindia.indiatimes.com/photo/9719649.c...
106.195.235.161,223.165.31.12,2087,14.549505000,2.5591,1 objects with urls like: http://netspiderads3.indiatimes.com/ads.dll/getad?...
106.195.235.161,223.165.31.12,7364,14.556303000,3.8335,4 objects with urls like: http://netspiderads3.indiatimes.com/ads.dll/getad?...
106.195.235.161,96.17.182.40,50093,14.596651000,4.2116,8 objects with urls like: http://timesofindia.indiatimes.com/photo/9783775.c...
106.195.235.161,96.17.182.40,78942,14.603892000,9.1064,10 objects with urls like: http://timesofindia.indiatimes.com/photo/5539187.c...
106.195.235.161,96.17.182.40,51317,14.604176000,9.1063,16 objects with urls like: http://timesofindia.indiatimes.com/photo/4748680.c...
106.195.235.161,96.17.182.40,9353,14.604365000,5.9440,3 objects with urls like: http://timesofindia.indiatimes.com/photo/11788630....
106.195.235.161,96.17.182.27,15144,14.830232000,2.3497,1 objects with urls like: http://ipl.indiatimes.com/interface/skins/default/...
106.195.235.161,223.165.25.20,5248,14.884141000,3.5217,3 objects with urls like: http://netspiderads2.indiatimes.com/ads.dll/getad?...
106.195.235.161,202.79.210.121,5653,15.063168000,0.4651,1 objects with urls like: http://bs.serving-sys.com/BurstingPipe/adServer.bs...
106.195.235.161,96.17.182.66,36870,15.100185000,4.6178,5 objects with urls like: http://adscontent2.indiatimes.com/googletiladsense...
106.195.235.161,173.194.36.90,9650,15.118887000,2.7598,1 objects with urls like: http://pagead2.googlesyndication.com/pagead/osd.js...
106.195.235.161,173.194.36.90,31038,15.119089000,2.7595,2 objects with urls like: http://pagead2.googlesyndication.com/pagead/show_a...
106.195.235.161,202.79.210.121,344,15.185087000,2.2968,0 objects
106.195.235.161,96.17.182.50,22093,15.569201000,2.7805,1 objects with urls like: http://ds.serving-sys.com/BurstingRes///Site-16555...
106.195.235.161,223.165.25.20,416,15.581034000,2.3067,0 objects
106.195.235.161,96.17.182.40,424,16.258696000,2.5699,0 objects
106.195.235.161,173.194.36.109,3824,17.079196000,2.6895,1 objects with urls like: http://googleads.g.doubleclick.net/pagead/ads?clie...
