0,106.195.235.161,180.149.52.3,136,0.000000000,0.0000,0,
1,106.195.235.161,180.149.52.3,945,0.015633000,5.9924,0,
2,106.195.235.161,223.165.25.18,1635,2.660690000,2.5211,1,'http://timesofindia.com/'::2.830868000
3,106.195.235.161,96.17.182.40,1412,3.037265000,4.1033,1,'http://www.timesofindia.com/'::3.078351000
4,106.195.235.161,96.17.182.65,104128,3.228601000,3.9118,3,"'http://timesofindia.indiatimes.com/'::3.272843000, 'http://timesofindia.indiatimes.com/css_min.cms?version=3'::3.795817000, 'http://timesofindia.indiatimes.com/after_body_js.cms?version=15'::3.996078000"
5,106.195.235.161,96.17.182.65,4140,3.550367000,3.5703,1,'http://timesofindia.indiatimes.com/before_body_js.cms?version=11'::3.798872000
6,106.195.235.161,96.17.182.65,2523,3.562079000,3.5722,1,"'http://timesofindia.indiatimes.com/double_google_ads/msid-4719157,subid-0.cms'::3.800336000"
7,106.195.235.161,96.17.182.65,2420,3.562485000,3.5719,1,"'http://timesofindia.indiatimes.com/double_google_ads_call/msid-4719157,subid-0.cms'::3.801232000"
8,106.195.235.161,96.17.182.65,3352,3.563194000,3.5713,1,'http://timesofindia.indiatimes.com/timestrendstopcommoncssnewv.cms?version=1'::3.802176000
9,106.195.235.161,96.17.182.65,8148,3.785395000,3.3492,1,'http://timesofindia.indiatimes.com/tpoint_js_v12.cms?version=6'::3.832529000
10,106.195.235.161,96.17.182.65,424,3.811896000,3.3226,0,
11,106.195.235.161,96.17.182.65,492,3.835537000,3.3046,0,
12,106.195.235.161,96.17.182.73,2408,3.992769000,3.1278,1,'http://static.rewards.indiatimes.com/js/lb.js'::4.183086000
13,106.195.235.161,96.17.182.73,424,4.058224000,3.0622,0,
14,106.195.235.161,74.125.135.95,37232,4.118369000,3.0780,1,'http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js'::4.442649000
15,106.195.235.161,96.17.182.58,3911,4.413511000,2.7068,2,"'http://b.scorecardresearch.com/beacon.js'::4.461262000, 'http://b.scorecardresearch.com/b?c1=2&c2=6036484&ns__t=1368011457385&ns_c=UTF-8&c8=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&c7=http%3A%2F%2Ftimesofindia.indiatimes.com%2F&c9='::4.604563000"
16,106.195.235.161,173.194.36.68,22910,4.413843000,4.7379,2,"'http://www.google-analytics.com/ga.js'::4.508340000, 'http://www.google-analytics.com/__utm.gif?utmwv=5.4.1&utms=13&utmn=802128272&utmhn=timesofindia.indiatimes.com&utmcs=UTF-8&utmsr=720x1280&utmvp=340x423&utmsc=32-bit&utmul=en-gb&utmje=0&utmfl=-&utmdt=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&utmhid=1469213608&utmr=-&utmp=%2F&utmht=1368011457906&utmac=UA-198011-4&utmcc=__utma%3D1.1623862784.1365488234.1367999787.1368008266.30%3B%2B__utmz%3D1.1365488234.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=qh~'::5.121774000"
17,106.195.235.161,74.125.236.185,15758,9.279310000,2.3306,1,'http://www.googletagservices.com/tag/js/gpt.js'::9.362354000
18,106.195.235.161,74.125.236.79,6469,9.667277000,35.3210,0,
19,106.195.235.161,96.17.182.65,53339,9.669636000,3.9801,4,"'http://timesofindia.indiatimes.com/photo/19928334.cms'::9.720428000, 'http://timesofindia.indiatimes.com/photo/4467783.cms'::10.007253000, 'http://timesofindia.indiatimes.com/photo/5715878.cms'::10.761688000, 'http://timesofindia.indiatimes.com/photo/19947985.cms?width=130&height=98'::11.160401000"
20,106.195.235.161,96.17.182.65,28812,9.678844000,3.9587,6,"'http://timesofindia.indiatimes.com/photo/14649051.cms'::9.724284000, 'http://timesofindia.indiatimes.com/photo/16627036.cms'::10.004579000, 'http://timesofindia.indiatimes.com/configspace/ads/toigoogleads.html'::10.290228000, 'http://timesofindia.indiatimes.com/tmoney.cms?msid=-2128958273'::10.722260000, 'http://timesofindia.indiatimes.com/breakingnews/karnatakaepolling.htm'::10.807777000, 'http://timesofindia.indiatimes.com/thumb.cms?msid=19949112&width=91&height=59'::11.155908000"
21,106.195.235.161,96.17.182.65,11800,9.684236000,3.4362,3,"'http://timesofindia.indiatimes.com/photo/19943720.cms'::9.935162000, 'http://timesofindia.indiatimes.com/photo/4748680.cms'::10.115019000, 'http://timesofindia.indiatimes.com/photo/17572538.cms'::10.756513000"
22,106.195.235.161,96.17.182.65,11825,9.685002000,3.4353,3,"'http://timesofindia.indiatimes.com/photo/19949983.cms'::9.935498000, 'http://timesofindia.indiatimes.com/configspace/ads/TOI_home_top.html'::10.118397000, 'http://timesofindia.indiatimes.com/photo/12502589.cms'::10.755052000"
23,106.195.235.161,96.17.182.65,16557,9.685310000,2.8305,1,'http://timesofindia.indiatimes.com/thumb/19947334.cms?width=238&height=160'::9.932077000
24,106.195.235.161,96.17.182.65,6279,9.696959000,2.8131,1,'http://timesofindia.indiatimes.com/photo/19913639.cms'::9.936122000
25,106.195.235.161,96.17.182.65,13477,9.697378000,3.9422,4,"'http://timesofindia.indiatimes.com/photo/13820331.cms'::9.931786000, 'http://timesofindia.indiatimes.com/assemblyresult_karnataka.cms'::10.010786000, 'http://timesofindia.indiatimes.com/photo/4410559.cms'::10.761176000, 'http://timesofindia.indiatimes.com/thumb.cms?msid=19947334&width=77&height=51'::11.161200000"
26,106.195.235.161,96.17.182.65,8666,9.697672000,3.4229,3,"'http://timesofindia.indiatimes.com/thumb/19948760.cms?width=77&height=50'::9.933734000, 'http://timesofindia.indiatimes.com/photo/9783775.cms'::10.110276000, 'http://timesofindia.indiatimes.com/photo/11339010.cms'::10.759259000"
27,106.195.235.161,96.17.182.65,3845,9.697910000,2.8123,1,'http://timesofindia.indiatimes.com/photo.cms?msid=1748421'::9.937039000
28,106.195.235.161,96.17.182.65,8049,9.698163000,3.4224,3,"'http://timesofindia.indiatimes.com/photo/19949717.cms'::9.934813000, 'http://timesofindia.indiatimes.com/photo/5539187.cms'::10.113128000, 'http://timesofindia.indiatimes.com/photo/11339279.cms'::10.758008000"
29,106.195.235.161,96.17.182.65,6818,9.702775000,2.8229,1,'http://timesofindia.indiatimes.com/photo/11964050.cms'::9.939833000
