2,0.000119000,0.000119000
6,0.272941000,0.118670000
7,0.273156000,0.000215000
9,0.449773000,0.175309000
11,0.450146000,0.000114000
15,0.578904000,0.047068000
16,0.579059000,0.000155000
18,0.639776000,0.060166000
20,0.641225000,0.000215000
24,1.882946000,0.185085000
25,1.883142000,0.000196000
26,1.884696000,0.185701000
27,1.884834000,0.000138000
29,2.673229000,0.204336000
30,2.673731000,0.000502000
32,4.895794000,0.424159000
33,4.896109000,0.000315000
37,6.647186000,0.058550000
38,6.647547000,0.000361000
40,6.741593000,0.092688000
42,7.026703000,0.001114000
44,7.027335000,0.000249000
46,7.028862000,0.001167000
48,7.029158000,0.000226000
50,7.029425000,0.000215000
52,7.029683000,0.000214000
54,7.029916000,0.000194000
56,7.030142000,0.000181000
58,7.030364000,0.000180000
61,7.386858000,0.155158000
63,7.399172000,0.000075000
65,7.399233000,0.000036000
67,7.408366000,0.000112000
68,7.408400000,0.161287000
69,7.408463000,0.000063000
90,7.516723000,0.107284000
91,7.538273000,0.077678000
93,7.538670000,0.000233000
94,7.538761000,0.077393000
95,7.538972000,0.000211000
96,7.539011000,0.077494000
97,7.539199000,0.000188000
98,7.541513000,0.079855000
99,7.541875000,0.000362000
100,7.543979000,0.082202000
101,7.544295000,0.000316000
108,7.558814000,0.000197000
111,7.568392000,0.000206000
112,7.578174000,0.069010000
113,7.578472000,0.000298000
114,7.578715000,0.069428000
115,7.579012000,0.000297000
116,7.579252000,0.069848000
117,7.579588000,0.000336000
119,7.579933000,0.070306000
121,7.580272000,0.070755000
122,7.580299000,0.000366000
123,7.580461000,0.000189000
134,7.590519000,0.000056000
137,7.597721000,0.000069000
139,7.597855000,0.088115000
140,7.597949000,0.000094000
144,7.608318000,0.000063000
147,7.628608000,0.077712000
148,7.628676000,0.080772000
149,7.628711000,0.000145000
151,7.637693000,0.000130000
154,7.658207000,0.000174000
157,7.678960000,0.000186000
160,7.679116000,0.000070000
161,7.679140000,0.170147000
162,7.679259000,0.000119000
163,7.679280000,0.127350000
166,7.688589000,0.000199000
167,7.688867000,0.135419000
169,7.689024000,0.000069000
170,7.689050000,0.180255000
171,7.689175000,0.000125000
172,7.689208000,0.109266000
174,7.708355000,0.128106000
176,7.708639000,0.000097000
178,7.717739000,0.000148000
179,7.718581000,0.039580000
181,7.738593000,0.000218000
183,7.738931000,0.000141000
185,7.739039000,0.000074000
187,7.747768000,0.000176000
189,7.768690000,0.000327000
191,7.769287000,0.000378000
193,7.778442000,0.000162000
195,7.778811000,0.000145000
196,7.779685000,0.196633000
197,7.779812000,0.196468000
199,7.797930000,0.000196000
201,7.808555000,0.000200000
203,7.808677000,0.000073000
205,7.819152000,0.000224000
207,7.819296000,0.000085000
209,7.837909000,0.000166000
211,7.843070000,0.000118000
213,7.848231000,0.000231000
215,7.858710000,0.000180000
217,7.858831000,0.000070000
218,7.858856000,0.274145000
219,7.858947000,0.274113000
221,7.878342000,0.000191000
223,7.878520000,0.000120000
225,7.887779000,0.000168000
227,7.898032000,0.000174000
229,7.909651000,0.000160000
231,7.909954000,0.000130000
233,7.910063000,0.000074000
235,7.919127000,0.000334000
237,7.919527000,0.000214000
239,7.920872000,0.000171000
240,7.920918000,0.335673000
241,7.920984000,0.335664000
243,7.921093000,0.000066000
245,7.928314000,0.000227000
247,7.928867000,0.000200000
249,7.938147000,0.000160000
251,7.938267000,0.000071000
253,7.948289000,0.000183000
255,7.948647000,0.000180000
257,7.958751000,0.000158000
259,7.958864000,0.000068000
261,7.958942000,0.000063000
262,7.958956000,0.373325000
264,7.959102000,0.000080000
265,7.959122000,0.373414000
267,7.967986000,0.000194000
269,7.979263000,0.000203000
271,7.979379000,0.000069000
273,7.979469000,0.000068000
275,7.979555000,0.000072000
277,7.988595000,0.000204000
279,7.989460000,0.000176000
281,7.989678000,0.000097000
283,8.000323000,0.000204000
285,8.008987000,0.000156000
286,8.009171000,0.410444000
287,8.009298000,0.410483000
289,8.009432000,0.000071000
291,8.009693000,0.000137000
293,8.018445000,0.000369000
295,8.018931000,0.000164000
297,8.033389000,0.000173000
299,8.033806000,0.000134000
301,8.034089000,0.000140000
303,8.035037000,0.000272000
305,8.038229000,0.000124000
307,8.038513000,0.000152000
309,8.039177000,0.000145000
311,8.058580000,0.000200000
314,8.059408000,0.000176000
315,8.059475000,0.000115000
317,8.069098000,0.000181000
319,8.069945000,0.000145000
320,8.070086000,0.383053000
322,8.070308000,0.000090000
324,8.070599000,0.000148000
326,8.070861000,0.000134000
328,8.078376000,0.000203000
330,8.088593000,0.000205000
332,8.089442000,0.000136000
333,8.089565000,0.395501000
335,8.089730000,0.000077000
337,8.089980000,0.000093000
339,8.098614000,0.000203000
341,8.100176000,0.000194000
343,8.100470000,0.000171000
345,8.100700000,0.000137000
347,8.109353000,0.000232000
349,8.109490000,0.000086000
351,8.109634000,0.000076000
357,8.125230000,0.007026000
361,8.129168000,0.000423000
363,8.138307000,0.000185000
365,8.138430000,0.000070000
367,8.145566000,0.000226000
369,8.145721000,0.000097000
371,8.148779000,0.000208000
373,8.150261000,0.000187000
376,8.157817000,0.000177000
380,8.168635000,0.000237000
382,8.168981000,0.000128000
384,8.178669000,0.000236000
386,8.179158000,0.000125000
388,8.179357000,0.000103000
390,8.179696000,0.000116000
392,8.188273000,0.000155000
394,8.188583000,0.000155000
396,8.198562000,0.000203000
398,8.198981000,0.000138000
400,8.199204000,0.000137000
402,8.208789000,0.000119000
404,8.209025000,0.000112000
406,8.209233000,0.000100000
408,8.215124000,0.000139000
410,8.226076000,0.000114000
412,8.226317000,0.000114000
414,8.226580000,0.000098000
416,8.226789000,0.000104000
418,8.227090000,0.000116000
421,8.240112000,0.115708000
422,8.240321000,0.000209000
424,8.248354000,0.000141000
426,8.248738000,0.000106000
428,8.248938000,0.000122000
430,8.258318000,0.000205000
432,8.258949000,0.000113000
434,8.268681000,0.000174000
436,8.268978000,0.000129000
438,8.269206000,0.108873000
439,8.269341000,0.000135000
440,8.269478000,0.000326000
441,8.269531000,0.108289000
442,8.269638000,0.000107000
443,8.303089000,0.151455000
444,8.303297000,0.000208000
447,8.380904000,0.140965000
448,8.381127000,0.000223000
451,8.417734000,0.052870000
452,8.417910000,0.000176000
453,8.504983000,0.140752000
454,8.505193000,0.000210000
455,8.538951000,0.157058000
457,8.558472000,0.000112000
459,8.558620000,0.000072000
461,8.558699000,0.000063000
462,8.568085000,0.179021000
463,8.568437000,0.000352000
465,8.568745000,0.000173000
469,8.637895000,0.048897000
470,8.638009000,0.000114000
472,8.641266000,0.000102000
474,8.641357000,0.000062000
476,8.651102000,0.000084000
478,8.656121000,0.000084000
480,8.656186000,0.000041000
482,8.658108000,0.000082000
484,8.658177000,0.000043000
486,8.658224000,0.000037000
488,8.697764000,0.000166000
489,8.798013000,0.163615000
490,8.798458000,0.000445000
492,8.809284000,0.000295000
493,8.809600000,0.177502000
494,8.809938000,0.000338000
496,8.811433000,0.000326000
501,8.905636000,0.059274000
502,8.905890000,0.000254000
504,8.906537000,0.000126000
506,8.906683000,0.000082000
508,8.914991000,0.000286000
511,8.915580000,0.000126000
512,8.915617000,0.000064000
517,8.916359000,0.000685000
519,8.952953000,0.035250000
520,8.953145000,0.000192000
522,8.997774000,0.043772000
524,8.999237000,0.000215000
525,9.018204000,0.183222000
527,9.018702000,0.000237000
529,9.073648000,0.035550000
531,9.168032000,0.000249000
533,9.178184000,0.000185000
535,9.178310000,0.000074000
537,9.239241000,0.000429000
539,9.239753000,0.000159000
541,9.689228000,0.135396000
542,9.689601000,0.000373000
544,10.899991000,0.512774000
546,11.330127000,0.429823000
563,11.649074000,0.092605000
564,11.649282000,0.000208000
565,11.652790000,0.096137000
566,11.652938000,0.000148000
567,11.667395000,0.110622000
568,11.667635000,0.000240000
569,11.667719000,0.110859000
570,11.667828000,0.000109000
571,11.667865000,0.110922000
572,11.667963000,0.000098000
573,11.667997000,0.110976000
574,11.668089000,0.000092000
575,11.669406000,0.112130000
576,11.669555000,0.000149000
577,11.670764000,0.113407000
578,11.670880000,0.000116000
579,11.674786000,0.117351000
580,11.674924000,0.000138000
581,11.680853000,0.123341000
582,11.681074000,0.000221000
583,11.687914000,0.130328000
584,11.688104000,0.000190000
585,11.688313000,0.130647000
586,11.688426000,0.000113000
587,11.757261000,0.199424000
588,11.757553000,0.000292000
589,11.775206000,0.218098000
590,11.775541000,0.000335000
591,11.779062000,0.221873000
592,11.779250000,0.000188000
593,11.789717000,0.231965000
594,11.789968000,0.000251000
600,13.378964000,0.117717000
601,13.379112000,0.000148000
603,13.380807000,0.118950000
604,13.380911000,0.000104000
606,13.398967000,0.136636000
607,13.399100000,0.000133000
609,13.529417000,0.149842000
611,13.533040000,0.000178000
612,13.550928000,0.169649000
614,13.552854000,0.000075000
615,13.587801000,0.188205000
617,13.587978000,0.000079000
621,14.064130000,0.085588000
622,14.064483000,0.000353000
624,14.188331000,0.122896000
625,14.188469000,0.000138000
627,14.188568000,0.000051000
629,15.735056000,0.197976000
630,15.735233000,0.000177000
637,19.344437000,1.804727000
638,19.344545000,0.000108000
639,19.354421000,1.814454000
640,19.354614000,0.000193000
