
====================================
| IO Statistics                    |
|                                  |
| Interval size: 0.5 secs          |
| Col 1: Frames and bytes          |
|----------------------------------|
|                |1                |
| Interval
| Interval       | Frames |  Bytes |
|  66.0 <>  66.5 |     17 |   7144 |
|  66.5 <>  67.0 |     48 |  26203 |
|  67.0 <>  67.5 |    121 |  76385 |
|  67.5 <>  68.0 |    333 | 154769 |
|  68.0 <>  68.5 |    506 | 343586 |
|  68.5 <>  69.0 |    292 | 234347 |
|  69.0 <>  69.5 |     45 |  25930 |
|  69.5 <>  70.0 |     94 |  37680 |
|  70.0 <>  70.5 |    145 |  71670 |
|  70.5 <>  71.0 |    138 |  37581 |
|  71.0 <>  71.5 |    170 |  99141 |
|  71.5 <>  72.0 |    666 | 492839 |
|  72.0 <>  72.5 |    490 | 427959 |
|  72.5 <>  73.0 |    327 | 262943 |
|  73.0 <>  73.5 |    357 | 292737 |
|  73.5 <>  74.0 |    145 | 124950 |
|  74.0 <>  74.5 |    118 | 104354 |
|  74.5 <>  75.0 |    137 | 111326 |
|  75.0 <>  75.5 |    216 | 138318 |
|  75.5 <>  76.0 |     30 |   7657 |
|  76.0 <>  76.5 |     15 |   1906 |
|  76.5 <>  77.0 |     48 |   7425 |
|  77.0 <>  77.5 |     32 |   5312 |
|  77.5 <>  78.0 |     32 |   5107 |
|  78.0 <>  78.5 |      3 |    672 |
|  78.5 <>  79.0 |     22 |   2454 |
|  79.0 <>  79.5 |      5 |    755 |
|  79.5 <>  80.0 |     15 |   1099 |
|  80.0 <>  80.5 |    135 |  67484 |
|  80.5 <>  81.0 |     12 |   5916 |
|  81.0 <>  81.5 |      5 |    439 |
|  81.5 <>  82.0 |      5 |   1018 |
|  82.0 <>  82.5 |      5 |    524 |
|  82.5 <>  83.0 |     24 |   1608 |
|  83.0 <>  83.5 |      6 |    360 |
|  83.5 <>  84.0 |      0 |      0 |
|  84.0 <>  84.5 |      0 |      0 |
|  84.5 <>  85.0 |      7 |    476 |
|  85.0 <>  85.5 |      1 |     68 |
|  85.5 <>  86.0 |      0 |      0 |
|  86.0 <>  86.5 |      0 |      0 |
|  86.5 <>  87.0 |      0 |      0 |
|  87.0 <>  87.5 |      0 |      0 |
|  87.5 <>  88.0 |      0 |      0 |
|  88.0 <>  88.5 |      4 |    439 |
