0,106.195.235.161,180.149.52.3,945,0.000000000,2.3799,0,
1,106.195.235.161,223.165.25.18,1635,3.523503000,4.0486,1,'http://timesofindia.com/'::5.232499000
2,106.195.235.161,223.165.25.18,492,3.774592000,3.5989,0,
3,106.195.235.161,96.17.182.40,1412,5.511611000,2.2764,1,'http://www.timesofindia.com/'::5.570110000
4,106.195.235.161,96.17.182.65,71582,5.812044000,5.7266,4,"'http://timesofindia.indiatimes.com/'::5.879054000, 'http://timesofindia.indiatimes.com/css_min.cms?version=3'::6.586218000, 'http://timesofindia.indiatimes.com/photo/19949717.cms'::7.958978000, 'http://timesofindia.indiatimes.com/photo/17489305.cms'::8.200521000"
5,106.195.235.161,96.17.182.65,9739,6.348523000,5.1897,3,"'http://timesofindia.indiatimes.com/before_body_js.cms?version=11'::6.597102000, 'http://timesofindia.indiatimes.com/thumb/19948760.cms?width=77&height=50'::7.954381000, 'http://timesofindia.indiatimes.com/photo/11350517.cms'::8.179574000"
6,106.195.235.161,96.17.182.65,9765,6.354291000,5.1841,3,"'http://timesofindia.indiatimes.com/double_google_ads/msid-4719157,subid-0.cms'::6.597576000, 'http://timesofindia.indiatimes.com/thumb/19945617.cms?width=77&height=50'::7.950301000, 'http://timesofindia.indiatimes.com/photo.cms?msid=1748421'::8.150381000"
7,106.195.235.161,96.17.182.65,18441,6.363834000,5.1646,2,"'http://timesofindia.indiatimes.com/double_google_ads_call/msid-4719157,subid-0.cms'::6.597946000, 'http://timesofindia.indiatimes.com/thumb/19947334.cms?width=238&height=160'::7.947668000"
8,106.195.235.161,96.17.182.65,7247,6.369764000,5.1592,3,"'http://timesofindia.indiatimes.com/timestrendstopcommoncssnewv.cms?version=1'::6.598441000, 'http://timesofindia.indiatimes.com/photo/13820331.cms'::7.945864000, 'http://timesofindia.indiatimes.com/photo/4580293.cms'::8.080077000"
9,106.195.235.161,96.17.182.65,15844,6.580279000,4.9485,3,"'http://timesofindia.indiatimes.com/tpoint_js_v12.cms?version=6'::6.630704000, 'http://timesofindia.indiatimes.com/photo/14649051.cms'::7.942834000, 'http://timesofindia.indiatimes.com/photo/19913639.cms'::8.077054000"
10,106.195.235.161,96.17.182.65,54316,6.584880000,4.9230,3,"'http://timesofindia.indiatimes.com/after_body_js.cms?version=15'::6.638427000, 'http://timesofindia.indiatimes.com/photo/19928334.cms'::7.937632000, 'http://timesofindia.indiatimes.com/photo/19949983.cms'::8.070116000"
11,106.195.235.161,223.165.31.15,1478,6.593504000,0.5747,1,'http://ads.indiatimes.com/ads.dll/genptypead?slotid=3736'::6.841096000
12,106.195.235.161,223.165.31.12,2028,6.593940000,2.8459,1,'http://netspiderads3.indiatimes.com/ads.dll/getjsonad?slotid=1556'::6.842830000
13,106.195.235.161,74.125.135.95,37232,6.598749000,4.8652,1,'http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js'::6.992262000
14,106.195.235.161,96.17.182.65,12556,6.598974000,4.9499,2,"'http://timesofindia.indiatimes.com/photo/19943720.cms'::7.969280000, 'http://timesofindia.indiatimes.com/photo/17767460.cms'::8.219702000"
15,106.195.235.161,96.17.182.66,3166,6.811387000,2.5725,1,'http://adscontent2.indiatimes.com/nsjsonrequest_v1.js'::6.991084000
16,106.195.235.161,96.17.182.66,424,6.846965000,2.5332,0,
17,106.195.235.161,74.125.135.95,368,6.847698000,2.6245,0,
18,106.195.235.161,173.194.36.77,15757,6.981639000,4.6274,1,'http://www.googletagservices.com/tag/js/gpt.js'::7.080150000
19,106.195.235.161,96.17.182.58,3911,7.079551000,4.3268,2,"'http://b.scorecardresearch.com/beacon.js'::7.170150000, 'http://b.scorecardresearch.com/b?c1=2&c2=6036484&ns__t=1368010757618&ns_c=UTF-8&c8=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&c7=http%3A%2F%2Ftimesofindia.indiatimes.com%2F&c9='::7.487704000"
20,106.195.235.161,173.194.36.64,20220,7.080572000,4.5281,2,"'http://www.google-analytics.com/ga.js'::7.298759000, 'http://www.google-analytics.com/__utm.gif?utmwv=5.4.1&utms=11&utmn=742656834&utmhn=timesofindia.indiatimes.com&utmcs=UTF-8&utmsr=720x1280&utmvp=340x423&utmsc=32-bit&utmul=en-gb&utmje=0&utmfl=-&utmdt=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&utmhid=951892270&utmr=-&utmp=%2F&utmht=1368010757868&utmac=UA-198011-4&utmcc=__utma%3D1.1623862784.1365488234.1367999787.1368008266.30%3B%2B__utmz%3D1.1365488234.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=qh~'::7.736625000"
21,106.195.235.161,173.194.36.64,424,7.225505000,4.3833,0,
22,106.195.235.161,74.125.236.26,24629,7.528488000,3.8835,1,'http://partner.googleadservices.com/gampad/google_ads_gpt.js'::7.590932000
23,106.195.235.161,173.194.36.79,2037,7.936220000,242.1920,0,
24,106.195.235.161,96.17.182.65,13788,7.972438000,3.5661,1,'http://timesofindia.indiatimes.com/photo/18728895.cms'::8.215615000
25,106.195.235.161,96.17.182.65,9879,7.972926000,3.5756,1,'http://timesofindia.indiatimes.com/photo.cms?msid=9649288'::8.221664000
26,106.195.235.161,96.17.182.65,6796,7.984003000,3.5647,1,'http://timesofindia.indiatimes.com/photo/11964050.cms'::8.220816000
27,106.195.235.161,96.17.182.65,7284,7.984488000,3.5645,1,'http://timesofindia.indiatimes.com/photo/4467783.cms'::8.222443000
28,106.195.235.161,96.17.182.65,10594,7.984755000,3.5644,1,'http://timesofindia.indiatimes.com/photo/16627036.cms'::8.222071000
29,106.195.235.161,96.17.182.65,424,7.985367000,3.4547,0,
30,106.195.235.161,96.17.182.65,492,7.985616000,3.4723,0,
31,106.195.235.161,96.17.182.65,424,7.985857000,3.5023,0,
32,106.195.235.161,96.17.182.65,424,7.986161000,3.5139,0,
33,106.195.235.161,96.17.182.65,424,7.988576000,3.4793,0,
34,106.195.235.161,173.194.36.109,7789,8.359374000,3.1005,1,'http://pubads.g.doubleclick.net/gampad/ads?gdfp_req=1&correlator=2063240640069632&output=json_html&callback=googletag.impl.pubads.setAdContentsBySlotForSync&impl=ss&json_a=1&eid=108809002&iu_parts=7176%2CTOI%2CTOI_Home%2CTOI_Home_Home%2CTOI_HP_ATF_300%2CTOI_HP_BTF_300%2CTOI_HP_BTF_2_300%2CTOI_HP_BTF_728%2CTOI_HP_OP_Innov1%2CTOI_HP_OP_Innov2%2CTOI_HP_OP_Inter%2CTOI_HP_OP_Pop%2CTOI_HP_OP_Shosh&enc_prev_ius=%2F0%2F1%2F2%2F3%2F4%2C%2F0%2F1%2F2%2F3%2F5%2C%2F0%2F1%2F2%2F3%2F6%2C%2F0%2F1%2F2%2F3%2F7%2C%2F0%2F1%2F2%2F3%2F8%2C%2F0%2F1%2F2%2F3%2F9%2C%2F0%2F1%2F2%2F3%2F10%2C%2F0%2F1%2F2%2F3%2F11%2C%2F0%2F1%2F2%2F3%2F12&prev_iu_szs=300x250%7C300x1050%2C300x250%2C300x250%2C728x90%7C1003x90%2C1x1%2C1x1%2C1x1%2C1x1%2C1x1&ists=31&prev_scp=L1%3D%26L2%3D%26L3%3D%26H1%3D%26ARC1%3D%26Hyp1%3D%7CL1%3D%26L2%3D%26L3%3D%26H1%3D%26ARC1%3D%26Hyp1%3D%7CL1%3D%26L2%3D%26L3%3D%26H1%3D%26ARC1%3D%26Hyp1%3D%7CL1%3D%26L2%3D%26L3%3D%26H1%3D%26ARC1%3D%26Hyp1%3D%7CL1%3D%26L2%3D%26L3%3D%26H1%3D%26ARC1%3D%26Hyp1%3D%7CL1%3D%26L2%3D%26L3%3D%26H1%3D%26ARC1%3D%26Hyp1%3D%7CL1%3D%26L2%3D%26L3%3D%26H1%3D%26ARC1%3D%26Hyp1%3D%7CL1%3D%26L2%3D%26L3%3D%26H1%3D%26ARC1%3D%26Hyp1%3D%7CL1%3D%26L2%3D%26L3%3D%26H1%3D%26ARC1%3D%26Hyp1%3D&cust_params=article%3D&cookie_enabled=1&lmt=1367990439&dt=1368010758131&biw=340&bih=423&oid=3&gut=v2&ifi=1&u_tz=330&u_his=16&u_h=1280&u_w=720&u_ah=1280&u_aw=720&u_cd=32&u_sd=2&flash=0&url=http%3A%2F%2Ftimesofindia.indiatimes.com%2F&adks=2183620676%2C3382079902%2C3201633559%2C2461631983%2C2925889651%2C3177099842%2C1289472957%2C75062424%2C2018634876&vrg=20&vrp=20&ga_vid=1902658712.1368010758&ga_sid=1368010758&ga_hid=2051175949'::8.541736000
35,106.195.235.161,125.252.226.154,2083,11.649249000,2.3093,1,'http://static.rewards.indiatimes.com/js/lb.js'::11.697091000
36,106.195.235.161,74.125.236.92,3199,14.031050000,3.0773,2,"'http://ad.doubleclick.net/N7176/adj/IPL2013_MKT/IPL2013_TOI_HP;sz=1003x33,980x30;ord=7715895874425769?'::14.146759000, 'http://ad.doubleclick.net/N7176/adj/TOI/Google_Hangouts_TOI_HP_337x46;sz=337x46;ord=7715895874425769?'::14.600213000"
37,106.195.235.161,96.17.182.40,34636,14.461278000,4.3566,7,"'http://timesofindia.indiatimes.com/photo/9719649.cms'::14.506630000, 'http://timesofindia.indiatimes.com/assemblyresult_karnataka.cms'::14.605268000, 'http://timesofindia.indiatimes.com/photo/17663799.cms'::14.751213000, 'http://timesofindia.indiatimes.com/configspace/ads/TOI_home_top.html'::14.920859000, 'http://timesofindia.indiatimes.com/thumb.cms?msid=19947334&width=77&height=51'::15.293175000, 'http://timesofindia.indiatimes.com/niftysensexhome1.cms'::15.605790000, 'http://timesofindia.indiatimes.com/photo/11339279.cms'::16.253821000"
38,106.195.235.161,223.165.31.12,2087,14.549505000,2.5591,1,'http://netspiderads3.indiatimes.com/ads.dll/getad?slotid=1202'::14.641961000
