
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     24 |   5913 |
|  0.5 <>  1.0 |      0 |      0 |
|  1.0 <>  1.5 |      0 |      0 |
|  1.5 <>  2.0 |      0 |      0 |
|  2.0 <>  2.5 |      5 |    514 |
|  2.5 <>  3.0 |      0 |      0 |
|  3.0 <>  3.5 |      0 |      0 |
|  3.5 <>  4.0 |      0 |      0 |
|  4.0 <>  4.5 |      1 |     68 |
|  4.5 <>  5.0 |      2 |    136 |
|  5.0 <>  5.5 |      0 |      0 |
|  5.5 <>  6.0 |      0 |      0 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |      5 |    790 |
|  7.5 <>  8.0 |      2 |    144 |
|  8.0 <>  8.5 |     10 |   1783 |
|  8.5 <>  9.0 |     11 |   2881 |
|  9.0 <>  9.5 |     14 |   6456 |
|  9.5 <> 10.0 |     75 |  49304 |
| 10.0 <> 10.5 |     32 |  19952 |
| 10.5 <> 11.0 |     26 |   9454 |
| 11.0 <> 11.5 |     18 |   8868 |
| 11.5 <> 12.0 |     55 |  32027 |
| 12.0 <> 12.5 |      4 |   3166 |
| 12.5 <> 13.0 |      5 |   4444 |
| 13.0 <> 13.5 |     90 |  47167 |
| 13.5 <> 14.0 |    137 |  63953 |
| 14.0 <> 14.5 |     68 |  44574 |
| 14.5 <> 15.0 |    131 |  88491 |
| 15.0 <> 15.5 |     50 |  31720 |
| 15.5 <> 16.0 |    131 |  81455 |
| 16.0 <> 16.5 |     24 |  10414 |
| 16.5 <> 17.0 |     11 |   3622 |
| 17.0 <> 17.5 |      8 |   3955 |
| 17.5 <> 18.0 |     65 |  13122 |
| 18.0 <> 18.5 |      0 |      0 |
| 18.5 <> 19.0 |     33 |  19450 |
| 19.0 <> 19.5 |     12 |   4630 |
| 19.5 <> 20.0 |      7 |    492 |
| 20.0 <> 20.5 |     44 |  24096 |
| 20.5 <> 21.0 |     51 |  27948 |
| 21.0 <> 21.5 |     17 |   4045 |
| 21.5 <> 22.0 |      0 |      0 |
| 22.0 <> 22.5 |      1 |    534 |
| 22.5 <> 23.0 |      2 |   1516 |
| 23.0 <> 23.5 |      1 |     68 |
| 23.5 <> 24.0 |      5 |    360 |
| 24.0 <> 24.5 |     28 |   6868 |
| 24.5 <> 25.0 |     54 |  32639 |
| 25.0 <> 25.5 |    118 |  42628 |
| 25.5 <> 26.0 |     23 |   6495 |
| 26.0 <> 26.5 |     13 |    964 |
| 26.5 <> 27.0 |      4 |   3032 |
| 27.0 <> 27.5 |      2 |    156 |
| 27.5 <> 28.0 |      6 |    468 |
| 28.0 <> 28.5 |      3 |    232 |
| 28.5 <> 29.0 |      0 |      0 |
| 29.0 <> 29.5 |      2 |   1516 |
| 29.5 <> 30.0 |      8 |   3980 |
| 30.0 <> 30.5 |     23 |  18057 |
| 30.5 <> 31.0 |    121 |  61291 |
| 31.0 <> 31.5 |     38 |  19523 |
| 31.5 <> 32.0 |     12 |   3857 |
| 32.0 <> 32.5 |      0 |      0 |
| 32.5 <> 33.0 |      3 |    204 |
| 33.0 <> 33.5 |      0 |      0 |
| 33.5 <> 34.0 |      0 |      0 |
| 34.0 <> 34.5 |      0 |      0 |
| 34.5 <> 35.0 |     16 |   1995 |
| 35.0 <> 35.5 |      0 |      0 |
| 35.5 <> 36.0 |      0 |      0 |
| 36.0 <> 36.5 |      6 |    408 |
| 36.5 <> 37.0 |     73 |  21720 |
| 37.0 <> 37.5 |     42 |  24273 |
| 37.5 <> 38.0 |      0 |      0 |
| 38.0 <> 38.5 |      6 |    583 |
| 38.5 <> 39.0 |      7 |   1913 |
| 39.0 <> 39.5 |      1 |     68 |
| 39.5 <> 40.0 |      0 |      0 |
| 40.0 <> 40.5 |      0 |      0 |
| 40.5 <> 41.0 |     29 |   2146 |
| 41.0 <> 41.5 |      0 |      0 |
| 41.5 <> 42.0 |      0 |      0 |
| 42.0 <> 42.5 |      0 |      0 |
| 42.5 <> 43.0 |      0 |      0 |
| 43.0 <> 43.5 |      0 |      0 |
| 43.5 <> 44.0 |      0 |      0 |
| 44.0 <> 44.5 |      0 |      0 |
| 44.5 <> 45.0 |      0 |      0 |
| 45.0 <> 45.5 |      1 |     76 |
| 45.5 <> 46.0 |      2 |    165 |
| 46.0 <> 46.5 |     22 |   4304 |
| 46.5 <> 47.0 |     40 |  18180 |
| 47.0 <> 47.5 |    122 |  70178 |
| 47.5 <> 48.0 |    143 |  73524 |
| 48.0 <> 48.5 |     79 |  51380 |
| 48.5 <> 49.0 |     65 |  33965 |
| 49.0 <> 49.5 |    113 |  64114 |
| 49.5 <> 50.0 |      5 |    865 |
| 50.0 <> 50.5 |     44 |  26727 |
| 50.5 <> 51.0 |     86 |  33359 |
| 51.0 <> 51.5 |     62 |  26453 |
| 51.5 <> 52.0 |    136 |  64673 |
| 52.0 <> 52.5 |     98 |  65257 |
| 52.5 <> 53.0 |     96 |  47725 |
| 53.0 <> 53.5 |     66 |  32088 |
| 53.5 <> 54.0 |      2 |    152 |
| 54.0 <> 54.5 |      4 |    272 |
| 54.5 <> 55.0 |      1 |     68 |
| 55.0 <> 55.5 |     32 |  16316 |
| 55.5 <> 56.0 |     60 |   5547 |
| 56.0 <> 56.5 |      2 |    190 |
| 56.5 <> 57.0 |     17 |   3806 |
| 57.0 <> 57.5 |     58 |  31371 |
| 57.5 <> 58.0 |     39 |  23517 |
| 58.0 <> 58.5 |      2 |    157 |
| 58.5 <> 59.0 |     25 |   7542 |
| 59.0 <> 59.5 |     35 |  10269 |
| 59.5 <> 60.0 |      7 |   1581 |
| 60.0 <> 60.5 |     17 |   3389 |
| 60.5 <> 61.0 |     12 |   8420 |
| 61.0 <> 61.5 |     22 |   4260 |
| 61.5 <> 62.0 |     33 |   8876 |
| 62.0 <> 62.5 |     23 |  10422 |
| 62.5 <> 63.0 |     68 |  24690 |
| 63.0 <> 63.5 |    101 |  63411 |
| 63.5 <> 64.0 |    211 | 126120 |
| 64.0 <> 64.5 |    194 |  99091 |
| 64.5 <> 65.0 |    138 |  91768 |
| 65.0 <> 65.5 |    129 |  88642 |
| 65.5 <> 66.0 |     28 |  12675 |
| 66.0 <> 66.5 |     43 |  11960 |
| 66.5 <> 67.0 |     80 |  31432 |
| 67.0 <> 67.5 |     77 |  16384 |
| 67.5 <> 68.0 |      9 |   1240 |
| 68.0 <> 68.5 |     29 |   5808 |
| 68.5 <> 69.0 |      8 |   1369 |
| 69.0 <> 69.5 |     28 |   4264 |
| 69.5 <> 70.0 |     55 |  33029 |
| 70.0 <> 70.5 |     13 |    921 |
| 70.5 <> 71.0 |      4 |   1677 |
| 71.0 <> 71.5 |     22 |  13551 |
| 71.5 <> 72.0 |      1 |     68 |
| 72.0 <> 72.5 |      7 |    479 |
| 72.5 <> 73.0 |     12 |    849 |
| 73.0 <> 73.5 |      0 |      0 |
| 73.5 <> 74.0 |      0 |      0 |
| 74.0 <> 74.5 |      1 |     68 |
| 74.5 <> 75.0 |      2 |    136 |
| 75.0 <> 75.5 |      0 |      0 |
| 75.5 <> 76.0 |      0 |      0 |
| 76.0 <> 76.5 |      0 |      0 |
| 76.5 <> 77.0 |      0 |      0 |
| 77.0 <> 77.5 |      0 |      0 |
| 77.5 <> 78.0 |      2 |    165 |
| 78.0 <> 78.5 |      8 |   1877 |
| 78.5 <> 79.0 |     24 |   6427 |
| 79.0 <> 79.5 |      0 |      0 |
| 79.5 <> 80.0 |      0 |      0 |
| 80.0 <> 80.5 |      0 |      0 |
| 80.5 <> 81.1 |      3 |    204 |
==================================
