name,first_dns_addr,first_get_addr,dns_lookup_time,tcp_handshake_time,redirection_time,peak_bandwidth,total_page_size,num_objects,rtt_mean,rtt_std_deviation,pageLoadTime,signalStrength
withoutads_toi,,,0.040774000000000754,0.05466100000000029,0.6575069999999972,134.496,638755,107,0.2351843510928963,0.5428028825812935,0,0
withads_toi,,,0.04765699999998674,1.5403510000000011,42.680931000000015,249.396,1064996,158,0.38112396454413916,2.003628089471473,0,0
