
===================================
| IO Statistics                   |
|                                 |
| Interval size: 0.5 secs         |
| Col 1: Frames and bytes         |
|---------------------------------|
|                |1               |
| Interval
| Interval       | Frames | Bytes |
|---------------------------------|
|   0.0 <>   0.5 |      2 |   310 |
|   0.5 <>   1.0 |      0 |     0 |
|   1.0 <>   1.5 |      0 |     0 |
|   1.5 <>   2.0 |      0 |     0 |
|   2.0 <>   2.5 |      0 |     0 |
|   2.5 <>   3.0 |      1 |    76 |
|   3.0 <>   3.5 |      4 |   714 |
|   3.5 <>   4.0 |      3 |   233 |
|   4.0 <>   4.5 |     29 |  7075 |
|   4.5 <>   5.0 |     65 | 42095 |
|   5.0 <>   5.5 |    106 | 50866 |
|   5.5 <>   6.0 |     97 | 51398 |
|   6.0 <>   6.5 |     74 | 47388 |
|   6.5 <>   7.0 |     52 | 29114 |
|   7.0 <>   7.5 |      0 |     0 |
|   7.5 <>   8.0 |     11 |   748 |
|   8.0 <>   8.5 |     23 |  1552 |
|   8.5 <>   9.0 |      0 |     0 |
|   9.0 <>   9.5 |      0 |     0 |
|   9.5 <>  10.0 |      7 |   464 |
|  10.0 <>  10.5 |     14 |   928 |
|  10.5 <>  11.0 |      0 |     0 |
|  11.0 <>  11.5 |      0 |     0 |
|  11.5 <>  12.0 |      4 |   557 |
|  12.0 <>  12.5 |     38 | 24506 |
|  12.5 <>  13.0 |     89 | 22956 |
|  13.0 <>  13.5 |     75 | 43517 |
|  13.5 <>  14.0 |     55 | 25803 |
|  14.0 <>  14.5 |     72 | 45800 |
|  14.5 <>  15.0 |     44 | 27941 |
|  15.0 <>  15.5 |     97 | 36376 |
|  15.5 <>  16.0 |    124 | 68333 |
|  16.0 <>  16.5 |    133 | 64909 |
|  16.5 <>  17.0 |     41 | 23144 |
|  17.0 <>  17.5 |     66 | 37390 |
|  17.5 <>  18.0 |     53 | 32439 |
|  18.0 <>  18.5 |     56 |  9997 |
|  18.5 <>  19.0 |     13 |  3980 |
|  19.0 <>  19.5 |     46 |  8527 |
|  19.5 <>  20.0 |     42 | 15438 |
|  20.0 <>  20.5 |     11 |   764 |
|  20.5 <>  21.0 |      3 |   847 |
|  21.0 <>  21.5 |     13 |  1742 |
|  21.5 <>  22.0 |     13 |   900 |
|  22.0 <>  22.5 |     21 |  1566 |
|  22.5 <>  23.0 |     16 |  2127 |
|  23.0 <>  23.5 |     13 |  2686 |
|  23.5 <>  24.0 |      8 |  1433 |
|  24.0 <>  24.5 |      2 |   136 |
|  24.5 <>  25.0 |     11 |  3398 |
|  25.0 <>  25.5 |     30 |  7402 |
|  25.5 <>  26.0 |      2 |  1155 |
|  26.0 <>  26.5 |      2 |   156 |
|  26.5 <>  27.0 |      2 |   156 |
|  27.0 <>  27.5 |     11 |   838 |
|  27.5 <>  28.0 |      3 |   244 |
|  28.0 <>  28.5 |      4 |   312 |
|  28.5 <>  29.0 |      5 |   380 |
|  29.0 <>  29.5 |     12 |  4324 |
|  29.5 <>  30.0 |      1 |    89 |
|  30.0 <>  30.5 |      0 |     0 |
|  30.5 <>  31.0 |      0 |     0 |
|  31.0 <>  31.5 |      5 |  1233 |
|  31.5 <>  32.0 |      6 |  3245 |
|  32.0 <>  32.5 |      7 |   546 |
|  32.5 <>  33.0 |      5 |   400 |
|  33.0 <>  33.5 |      9 |  1560 |
|  33.5 <>  34.0 |      4 |  2029 |
|  34.0 <>  34.5 |      4 |  2030 |
|  34.5 <>  35.0 |      7 |   557 |
|  35.0 <>  35.5 |      4 |  3748 |
|  35.5 <>  36.0 |      0 |     0 |
|  36.0 <>  36.5 |      0 |     0 |
|  36.5 <>  37.0 |      4 |  1149 |
|  37.0 <>  37.5 |      1 |    78 |
|  37.5 <>  38.0 |      6 |  1306 |
|  38.0 <>  38.5 |      4 |   312 |
|  38.5 <>  39.0 |      2 |   156 |
|  39.0 <>  39.5 |      0 |     0 |
|  39.5 <>  40.0 |      1 |    89 |
|  40.0 <>  40.5 |      0 |     0 |
|  40.5 <>  41.0 |      4 |   312 |
|  41.0 <>  41.5 |      9 |   643 |
|  41.5 <>  42.0 |     77 | 17218 |
|  42.0 <>  42.5 |     14 |  1226 |
|  42.5 <>  43.0 |      7 |  1010 |
|  43.0 <>  43.5 |      0 |     0 |
|  43.5 <>  44.0 |      0 |     0 |
|  44.0 <>  44.5 |      0 |     0 |
|  44.5 <>  45.0 |      8 |   621 |
|  45.0 <>  45.5 |      0 |     0 |
|  45.5 <>  46.0 |      0 |     0 |
|  46.0 <>  46.5 |      5 |   380 |
|  46.5 <>  47.0 |      0 |     0 |
|  47.0 <>  47.5 |      0 |     0 |
|  47.5 <>  48.0 |      0 |     0 |
