
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |      6 |    567 |
|  0.5 <>  1.0 |      0 |      0 |
|  1.0 <>  1.5 |      0 |      0 |
|  1.5 <>  2.0 |      0 |      0 |
|  2.0 <>  2.5 |      3 |    386 |
|  2.5 <>  3.0 |      8 |   1505 |
|  3.0 <>  3.5 |      2 |    136 |
|  3.5 <>  4.0 |      0 |      0 |
|  4.0 <>  4.5 |      0 |      0 |
|  4.5 <>  5.0 |      1 |     68 |
|  5.0 <>  5.5 |      2 |    136 |
|  5.5 <>  6.0 |      1 |     76 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |      4 |   1784 |
|  7.5 <>  8.0 |      1 |     82 |
|  8.0 <>  8.5 |      2 |    546 |
|  8.5 <>  9.0 |      8 |   1289 |
|  9.0 <>  9.5 |      0 |      0 |
|  9.5 <> 10.0 |      0 |      0 |
| 10.0 <> 10.5 |      0 |      0 |
| 10.5 <> 11.0 |      3 |    204 |
| 11.0 <> 11.5 |      0 |      0 |
| 11.5 <> 12.0 |      0 |      0 |
| 12.0 <> 12.5 |      0 |      0 |
| 12.5 <> 13.0 |      0 |      0 |
| 13.0 <> 13.5 |      0 |      0 |
| 13.5 <> 14.0 |      1 |     89 |
| 14.0 <> 14.5 |      1 |     56 |
| 14.5 <> 15.0 |      2 |    553 |
| 15.0 <> 15.5 |     53 |  34031 |
| 15.5 <> 16.0 |     95 |  55867 |
| 16.0 <> 16.5 |    128 |  81724 |
| 16.5 <> 17.0 |    181 | 105579 |
| 17.0 <> 17.5 |    142 |  88452 |
| 17.5 <> 18.0 |    104 |  60352 |
| 18.0 <> 18.5 |     14 |   6488 |
| 18.5 <> 19.0 |     76 |  49867 |
| 19.0 <> 19.5 |     20 |   1376 |
| 19.5 <> 20.0 |     24 |   2348 |
| 20.0 <> 20.5 |      5 |   1252 |
| 20.5 <> 21.0 |      2 |    142 |
| 21.0 <> 21.5 |     26 |  16263 |
| 21.5 <> 22.0 |     97 |  22850 |
| 22.0 <> 22.5 |     40 |  17777 |
| 22.5 <> 23.0 |    126 |  73905 |
| 23.0 <> 23.5 |    102 |  69631 |
| 23.5 <> 24.0 |     81 |  43539 |
| 24.0 <> 24.5 |    107 |  72833 |
| 24.5 <> 25.0 |      0 |      0 |
| 25.0 <> 25.5 |     51 |   6313 |
| 25.5 <> 26.0 |      6 |    408 |
| 26.0 <> 26.5 |     12 |    816 |
| 26.5 <> 27.0 |      0 |      0 |
| 27.0 <> 27.5 |      2 |    136 |
| 27.5 <> 28.0 |      9 |    612 |
| 28.0 <> 28.5 |     17 |   1156 |
| 28.5 <> 29.0 |      0 |      0 |
| 29.0 <> 29.5 |      0 |      0 |
| 29.5 <> 30.0 |      5 |    507 |
| 30.0 <> 30.5 |      0 |      0 |
| 30.5 <> 31.0 |      0 |      0 |
| 31.0 <> 31.5 |      0 |      0 |
| 31.5 <> 32.0 |      0 |      0 |
| 32.0 <> 32.5 |      0 |      0 |
| 32.5 <> 33.0 |      0 |      0 |
| 33.0 <> 33.5 |      3 |    378 |
| 33.5 <> 34.0 |      4 |    288 |
| 34.0 <> 34.5 |      3 |    638 |
| 34.5 <> 35.0 |      2 |    144 |
| 35.0 <> 35.5 |     13 |   2294 |
| 35.5 <> 36.0 |      0 |      0 |
| 36.0 <> 36.5 |      0 |      0 |
| 36.5 <> 37.0 |      3 |    204 |
| 37.0 <> 37.5 |      0 |      0 |
| 37.5 <> 38.0 |      0 |      0 |
| 38.0 <> 38.5 |      0 |      0 |
| 38.5 <> 39.0 |      2 |    136 |
| 39.0 <> 39.5 |      0 |      0 |
| 39.5 <> 40.0 |      0 |      0 |
| 40.0 <> 40.5 |     12 |   2155 |
| 40.5 <> 41.0 |     49 |  33460 |
| 41.0 <> 41.5 |     79 |  40768 |
| 41.5 <> 42.0 |    145 |  76946 |
| 42.0 <> 42.5 |     52 |  33430 |
| 42.5 <> 43.0 |     39 |  24690 |
| 43.0 <> 43.5 |     33 |  22723 |
| 43.5 <> 44.0 |     70 |  15495 |
| 44.0 <> 44.5 |     93 |  41810 |
| 44.5 <> 45.0 |     53 |  30522 |
| 45.0 <> 45.5 |     54 |  28164 |
| 45.5 <> 46.0 |     53 |  31951 |
| 46.0 <> 46.5 |     82 |  20285 |
| 46.5 <> 47.0 |     80 |  33985 |
| 47.0 <> 47.5 |     89 |  29344 |
| 47.5 <> 48.0 |     85 |  51296 |
| 48.0 <> 48.5 |     75 |  41127 |
| 48.5 <> 49.0 |     70 |  34282 |
| 49.0 <> 49.5 |     61 |  35607 |
| 49.5 <> 50.0 |     57 |  28090 |
| 50.0 <> 50.5 |     52 |  32197 |
| 50.5 <> 51.0 |     68 |  19438 |
| 51.0 <> 51.5 |     31 |  11628 |
| 51.5 <> 52.0 |     62 |  30039 |
| 52.0 <> 52.5 |     33 |   7840 |
| 52.5 <> 53.0 |     37 |  12929 |
| 53.0 <> 53.5 |     86 |  31683 |
| 53.5 <> 54.0 |     79 |  45195 |
| 54.0 <> 54.5 |     95 |  47527 |
| 54.5 <> 55.0 |    110 |  61594 |
| 55.0 <> 55.5 |     35 |  25261 |
| 55.5 <> 56.0 |     37 |  26267 |
| 56.0 <> 56.5 |     46 |  19830 |
| 56.5 <> 57.0 |     77 |  38426 |
| 57.0 <> 57.5 |    124 |  60848 |
| 57.5 <> 58.0 |     45 |  20533 |
| 58.0 <> 58.5 |     19 |   4960 |
| 58.5 <> 59.0 |     41 |  12003 |
| 59.0 <> 59.5 |    101 |  35908 |
| 59.5 <> 60.0 |    118 |  52632 |
| 60.0 <> 60.5 |     17 |   8295 |
| 60.5 <> 61.0 |    175 |  97845 |
| 61.0 <> 61.6 |     72 |  42509 |
==================================
