
====================================
| IO Statistics                    |
|                                  |
| Interval size: 0.5 secs          |
| Col 1: Frames and bytes          |
|----------------------------------|
|                |1                |
| Interval
| Interval       | Frames |  Bytes |
|----------------------------------|
|   0.0 <>   0.5 |      4 |    431 |
|   0.5 <>   1.0 |      0 |      0 |
|   1.0 <>   1.5 |      0 |      0 |
|   1.5 <>   2.0 |      0 |      0 |
|   2.0 <>   2.5 |      5 |    514 |
|   2.5 <>   3.0 |      0 |      0 |
|   3.0 <>   3.5 |      0 |      0 |
|   3.5 <>   4.0 |      2 |    152 |
|   4.0 <>   4.5 |      0 |      0 |
|   4.5 <>   5.0 |      0 |      0 |
|   5.0 <>   5.5 |      9 |   1581 |
|   5.5 <>   6.0 |     14 |   2870 |
|   6.0 <>   6.5 |     49 |  33460 |
|   6.5 <>   7.0 |    139 |  74325 |
|   7.0 <>   7.5 |    158 |  95698 |
|   7.5 <>   8.0 |     71 |  36849 |
|   8.0 <>   8.5 |    178 | 106324 |
|   8.5 <>   9.0 |     31 |  17045 |
|   9.0 <>   9.5 |     15 |   1021 |
|   9.5 <>  10.0 |      0 |      0 |
|  10.0 <>  10.5 |      0 |      0 |
|  10.5 <>  11.0 |      0 |      0 |
|  11.0 <>  11.5 |     43 |   2888 |
|  11.5 <>  12.0 |     42 |   4695 |
|  12.0 <>  12.5 |      0 |      0 |
|  12.5 <>  13.0 |      0 |      0 |
|  13.0 <>  13.5 |      0 |      0 |
|  13.5 <>  14.0 |      4 |    284 |
|  14.0 <>  14.5 |     11 |   2257 |
|  14.5 <>  15.0 |    103 |  47777 |
|  15.0 <>  15.5 |    163 |  99772 |
|  15.5 <>  16.0 |     99 |  60478 |
|  16.0 <>  16.5 |     44 |  26013 |
|  16.5 <>  17.0 |      5 |    948 |
|  17.0 <>  17.5 |     71 |  36483 |
|  17.5 <>  18.0 |     29 |   9672 |
|  18.0 <>  18.5 |     26 |   8101 |
|  18.5 <>  19.0 |     40 |  17734 |
|  19.0 <>  19.5 |     27 |   9970 |
|  19.5 <>  20.0 |     49 |  10159 |
|  20.0 <>  20.5 |     49 |  24365 |
|  20.5 <>  21.0 |    167 |  92267 |
|  21.0 <>  21.5 |    182 | 116963 |
|  21.5 <>  22.0 |     67 |  41552 |
|  22.0 <>  22.5 |     41 |  11004 |
|  22.5 <>  23.0 |     69 |  35437 |
|  23.0 <>  23.5 |     20 |   1372 |
|  23.5 <>  24.0 |    109 |  37417 |
|  24.0 <>  24.5 |     40 |  18888 |
|  24.5 <>  25.0 |     49 |  26541 |
|  25.0 <>  25.5 |     82 |  58232 |
|  25.5 <>  26.0 |     19 |   7051 |
|  26.0 <>  26.5 |      8 |   2185 |
|  26.5 <>  27.0 |     41 |   7190 |
|  27.0 <>  27.5 |      2 |    136 |
|  27.5 <>  28.0 |      0 |      0 |
|  28.0 <>  28.5 |      0 |      0 |
|  28.5 <>  29.0 |     11 |    712 |
|  29.0 <>  29.5 |      4 |    272 |
|  29.5 <>  30.0 |      0 |      0 |
|  30.0 <>  30.5 |      0 |      0 |
|  30.5 <>  31.0 |      2 |    141 |
|  31.0 <>  31.5 |      6 |    619 |
|  31.5 <>  32.0 |      1 |     56 |
|  32.0 <>  32.5 |      3 |    411 |
|  32.5 <>  33.0 |     15 |   6977 |
|  33.0 <>  33.5 |     14 |   2871 |
|  33.5 <>  34.0 |      4 |    545 |
|  34.0 <>  34.5 |      1 |    105 |
|  34.5 <>  35.0 |      2 |    173 |
