name,first_dns_addr,first_get_addr,dns_lookup_time,tcp_handshake_time,redirection_time,peak_bandwidth,total_page_size,num_objects,rtt_mean,rtt_std_deviation,pageLoadTime,signalStrength
withoutads_toi,,,0.7300589999999971,0.05835699999999999,0.9054749999999956,154.48,1056828,204,0.626322372,2.794411456564622,0,0
withads_toi,,,0.0837460000000192,0.04625200000000973,8.688853999999992,140.074,1031661,162,0.9634917355694218,3.1952599298093327,0,0
