
================================
| IO Statistics                |
|                              |
| Interval size: 1 secs        |
| Col 1: Frames and bytes      |
|------------------------------|
|            |1                |
| Interval
| Interval   | Frames |  Bytes |
|------------------------------|
|   0 <>   1 |     11 |   2203 |
|   1 <>   2 |      1 |     68 |
|   2 <>   3 |      5 |    375 |
|   3 <>   4 |      3 |    216 |
|   4 <>   5 |      1 |     76 |
|   5 <>   6 |      2 |    144 |
|   6 <>   7 |      8 |    915 |
|   7 <>   8 |      3 |    220 |
|   8 <>   9 |     27 |   7578 |
|   9 <>  10 |     27 |   7737 |
|  10 <>  11 |     17 |   2696 |
|  11 <>  12 |     39 |  20873 |
|  12 <>  13 |    207 | 113152 |
|  13 <>  14 |    134 |  79840 |
|  14 <>  15 |    149 |  82675 |
|  15 <>  16 |    106 |  56577 |
|  16 <>  17 |    138 |  57965 |
|  17 <>  18 |     96 |  39790 |
|  18 <>  19 |    130 |  68225 |
|  19 <>  20 |     23 |  14949 |
|  20 <>  21 |    127 |  46952 |
|  21 <>  22 |     54 |  33512 |
|  22 <>  23 |    146 |  49488 |
|  23 <>  24 |    214 | 117984 |
|  24 <>  25 |     58 |  29625 |
|  25 <>  26 |     80 |  41842 |
|  26 <>  27 |    135 |  91661 |
|  27 <>  28 |     43 |  25878 |
|  28 <>  29 |     70 |  35598 |
|  29 <>  30 |    209 |  89563 |
|  30 <>  31 |    171 | 135788 |
|  31 <>  32 |     31 |  13931 |
|  32 <>  33 |      0 |      0 |
|  33 <>  34 |     10 |    680 |
|  34 <>  35 |     21 |   1428 |
|  35 <>  36 |      2 |    136 |
|  36 <>  37 |      4 |    272 |
|  37 <>  38 |      0 |      0 |
|  38 <>  39 |      0 |      0 |
|  39 <>  40 |      0 |      0 |
|  40 <>  41 |      0 |      0 |
|  41 <>  42 |      4 |    272 |
|  42 <>  43 |      0 |      0 |
|  43 <>  44 |      0 |      0 |
|  44 <>  45 |      0 |      0 |
|  45 <>  46 |      0 |      0 |
|  46 <>  47 |      0 |      0 |
|  47 <>  48 |      0 |      0 |
|  48 <>  49 |      0 |      0 |
|  49 <>  50 |      0 |      0 |
|  50 <>  51 |      0 |      0 |
|  51 <>  52 |      0 |      0 |
|  52 <>  53 |      0 |      0 |
|  53 <>  54 |      1 |     68 |
|  54 <>  55 |      0 |      0 |
|  55 <>  56 |      4 |    260 |
|  56 <>  57 |      0 |      0 |
|  57 <>  58 |      0 |      0 |
|  58 <>  59 |      0 |      0 |
|  59 <>  60 |      0 |      0 |
|  60 <>  61 |      0 |      0 |
|  61 <>  62 |      0 |      0 |
|  62 <>  63 |      0 |      0 |
|  63 <>  64 |      0 |      0 |
|  64 <>  65 |      0 |      0 |
|  65 <>  66 |      0 |      0 |
|  66 <>  67 |      0 |      0 |
|  67 <>  68 |      0 |      0 |
|  68 <>  69 |      0 |      0 |
|  69 <>  70 |      1 |    532 |
|  70 <>  71 |      0 |      0 |
|  71 <>  72 |      0 |      0 |
|  72 <>  73 |      0 |      0 |
|  73 <>  74 |      4 |   3008 |
|  74 <>  75 |      2 |   1504 |
|  75 <>  76 |      8 |   6016 |
|  76 <>  77 |     35 |  15953 |
|  77 <>  78 |     19 |   3310 |
|  78 <>  79 |     10 |   4348 |
|  79 <>  80 |     31 |   7656 |
|  80 <>  81 |     19 |  10469 |
|  81 <>  82 |    110 |  59265 |
|  82 <>  83 |     54 |  17072 |
|  83 <>  84 |     69 |  20694 |
|  84 <>  85 |     65 |  27213 |
|  85 <>  86 |    159 | 101430 |
|  86 <>  87 |     93 |  46151 |
|  87 <>  88 |     40 |  18618 |
|  88 <>  89 |     28 |   3283 |
|  89 <>  90 |      9 |    689 |
|  90 <>  91 |     15 |   1020 |
|  91 <>  92 |      0 |      0 |
|  92 <>  93 |      0 |      0 |
|  93 <>  94 |      0 |      0 |
|  94 <>  95 |      2 |    152 |
|  95 <>  96 |      0 |      0 |
|  96 <>  97 |     47 |  10943 |
|  97 <>  98 |     30 |  12643 |
|  98 <>  99 |     38 |  14265 |
|  99 <> 100 |     35 |  17540 |
| 100 <> 101 |     35 |  20430 |
| 101 <> 102 |     50 |  29183 |
| 102 <> 103 |     91 |  63075 |
| 103 <> 104 |     56 |  37310 |
| 104 <> 105 |     45 |  25852 |
| 105 <> 106 |     47 |  21716 |
| 106 <> 107 |     32 |   2192 |
| 107 <> 108 |      0 |      0 |
| 108 <> 109 |      6 |    408 |
| 109 <> 110 |     13 |   2318 |
| 110 <> 111 |     34 |  14602 |
| 111 <> 112 |      7 |   1855 |
| 112 <> 113 |      9 |   1389 |
| 113 <> 114 |     26 |   7624 |
| 114 <> 115 |     25 |   5617 |
| 115 <> 116 |      2 |   1091 |
| 116 <> 117 |      0 |      0 |
| 117 <> 118 |      0 |      0 |
| 118 <> 119 |     12 |   1583 |
| 119 <> 120 |      3 |    802 |
| 120 <> 121 |      1 |     68 |
| 121 <> 122 |      3 |    204 |
================================
